Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.892009,0.0043678,5233000,2.00035
34,0,0.908216,0.00672847,5294000,2.00005
35,0,0.928921,0.00451124,5239000,2.00018
36,1,1,-0.00102052,598642,0.230006
37,0,0.937764,0.00123465,5303000,2.00008
38,0,0.939567,0.00121966,5263000,2.00009
39,1,1,-0.00832239,719558,0.275353
40,1,1,-0.000292629,3907149,1.48269
41,1,1,-0.000341192,4364999,1.63313
42,1,1,-0.00743457,1226980,0.463514
43,1,1,-0.003342,151202,0.0594187
44,0,0.9261,0.00129437,5386000,2.00029
45,1,1,-0.00933336,1315074,0.491509
46,1,1,-0.00389151,1753772,0.651596
47,1,1,-0.000511415,2293968,0.858137
48,1,1,-0.000615418,330315,0.127234
49,1,1,-0.00392607,1052838,0.396352
50,0,0.916473,0.000539809,5318000,2.00015
51,0,0.90659,1.51098e-05,5305000,2.00014
52,1,1,-0.00458077,791946,0.303278
53,1,1,-0.00135064,355457,0.138825
54,1,1,-0.00279447,631408,0.237086
55,1,1,-0.00603387,2877909,1.09188
56,1,1,-0.000544161,1791098,0.679734
57,1,1,-0.00334907,3443427,1.29421
58,1,1,-0.0013895,375942,0.143339
59,1,1,-0.00155433,665041,0.248441
60,1,1,-0.000229403,322809,0.121496
61,1,1,-0.00527045,196774,0.0745092
62,1,1,-0.000817984,176279,0.0670398
63,1,1,-0.00213934,4522342,1.69375
64,1,1,-0.00481786,562241,0.219714
65,1,1,-0.000857323,92201,0.0375173
66,1,1,-0.00107667,106145,0.0407377
67,1,1,-0.00491368,2271443,0.853027
68,1,1,-0.000580221,451027,0.170431
69,1,1,-0.000766821,845243,0.316647
70,1,1,-0.00401181,3293282,1.25266
71,1,1,-0.000194103,101414,0.0414794
72,1,1,-0.0011752,1921497,0.720308
73,1,1,-0.00765408,586164,0.21961
