Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.890867,0.0135119,5318000,2.00001
34,0,0.909208,0.0161596,5392000,2.00021
35,0,0.9358,0.0138319,5429000,2.00008
36,0,0.938865,0.00491129,5332000,2.00009
37,1,1,-0.0020325,131983,0.0524959
38,1,1,-0.0026145,3834603,1.4106
39,1,1,-0.00402817,682493,0.253406
40,1,1,-0.00271708,364488,0.135695
41,1,1,-0.00402455,5067051,1.85418
42,1,1,-0.000131719,1056107,0.388734
43,1,1,-0.000778724,4760837,1.76049
44,1,1,-0.00427796,234944,0.0889133
45,1,1,-0.00238126,3002131,1.09633
46,1,1,-0.00312814,1116833,0.411134
47,1,1,-0.00139841,1903333,0.703033
48,1,1,-0.00384484,981058,0.361059
49,1,1,-0.00374377,245807,0.0930541
50,0,0.888101,0.000194967,5347000,2.00005
51,1,1,-0.00174463,4416684,1.65539
52,0,0.889078,0.000555575,5334000,2.00004
53,1,1,-0.00546825,305582,0.117743
54,1,1,-0.00227581,1835244,0.680912
55,0,0.881779,0.00848594,5384000,2.00033
56,1,1,-0.00138538,1870717,0.68971
57,1,1,-0.00196439,336452,0.129269
58,1,1,-0.00250112,659843,0.242989
59,1,1,-0.000332803,273413,0.102294
60,1,1,-0.000332475,631722,0.231126
61,1,1,-0.00443079,897070,0.334213
62,1,1,-0.00317047,299845,0.112084
63,1,1,-0.00319467,1400995,0.517412
64,1,1,-0.00241857,31317,0.0152196
65,1,1,-7.82833e-05,920277,0.336649
66,1,1,-0.00570644,1697054,0.61865
67,1,1,-0.00379136,1670640,0.613373
68,0,0.877903,0.00620824,5430000,2.00006
69,0,0.880629,0.00423153,5466000,2.00011
70,1,1,-0.000312421,256952,0.0964852
71,1,1,-0.000539266,342632,0.125946
72,0,0.87817,0.00271861,5523000,2
73,1,1,-0.000250455,748297,0.275715
