Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.9247,0.00727688,5410000,2.00008
34,0,0.929632,0.0033293,5454000,2.00025
35,0,0.940366,0.0051896,5432000,2.00045
36,1,1,-0.00911573,2190234,0.809943
37,1,1,-0.000841066,1800286,0.670189
38,1,1,-0.000568494,2758583,1.02572
39,1,1,-9.28221e-05,3357346,1.23542
40,1,1,-0.000477262,303262,0.115846
41,1,1,-0.00314274,1427041,0.527358
42,1,1,-0.00131306,799885,0.297993
43,1,1,-0.00414228,756756,0.28324
44,1,1,-0.00703619,151271,0.0599477
45,1,1,-0.0036788,1947368,0.717092
46,1,1,-0.0044027,582968,0.215639
47,1,1,-0.00509036,1686912,0.628796
48,0,0.887297,0.000675008,5377000,2.00011
49,0,0.88273,0.000175521,5440000,2.00018
50,1,1,-0.00179291,192308,0.0754712
51,0,0.876462,0.00274181,5405000,2.00019
52,1,1,-0.00247988,4055732,1.48973
53,1,1,-0.00598696,85824,0.0350188
54,1,1,-0.0013624,815097,0.304961
55,1,1,-0.00465594,2335576,0.855533
56,1,1,-0.00423144,1385475,0.50776
57,1,1,-0.00334947,2455109,0.902629
58,0,0.877506,0.00691484,5447000,2.00016
59,1,1,-0.000775553,4944301,1.80378
60,1,1,-0.00420629,41381,0.0190617
61,1,1,-0.00264055,664935,0.243777
62,1,1,-0.00712423,106746,0.0414302
63,1,1,-0.000545166,1022323,0.377052
64,1,1,-0.00599627,118683,0.046956
65,0,0.877103,0.00226958,5461000,2.00023
66,0,0.880499,0.000573717,5483000,2.00034
67,0,0.880037,0.000931535,5456000,2.00001
68,1,1,-0.000648167,227176,0.0858253
69,1,1,-0.00533389,406313,0.149756
70,1,1,-0.00368493,643009,0.23643
71,1,1,-0.0011378,135296,0.0530356
72,1,1,-0.00394803,149950,0.0560746
73,0,0.87762,0.000724643,5425000,2.00006
