Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000218172,808048,0.716337
1,1,1,-6.49884e-05,152951,0.125321
2,1,1,-0.000489582,317922,0.302251
3,1,1,-0.000667621,975735,0.954569
4,1,1,-0.000109483,918832,0.95808
5,1,1,-0.00011753,1051127,0.916717
6,1,1,-0.000549962,397176,0.384371
7,1,1,-0.000196566,157058,0.143292
8,1,1,-8.284e-05,769310,0.687159
9,0,0.736927,0.000288974,3220000,3.00036
10,1,1,-0.000268687,787937,0.737199
11,0,0.730009,0.000502299,3011000,3.00075
12,0,0.737186,0.000956307,3211000,3.00027
13,0,0.729287,0.000279675,2992000,3.00072
14,0,0.735729,9.56163e-05,3151000,3.00176
15,0,0.727205,0.000458787,2946000,3.00041
16,0,0.732557,0.000480543,3084000,3.00051
17,0,0.728488,5.67292e-06,2981000,3.00301
18,0,0.724275,0.000416766,2893000,3.00014
19,0,0.722015,0.000469961,2809000,3.00005
20,0,0.732325,0.000392655,3030000,3.00046
21,0,0.725247,0.000140856,2853000,3.00026
22,0,0.730346,0.000875004,3017000,3.0007
23,0,0.723241,0.00101855,2828000,3.00049
24,0,0.712759,0.000645171,2558000,3.00021
25,0,0.731771,0.00111948,2948000,3.00036
26,0,0.720215,0.000134121,2715000,3.0006
27,0,0.719766,0.000570921,2657000,3.01013
28,0,0.709347,0.000770758,2454000,3.00074
29,0,0.713139,0.00120964,2529000,3.00041
30,0,0.728771,0.000576268,2868000,3.00012
31,0,0.722749,0.000671307,2719000,3.00019
32,0,0.711619,0.000757888,2497000,3.00034
33,0,0.722646,0.000844973,2774000,3.00065
34,0,0.711344,0.00120617,2473000,3.00041
35,0,0.714273,0.000554632,2509000,3.00024
36,0,0.708931,0.000999759,2400000,3.00001
37,0,0.726958,0.000915162,2796000,3.00055
38,0,0.716965,0.00104314,2580000,3.0002
39,0,0.721536,0.00163437,2666000,3.01692
40,1,1,-0.000181056,332130,0.487752
41,0,0.723449,0.000531088,2689000,3.00049
42,0,0.721832,0.000899385,2672000,3.00008
43,0,0.711364,0.000562956,2471000,3.00029
44,0,0.718116,0.000520717,2598000,3.00067
45,0,0.71019,0.000987421,2445000,3.00121
46,1,1,-0.000203254,2008945,2.33149
47,0,0.705665,2.81662e-05,2341000,3.00119
48,0,0.714605,0.00174944,2555000,3.00049
49,0,0.729134,0.000920599,2903000,3.0005
50,0,0.708248,0.000860396,2447000,3.01473
51,0,0.711726,0.00113077,2511000,3.00028
52,0,0.722873,0.0014469,2780000,3.0013
53,0,0.731798,0.0012118,3022000,3.00082
54,0,0.706969,0.00083515,2532000,3.00007
55,0,0.693266,0.00174121,2265000,3.00001
56,0,0.707259,0.00147159,2545000,3.00009
57,0,0.674859,0.00142786,2018000,3.00122
58,0,0.723348,0.00103825,2938000,3.00072
59,0,0.723272,0.00164164,2919000,3.00004
60,0,0.739901,0.00141932,3422000,3.00172
61,0,0.732776,0.000772785,2968000,3.00022
62,0,0.728629,0.000946681,2780000,3.0009
63,0,0.732394,9.98445e-05,2679000,3.00003
64,0,0.727288,0.000503133,2338000,3.00029
65,1,1,-9.31218e-05,602584,0.501348
66,1,1,-0.000234713,936883,0.711163
67,1,1,-5.89683e-05,1319940,0.964323
68,1,1,-0.000492842,173936,0.173634
69,1,1,-8.03645e-05,255378,0.183165
70,1,1,-0.000288688,138028,0.102885
71,0,0.770884,0.000146705,3220000,3.00082
72,0,0.756134,0.000872794,2589000,3.00338
73,0,0.753968,0.000686868,2630000,3.00017
74,0,0.762631,0.00119841,2872000,3.00002
75,0,0.75171,0.000651307,2667000,3.00036
76,0,0.751863,0.000535134,2730000,3.00076
77,0,0.747348,0.00018189,2636000,3
78,0,0.747268,0.000228691,2711000,3.00041
79,1,1,-0.000272133,1619134,1.79403
