-4.271392033824952805e-01,8.998000726481711949e-04
-4.307125830153631374e-01,-9.832724331649378251e-04
-4.360427422647786821e-01,-2.753057703128750696e-03
-4.421856277210268193e-01,-4.645735226264590192e-03
-4.505465812927714198e-01,-6.493076064684766627e-03
-4.620637866077139111e-01,-8.355425026762924867e-03
-4.729847769986531558e-01,-1.015706091366304700e-02
-4.867308721405817495e-01,-1.179938980184136628e-02
-5.039416071972608879e-01,-1.355637303274822431e-02
-5.213600631664125906e-01,-1.495378531637048952e-02
-5.410558289142440858e-01,-1.596322838498627494e-02
-5.611538408315450699e-01,-1.700743144116948630e-02
-5.849703088367098625e-01,-1.786336017761531308e-02
-6.052372578979603457e-01,-1.838835474109011894e-02
-6.288424867251171113e-01,-1.880140499324032058e-02
-6.518593683419362517e-01,-1.907030918220556370e-02
-6.745330421609117000e-01,-1.900636962768686641e-02
-6.982875520683198278e-01,-1.871886470532200045e-02
-7.204389501343866353e-01,-1.817807000728771660e-02
-7.455323634652882836e-01,-1.742953130133708534e-02
-7.682704096806699523e-01,-1.655781888030039006e-02
-7.899947730114529332e-01,-1.546692399432935371e-02
-8.108929761794553270e-01,-1.425462109431385738e-02
-8.285291106618718482e-01,-1.283739029759476194e-02
-8.443224370545622248e-01,-1.138682427484488668e-02
-8.603745248360072928e-01,-9.744786538290729772e-03
-8.747766610051171954e-01,-8.189023191390466111e-03
-8.894604811362334384e-01,-6.566805944131710523e-03
-9.001383399680001896e-01,-4.676034036937817308e-03
-9.095557609951520073e-01,-2.765481773544314729e-03
-9.179678640742895412e-01,-7.823453636002213746e-04
-9.232172706625336733e-01,1.127083455254097519e-03
-9.271580345347444352e-01,2.978768065227307624e-03
-9.302385778978002895e-01,4.762954474424656477e-03
-9.312505037003608876e-01,6.753353284753073685e-03
-9.287814858016865127e-01,9.088848836778771340e-03
-9.226580692895163249e-01,1.128972608659583113e-02
-9.152516956047255237e-01,1.351544107936477300e-02
-9.051069304822483286e-01,1.593603370129859434e-02
-8.919835993741184188e-01,1.860057663620847887e-02
-8.783361563787055459e-01,2.151561381670336406e-02
-8.590913269207071101e-01,2.455284222100228425e-02
-8.367090004706427830e-01,2.784305927439781683e-02
-8.125024224456610655e-01,3.153053301638924361e-02
-7.823250209361567453e-01,3.523889544857009004e-02
-7.493883863949918345e-01,3.855861049187157830e-02
-7.141565903520638026e-01,4.180740015505786389e-02
-6.750070486123245228e-01,4.485478143579416099e-02
-6.320744084861539269e-01,4.757113306735114011e-02
-5.852262705956156053e-01,4.991534586697197323e-02
-5.359637576660996050e-01,5.185952426803449450e-02
-4.865252739678571081e-01,5.311664006731404292e-02
-4.351140937926487040e-01,5.387295053119196125e-02
-3.835046794123691538e-01,5.404028875575114799e-02
-3.317751499956152483e-01,5.383397103167261721e-02
-2.808794476062654311e-01,5.300223364811698645e-02
-2.308435506320286879e-01,5.189859144066964053e-02
-1.807743463028041730e-01,5.030028433501530782e-02
-1.310285162944263837e-01,4.855205523823465097e-02
-8.469464329037951211e-02,4.656099550142901028e-02
-3.961878133477830105e-02,4.423485281853584833e-02
9.872432832533032526e-04,4.189403473726512755e-02
4.077871524210361504e-02,3.964221372991554027e-02
7.963147408600429467e-02,3.755705346567931452e-02
1.159412144811521883e-01,3.542718642867273560e-02
1.491371641732481268e-01,3.362359580712382529e-02
1.815952446491116146e-01,3.181888318860331272e-02
2.123586935634075856e-01,3.027281898437865840e-02
2.423438941464948204e-01,2.876868113656760872e-02
2.732775449655787670e-01,2.755880678692370148e-02
3.022738139508864830e-01,2.646228260110129737e-02
3.291748209083880106e-01,2.567852849476326069e-02
3.534071219757254911e-01,2.517116401052254746e-02
3.787219048112624442e-01,2.470164866055764644e-02
4.057052408212024064e-01,2.445238319646755518e-02
4.338416019571619819e-01,2.462770522937396053e-02
4.619941745893177965e-01,2.475777031575391793e-02
