Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000405778,1249757,0.956518
1,0,0.752459,2.8271e-05,3751000,3.00291
2,1,1,-0.000128736,238401,0.193195
3,1,1,-0.000162174,1280261,1.22697
4,0,0.749535,0.000445794,3684000,3.00065
5,1,1,-0.000136175,1638394,1.48099
6,1,1,-2.97304e-05,87247,0.0677709
7,1,1,-0.000139882,20660,0.0171973
8,0,0.730353,0.000507902,3096000,3.00176
9,0,0.734842,0.000163744,3192000,3.00045
10,1,1,-0.000292822,2275274,2.25629
11,0,0.717209,0.000263068,2691000,3.00046
12,0,0.731739,0.000273357,3101000,3.00063
13,1,1,-7.10215e-05,1953093,1.90358
14,0,0.727092,4.07801e-05,2919000,3.00025
15,0,0.729374,0.000205093,2988000,3.00075
16,0,0.728193,0.000283669,2930000,3.00065
17,0,0.729524,0.000329028,2972000,3.0004
18,0,0.719589,0.000429365,2705000,3.00092
19,0,0.722614,0.000531401,2811000,3.00152
20,0,0.72633,0.00107349,2866000,3.00054
21,0,0.708897,0.00177957,2442000,3.00013
22,0,0.726614,0.000554349,2854000,3.00015
23,0,0.720074,0.000739428,2690000,3.00063
24,0,0.730492,0.00106294,2956000,3.0007
25,0,0.723015,0.00147797,2764000,3.00003
26,0,0.723755,0.0020398,2805000,3.00099
27,0,0.727893,0.000837217,2882000,3.00052
28,0,0.736773,0.00126309,3117000,3.00057
29,0,0.72786,0.00109143,2892000,3.00047
30,0,0.726461,0.00181014,2826000,3.00048
31,0,0.729927,0.00121398,2892000,3.00912
32,0,0.711621,0.000435812,2482000,3.00056
33,0,0.703134,0.000695537,2362000,3.00064
34,0,0.699579,0.00109107,2284000,3.00053
35,0,0.716282,0.000492999,2613000,3.00034
36,0,0.72619,0.00119806,2864000,3.00025
37,0,0.722935,0.00146838,2757000,3.00033
38,0,0.715888,0.000963579,2624000,3.00004
39,0,0.725395,0.000617515,2879000,3.00087
40,0,0.720123,0.000988971,2761000,3.00023
41,0,0.726175,0.00174816,2894000,3.00064
42,0,0.73347,0.000572513,3100000,3.0001
43,0,0.711962,0.000873457,2589000,3.00049
44,0,0.733389,0.000311658,3127000,3.00035
45,1,1,-0.000168015,1692786,1.81221
46,1,1,-0.000103165,1245686,1.03739
47,0,0.744317,0.000248025,3540000,3.00011
48,1,1,-6.98369e-05,1618311,1.69149
49,1,1,-7.02057e-05,172268,0.141327
50,1,1,-0.000275184,1656968,1.65913
51,0,0.73592,6.56352e-05,3173000,3.0004
52,1,1,-0.000396003,1997743,1.69956
53,0,0.746132,4.7873e-05,3450000,3.00018
54,0,0.742235,0.000130291,3259000,3.00065
55,0,0.740854,0.000286977,3208000,3.00018
56,0,0.748046,0.000771146,3371000,3.00034
57,0,0.741715,0.000257368,3233000,3.00035
58,0,0.729701,1.02327e-05,2904000,3.00082
59,0,0.737875,0.00063936,3135000,3.00015
60,0,0.7266,0.000555973,2792000,3.00313
61,0,0.732767,0.000410463,2947000,3.00074
62,0,0.736278,0.00122008,3030000,3.00059
63,0,0.73295,0.00132951,2918000,3.00068
64,0,0.736303,0.00134863,3012000,3.00078
65,0,0.730813,0.00161533,2860000,3.00002
66,0,0.719738,0.00198826,2600000,3.00032
67,0,0.740661,0.00245088,3113000,3.00122
68,0,0.733963,0.00241171,2871000,3.00008
69,0,0.721628,0.00253116,2596000,3.00135
70,0,0.740928,0.00222479,3123000,3.0004
71,0,0.727002,0.00213742,2719000,3.00023
72,0,0.731729,0.00203159,2827000,3.00181
73,0,0.726781,0.00199726,2676000,3.00298
74,0,0.732854,0.00246725,2861000,3.00035
75,0,0.734204,0.00251573,2882000,3.00194
76,0,0.738846,0.00302091,3090000,3.0008
77,0,0.74601,0.00295999,3298000,3.00091
78,0,0.723143,0.00317744,2679000,3.00072
79,0,0.739172,0.00351621,3122000,3.00085
80,0,0.744144,0.00316556,3385000,3.00048
81,0,0.725889,0.00338544,2951000,3.00069
82,0,0.735895,0.00339533,3385000,3.00014
83,0,0.731423,0.003576,3270000,3.00071
84,0,0.729462,0.00372185,3136000,3.00017
85,0,0.734229,0.00286424,3036000,3.00274
86,0,0.752101,0.0024455,3164000,3.00057
87,0,0.760216,0.00214931,2787000,3.00056
88,0,0.777089,0.00202104,2810000,3.00082
89,0,0.794101,0.00116365,2788000,3.00048
90,0,0.818872,0.00134867,3008000,3.00081
91,0,0.823253,0.000169466,2712000,3.00014
92,0,0.83483,0.000183287,2788000,3.00031
93,0,0.843033,0.0010993,3051000,3.00012
94,0,0.835833,0.00122143,2649000,3.00085
95,0,0.828148,0.00138749,2472000,3.00392
96,0,0.812733,0.000830184,2262000,3.00096
97,0,0.807521,0.00118855,2379000,3.00107
98,0,0.808065,0.0448887,2542000,3.00033
99,0,0.755727,0.0450009,2314000,3.00053
100,0,0.671799,0.0447178,2009000,3.00163
101,0,0.687631,0.0446067,2333000,3.00055
102,0,0.762036,0.0445274,2163000,3.00012
103,0,0.850213,0.0434883,2421000,3.00058
104,0,0.690655,0.00127829,2480000,3.00896
