Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-8.07836e-05,1768365,1.88024
1,1,1,-0.000312079,2190182,1.92856
2,1,1,-0.00028788,1921988,1.95752
3,1,1,-4.30241e-05,402012,0.374413
4,1,1,-0.00057881,1229718,0.978176
5,1,1,-6.74238e-05,913925,0.808735
6,1,1,-0.000167736,317878,0.268935
7,1,1,-0.000176896,1285276,1.08272
8,0,0.743072,9.5974e-05,3454000,3.00054
9,0,0.742458,0.000447582,3405000,3.00072
10,0,0.73768,4.79922e-05,3229000,3.00047
11,1,1,-0.000491728,676136,0.533955
12,0,0.735787,0.000253807,3109000,3.00073
13,0,0.733425,0.00039662,3105000,3.00697
14,0,0.723982,0.000482391,2806000,3.00033
15,0,0.722968,0.000451933,2838000,3.00011
16,1,1,-4.99382e-05,1672967,1.72709
17,0,0.728601,0.000462185,2944000,3.00008
18,0,0.725745,0.00143368,2838000,3.00017
19,0,0.722252,0.00199659,2805000,3.00488
20,0,0.723463,0.0017377,2814000,3.00019
21,0,0.729804,0.000652313,2955000,3.00048
22,0,0.70246,0.000567743,2323000,3.00086
23,0,0.727767,0.00134764,2895000,3.00023
24,0,0.728772,0.00146283,2916000,3.0005
25,0,0.730571,0.000749994,2951000,3.00091
26,0,0.709569,0.00169409,2432000,3.00182
27,0,0.709868,0.00122459,2463000,3.00015
28,0,0.724611,0.000855847,2814000,3.00082
29,0,0.727117,0.000913549,2836000,3.00004
30,0,0.717464,0.00136411,2633000,3.00474
31,0,0.727205,0.00089733,2872000,3.00029
32,0,0.727118,0.00122461,2867000,3.00009
33,0,0.713614,0.000602207,2595000,3.00003
34,0,0.73696,0.00063178,3140000,3.00069
35,0,0.730457,0.000462109,2957000,3.00072
36,0,0.728724,0.000805333,2926000,3.00059
37,0,0.722402,0.000699062,2762000,3.00016
38,0,0.695651,0.000628422,2225000,3.00077
39,0,0.733973,0.000270439,3094000,3.00064
40,0,0.731641,0.00094987,3005000,3.00067
41,0,0.727211,0.000419094,2927000,3.00045
42,0,0.717533,0.00123729,2693000,3.00018
43,0,0.725867,0.00121823,2903000,3.00043
44,0,0.739388,0.000917803,3333000,3.0003
45,0,0.735579,0.000877331,3269000,3.00058
46,0,0.707796,0.000288139,2515000,3.00099
47,1,1,-0.000189413,49193,0.0564362
48,1,1,-0.000166942,1021880,1.09427
49,1,1,-0.000207712,1204742,1.39243
50,1,1,-2.3444e-05,709286,0.616946
51,1,1,-7.32436e-05,291375,0.226184
52,0,0.744136,0.000153433,3396000,3.00079
53,0,0.720775,0.00011767,2631000,3.00043
54,0,0.747371,0.000481065,3471000,3.00202
55,0,0.736528,0.000161852,3056000,3.00039
56,0,0.745803,0.000535778,3365000,3.00061
57,0,0.743045,0.000335257,3274000,3.01488
58,0,0.737095,3.27558e-05,3052000,3.00069
59,0,0.735389,0.000186059,3002000,3.0006
60,0,0.749892,0.00111548,3468000,3
61,0,0.742772,0.0011512,3197000,3.0009
62,0,0.748316,0.00132488,3393000,3.00077
63,0,0.738616,0.00110617,3105000,3.00025
64,0,0.740898,0.00166516,3110000,3.00001
65,0,0.742146,0.00264903,3078000,3.00025
66,0,0.749858,0.0028339,3392000,3.00041
67,0,0.730334,0.00245802,2765000,3.00007
68,0,0.733324,0.00187051,2871000,3.00042
69,0,0.746176,0.0015049,3233000,3.00006
70,0,0.736299,0.00142842,2938000,3.00089
71,0,0.731425,0.00123461,2812000,3.00004
72,0,0.733311,0.00103948,2839000,3.00076
73,0,0.73553,0.00126151,2863000,3.00256
74,0,0.728489,0.000909259,2727000,3.00019
75,0,0.747523,0.0011388,3243000,3.00066
76,0,0.73565,0.00107438,2879000,3.0003
77,0,0.743225,0.00141571,3054000,3.00069
78,0,0.724117,0.00168523,2633000,3.00175
79,0,0.732419,0.00190143,2861000,3.00057
80,0,0.733943,0.00224645,2874000,3.0005
81,0,0.721204,0.00196297,2629000,3.00001
82,0,0.733096,0.00220709,2979000,3.00035
83,0,0.727299,0.00223232,2935000,3.00014
84,0,0.73764,0.00308258,3329000,3.00073
85,0,0.706827,0.00365471,2592000,3.00002
86,0,0.727469,0.00356536,3171000,3.00004
87,0,0.742104,0.00311423,3436000,3.00012
88,0,0.757322,0.00287799,3608000,3.00023
89,0,0.765557,0.00221274,3330000,3.00049
90,0,0.792923,0.00157137,3582000,3.00041
91,0,0.800544,0.00143892,3110000,3.00065
92,0,0.819274,0.00106228,3164000,3.00213
93,0,0.819924,0.00131823,2577000,3.00114
94,0,0.833605,0.00128866,2686000,3.00072
95,1,1,-0.000157882,512672,0.524891
96,0,0.840639,0.000236164,2618000,3
97,0,0.833645,0.00028355,2282000,3.00008
98,0,0.840003,0.000462282,2640000,3.00023
99,0,0.838585,0.000741544,2629000,3.00092
100,0,0.828966,0.00213147,2650000,3.00005
101,0,0.777901,0.000836048,2394000,3.00019
102,0,0.717665,0.00246895,2499000,3.00007
103,0,0.616581,0.0037917,2356000,3.00009
104,0,0.623669,0.00683321,2388000,3.001
