Step,Consistent,Confidence,Minimum,Iterations,Time
0,0,0.720656,0.000378202,2794000,3.00449
1,0,0.739677,0.000452916,3317000,3.00936
2,0,0.720945,0.000203918,2803000,3.00012
3,1,1,-2.50831e-05,250973,0.329399
4,0,0.730455,3.16307e-05,3071000,3.00065
5,0,0.732659,0.000497083,3131000,3.00288
6,1,1,-0.000261117,293736,0.334289
7,1,1,-0.000350584,122707,0.14832
8,1,1,-7.36013e-05,88714,0.0950378
9,1,1,-0.000741114,602953,0.809678
10,0,0.721693,0.000256219,2842000,3.00625
11,1,1,-0.000150976,1540919,1.64182
12,0,0.730637,0.000540565,3024000,3.00043
13,0,0.731174,0.000742863,3043000,3.0003
14,0,0.706698,0.000842939,2460000,3.00073
15,0,0.731741,0.000681128,3035000,3.00077
16,0,0.724445,0.000276457,2864000,3.00053
17,0,0.719307,0.000616445,2706000,3.00208
18,0,0.728479,0.000410884,2906000,3.00052
19,0,0.711774,0.000818084,2558000,3.0001
20,0,0.70905,0.000861476,2478000,3.00021
21,0,0.708905,0.00131504,2478000,3.0006
22,0,0.725844,0.000867616,2799000,3.00052
23,0,0.728441,0.00124181,2901000,3.00059
24,0,0.704397,0.00108464,2382000,3.00034
25,0,0.723994,0.00139601,2777000,3.00019
26,0,0.712793,0.00273776,2476000,3.00004
27,0,0.725912,0.00228174,2805000,3.00054
28,0,0.707943,0.0012001,2417000,3.0086
29,0,0.731876,0.000790171,2962000,3.00064
30,0,0.72665,0.00141991,2825000,3.00906
31,0,0.733501,0.00112278,3018000,3.00049
32,0,0.718048,0.00103695,2623000,3.00035
33,0,0.739257,0.00154027,3187000,3.00075
34,0,0.720378,0.00167252,2688000,3.00027
35,0,0.742859,0.00143124,3285000,3.00065
36,0,0.721276,0.000981818,2709000,3.00057
37,0,0.728705,0.00104367,2876000,3.00058
38,0,0.722951,0.00129468,2797000,3.00023
39,0,0.724781,0.000992428,2821000,3.00012
40,0,0.729704,0.000626932,2949000,3.00046
41,0,0.723122,0.000373089,2837000,3.00014
42,0,0.736649,0.000247072,3244000,3.00083
43,0,0.730162,0.000975739,3021000,3.0006
44,0,0.729143,0.000644605,3006000,3.00031
45,0,0.708293,0.000410806,2563000,3.00108
46,1,1,-0.000272979,749248,0.911477
47,1,1,-0.000240017,1613379,1.81313
48,1,1,-4.4693e-05,1392417,1.16565
49,1,1,-0.000147213,733010,0.657752
50,1,1,-0.000160743,2435863,2.09777
51,0,0.744516,0.000529415,3259000,3.0008
52,0,0.753974,0.000358652,3509000,3.0004
53,0,0.760016,0.000450428,3688000,3.00012
54,0,0.752306,0.0009831,3348000,3.00014
55,0,0.745634,0.00112889,3091000,3.00002
56,0,0.742798,0.00117076,2982000,3.00029
57,0,0.738988,0.00153293,2892000,3.00007
58,0,0.751086,0.00165993,3310000,3.00047
59,0,0.746504,0.0017468,3155000,3.00026
60,0,0.73267,0.00176362,2770000,3.00174
61,0,0.717562,0.00165782,2413000,3.00078
62,0,0.735746,0.00186381,2913000,3.00082
63,0,0.746349,0.00149709,3258000,3.00019
64,0,0.732813,0.00182261,2812000,3.00096
65,0,0.735329,0.00146448,2872000,3.00089
66,0,0.73828,0.00131455,2968000,3.00067
67,0,0.736521,0.000834323,2935000,3.00087
68,0,0.728043,0.000647632,2704000,3.00054
69,0,0.73535,0.000401954,2862000,3.00098
70,0,0.737608,0.000454619,2921000,3.00069
71,0,0.7466,0.000294666,3136000,3.00144
72,0,0.735219,0.000956903,2810000,3.00042
73,0,0.710727,0.000674228,2290000,3.00787
74,0,0.714416,0.000606816,2383000,3.00203
75,0,0.729956,0.000377614,2669000,3.01393
76,0,0.736248,0.000142884,2839000,3.00065
77,0,0.708165,0.000639449,2239000,3.00058
78,0,0.708216,0.000624846,2240000,3.00085
79,0,0.717686,0.000785182,2377000,3.00033
80,0,0.723892,8.51259e-05,2494000,3.00073
81,0,0.742303,0.000267158,2972000,3.00051
82,1,1,-0.000103097,175496,0.219948
83,1,1,-0.000292063,1210326,1.35453
84,1,1,-9.33304e-05,62244,0.0628326
85,0,0.73965,0.000258963,2887000,3.00025
86,0,0.731786,6.56054e-05,2674000,3.00056
87,0,0.735505,0.000324294,2787000,3.00062
88,1,1,-0.00012625,1306863,1.4684
89,0,0.718991,1.73852e-05,2421000,3.00147
90,0,0.744847,0.000203322,3037000,3.00003
91,0,0.717415,7.72928e-06,2378000,3.00059
92,0,0.727618,0.000133853,2583000,3.00034
93,0,0.714578,0.000164042,2327000,3.00177
94,1,1,-1.11952e-05,128270,0.205897
95,1,1,-3.00186e-05,612407,0.863185
96,0,0.725311,0.000146649,2576000,3.00018
97,0,0.726309,1.67761e-05,2587000,3.00038
98,0,0.732975,0.000774394,2770000,3.00069
99,0,0.727525,0.000462602,2610000,3.00138
100,0,0.720239,0.000410284,2438000,3.00065
101,0,0.71004,0.000525533,2284000,3.00007
102,0,0.720207,0.000761853,2471000,3.00038
103,0,0.710899,0.00162026,2299000,3.00045
104,0,0.723051,0.00133416,2582000,3.00004
