Step,Consistent,Confidence,Minimum,Iterations,Time
0,0,0.724529,0.000640701,2882000,3.00027
1,1,1,-0.000214924,1072804,1.13648
2,1,1,-2.03743e-05,1100619,0.914662
3,1,1,-2.31161e-05,1105399,1.05616
4,1,1,-0.000638594,873949,0.773488
5,1,1,-0.00045376,394707,0.381673
6,1,1,-1.97019e-05,1156758,1.14963
7,1,1,-0.000184704,121275,0.118943
8,1,1,-0.000472654,906681,1.05779
9,0,0.732081,5.4966e-05,3112000,3.00022
10,1,1,-0.000402053,1419414,1.33908
11,1,1,-0.000514914,2133855,2.03316
12,1,1,-0.000278105,655373,0.595642
13,1,1,-0.000267912,182530,0.161485
14,0,0.729676,0.000121008,2991000,3.00075
15,0,0.722844,0.000158201,2782000,3.0006
16,0,0.734258,1.83091e-05,3149000,3.0007
17,1,1,-4.29645e-05,827667,0.829327
18,0,0.734009,0.000633071,3092000,3.00031
19,1,1,-0.00031655,1987552,2.17351
20,1,1,-0.000441652,2148580,2.49467
21,0,0.723848,0.000111531,2806000,3.00093
22,0,0.742812,0.000317346,3287000,3.00254
23,0,0.71876,0.000585388,2670000,3.00059
24,0,0.738981,0.000352512,3153000,3.00117
25,1,1,-0.000200678,915673,1.00406
26,1,1,-0.000291754,929515,0.813794
27,0,0.734247,0.00013126,3015000,3.00088
28,1,1,-0.000288834,507130,0.639769
29,0,0.727213,0.000750254,2830000,3.0005
30,1,1,-2.4487e-05,1387939,1.32027
31,1,1,-0.000491489,2777445,2.97823
32,1,1,-3.36661e-05,2438352,2.49294
33,1,1,-0.000427057,1528509,1.89222
34,1,1,-7.98597e-05,1172749,1.10299
35,1,1,-0.000150491,1729865,1.78922
36,1,1,-7.61892e-06,284166,0.299104
37,1,1,-4.51372e-05,47296,0.053741
38,1,1,-6.85349e-05,944217,1.05712
39,1,1,-0.000146176,1809386,2.15381
40,0,0.7305,7.78271e-05,2900000,3.0001
41,0,0.733334,0.000193544,2958000,3.00069
42,0,0.704974,0.000220309,2371000,3.00198
43,1,1,-0.000402261,353438,0.345875
44,0,0.722081,0.000652919,2711000,3.0002
45,1,1,-0.000274648,1000274,1.10214
46,0,0.709782,0.000582944,2458000,3.00046
47,0,0.710339,8.25629e-05,2507000,3.00058
48,0,0.721335,0.000161062,2717000,3.00038
49,0,0.707006,0.000546343,2403000,3.00115
50,0,0.729817,4.984e-05,2948000,3.00041
51,1,1,-0.000175047,2454468,2.35212
52,1,1,-0.000243296,594714,0.592904
53,1,1,-0.000400831,1462688,1.47689
54,1,1,-0.000191353,497333,0.546914
55,1,1,-0.00058179,2952847,2.42195
56,1,1,-0.000214983,782663,0.669788
57,0,0.745705,1.91436e-05,3489000,3.004
58,1,1,-3.83153e-05,2577434,2.4221
59,1,1,-0.000181307,691334,0.503135
60,1,1,-3.13984e-05,153978,0.132758
61,1,1,-6.66275e-05,2473717,2.47476
62,1,1,-0.00016873,586450,0.546439
63,1,1,-0.000176896,1408192,1.06028
64,0,0.738333,0.000399789,3256000,3.00717
65,0,0.741,0.000171016,3330000,3.00043
66,1,1,-0.000251879,1615661,1.27711
67,1,1,-0.000188413,227559,0.188847
68,1,1,-1.54271e-05,338881,0.266783
69,1,1,-0.000661541,969999,0.97296
70,1,1,-0.000260998,1007541,0.815484
71,1,1,-0.000266293,600475,0.603559
72,1,1,-0.000190427,717729,0.581792
73,1,1,-0.000632276,152364,0.120961
74,1,1,-0.000118722,872876,0.70604
75,1,1,-0.000302096,1106309,0.763973
76,1,1,-0.000118575,1750156,1.29557
77,1,1,-4.14744e-05,2488447,1.87376
78,1,1,-0.000128169,915868,0.700669
79,1,1,-0.00027041,2088054,1.60589
80,0,0.74259,7.08506e-05,3368000,3.00122
81,1,1,-8.45338e-06,3354801,2.58356
82,1,1,-1.59114e-05,1223509,1.11798
83,1,1,-0.000179906,520953,0.508318
84,1,1,-0.000281934,665698,0.627484
85,1,1,-0.000644206,334697,0.297545
86,1,1,-0.000160639,881703,0.798847
87,1,1,-0.000289847,1087847,0.773912
88,1,1,-6.7462e-05,362902,0.332417
89,0,0.728184,0.000236522,2877000,3.00027
90,0,0.731714,0.000460948,2985000,3.00098
91,1,1,-0.000453521,228962,0.180005
92,1,1,-0.000288938,975045,0.886037
93,1,1,-0.000166585,1303059,1.16051
94,1,1,-0.000178625,609576,0.427627
95,1,1,-7.09489e-05,1646475,1.48384
96,0,0.737547,0.000137369,3134000,3.0021
97,0,0.740581,8.43361e-05,3245000,3.00061
98,1,1,-1.74835e-05,198082,0.202885
99,1,1,-7.13661e-05,1349621,1.27312
100,0,0.728552,8.44405e-05,2954000,3.0006
101,1,1,-6.05478e-05,2851260,2.63847
102,0,0.737475,5.85422e-05,3243000,3.0005
103,1,1,-0.000114047,74336,0.0592555
104,0,0.734174,0.000378595,3302000,3.00018
