Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-3.05071e-05,1406100,1.166
1,1,1,-8.0287e-06,292790,0.217603
2,1,1,-0.000429739,438084,0.344237
3,1,1,-3.56927e-05,633179,0.503637
4,0,0.724644,0.000398468,2854000,3.00017
5,0,0.711844,3.68461e-05,2583000,3.0006
6,0,0.730087,0.000257264,3023000,3.00206
7,0,0.724062,0.000286947,2891000,3.00013
8,0,0.726524,9.81197e-05,2966000,3.00455
9,1,1,-3.80769e-05,442360,0.417069
10,0,0.736769,0.00110568,3237000,3.00072
11,0,0.730227,9.87865e-05,3018000,3.00027
12,0,0.72841,0.000534068,2914000,3.00048
13,1,1,-0.000236262,900600,0.846857
14,0,0.733016,0.000184844,3123000,3.00051
15,1,1,-0.000208261,1881469,1.83525
16,0,0.732062,0.000410508,3059000,3.00034
17,0,0.710147,0.000855047,2512000,3.00191
18,0,0.723652,0.000766467,2816000,3.00057
19,0,0.733794,0.000567864,3045000,3.00021
20,0,0.731326,0.000324498,2984000,3.0005
21,0,0.723321,0.000609945,2763000,3.0004
22,0,0.717514,0.000292252,2642000,3.00087
23,0,0.717694,0.000528465,2643000,3.00032
24,0,0.707688,0.0014301,2452000,3.00033
25,0,0.71634,0.00111199,2602000,3.00192
26,0,0.713229,0.000525794,2528000,3.01139
27,0,0.708547,0.00088134,2458000,3.0005
28,0,0.705037,0.000939201,2359000,3.00045
29,0,0.712033,0.0016055,2498000,3.00017
30,0,0.719911,0.00187535,2684000,3.00018
31,0,0.722202,0.00116385,2738000,3
32,0,0.72322,0.00063236,2748000,3.00078
33,0,0.711866,0.000928843,2491000,3.00569
34,0,0.712438,0.001992,2513000,3.00073
35,0,0.71987,0.000747538,2681000,3.00037
36,0,0.730643,0.00102843,2983000,3.00088
37,0,0.718119,0.00124315,2666000,3.00078
38,0,0.710715,0.000720213,2482000,3.00064
39,0,0.725758,0.000906871,2816000,3.00067
40,0,0.728825,0.000890385,2927000,3.00069
41,0,0.728939,0.0010807,2939000,3.0128
42,0,0.729233,0.000793646,2965000,3.00043
43,0,0.734043,0.000393759,3128000,3.00051
44,0,0.727279,0.000744711,2933000,3.00036
45,0,0.737642,0.00125874,3243000,3.00041
46,0,0.731853,0.000881525,3039000,3.00057
47,0,0.729997,0.00072367,3015000,3.0001
48,0,0.726335,0.000530978,2929000,3.00071
49,1,1,-5.95942e-05,657075,0.583434
50,0,0.725826,4.7873e-05,2903000,3.00078
51,1,1,-6.13227e-05,1178835,1.18986
52,1,1,-7.00846e-05,2930193,2.58025
53,0,0.724288,0.000126641,2898000,3.00075
54,1,1,-0.000524987,1674897,1.41273
55,1,1,-0.000183274,2219861,1.96866
56,1,1,-0.000324716,580304,0.42908
57,0,0.735382,0.000238489,3186000,3.00019
58,0,0.74065,0.000263133,3323000,3.00005
59,0,0.743,0.000354833,3451000,3.0002
60,0,0.740526,0.000158127,3328000,3.00287
61,0,0.741084,0.000176559,3309000,3.00026
62,0,0.75508,0.00071324,3860000,3.00034
63,0,0.739597,0.000372327,3250000,3.00084
64,1,1,-0.000130488,890454,0.735951
65,0,0.747712,0.000772828,3532000,3.00038
66,0,0.755572,0.000677656,3809000,3.00064
67,0,0.739741,0.000506769,3239000,3.00015
68,0,0.745204,0.000180666,3394000,3.00026
69,0,0.729792,0.000649567,2913000,3.00052
70,0,0.745884,0.000392022,3438000,3.00001
71,0,0.751084,0.000942926,3578000,3.00043
72,0,0.744908,0.00114753,3371000,3.00043
73,0,0.745791,0.00146846,3385000,3.00033
74,0,0.736958,0.00144785,3181000,3.00017
75,0,0.74326,0.00163239,3381000,3.00041
76,0,0.730886,0.00155672,3022000,3.00155
77,0,0.751073,0.00134579,3685000,3.00012
78,0,0.732256,0.00142906,3138000,3.00068
79,0,0.735445,0.00140909,3282000,3.00066
80,0,0.717748,0.0015137,2815000,3.0005
81,0,0.735013,0.00113835,3290000,3.00057
82,0,0.741356,0.000789575,3453000,3.00007
83,0,0.735425,0.000676702,3157000,3.00036
84,0,0.721789,0.000251281,2635000,3.00066
85,1,1,-3.53947e-05,2189741,1.86663
86,0,0.734834,0.000827085,2817000,3.0008
87,0,0.751948,0.00101079,3308000,3.0003
88,0,0.746087,0.00114817,2990000,3.00035
89,0,0.739234,0.00101812,2745000,3.00034
90,0,0.739698,0.000654484,2747000,3.00308
91,0,0.750237,0.000882517,3085000,3.0007
92,0,0.732347,0.000946353,2639000,3.00053
93,0,0.742791,0.00119938,2932000,3.00129
94,0,0.697664,0.00089414,2088000,3.00014
95,0,0.706762,0.00112228,2523000,3.00091
96,0,0.673821,0.0016093,2299000,3.00003
97,0,0.636364,0.00173572,2224000,3.00084
98,0,0.606437,0.00646461,2272000,3.00156
99,0,0.562028,0.00697959,2394000,3.00017
100,0,0.547608,0.00641311,2132000,3.00118
101,0,0.60086,0.00665427,2112000,3.00038
102,0,0.662163,0.0107575,2378000,3.00202
103,0,0.715706,0.0156114,2245000,3.00013
104,0,0.683666,0.000940179,2360000,3.00101
