Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-8.15883e-05,836700,0.798419
1,0,0.737681,1.06797e-05,3258000,3.00029
2,0,0.741138,0.000154983,3306000,3.0001
3,0,0.74667,0.000197242,3553000,3.00027
4,0,0.736387,0.00113166,3238000,3.00083
5,0,0.747782,0.000478993,3590000,3.0002
6,1,1,-0.000163902,268626,0.230786
7,1,1,-0.000519027,265206,0.264301
8,1,1,-0.000127638,1175811,1.31053
9,1,1,-8.27457e-06,1289417,1.37541
10,0,0.711039,0.000258754,2617000,3.00035
11,1,1,-6.99058e-05,2609379,2.85896
12,1,1,-0.000126113,199439,0.153715
13,1,1,-0.000512768,1219713,1.26867
14,0,0.718036,0.000248878,2698000,3.00077
15,1,1,-0.000715364,410917,0.385654
16,1,1,-0.000173581,504116,0.686388
17,1,1,-0.000289549,649166,0.585817
18,1,1,-0.000238527,1500740,1.34574
19,1,1,-0.000370243,874957,0.842618
20,0,0.725464,4.62637e-05,2896000,3.00011
21,1,1,-0.000349332,990057,0.952808
22,1,1,-9.82776e-05,2444151,2.05919
23,1,1,-0.000123049,197995,0.194294
24,1,1,-0.000179698,2093948,1.95683
25,0,0.709416,2.30775e-05,2497000,3.00118
26,1,1,-0.000158836,214628,0.227704
27,0,0.71997,5.25569e-06,2719000,3.00033
28,1,1,-5.95346e-05,542238,0.551263
29,0,0.714264,7.96423e-05,2597000,3.00081
30,1,1,-6.27271e-05,693669,0.706364
31,1,1,-0.000209679,1237304,1.70338
32,1,1,-0.000277152,45743,0.0600138
33,0,0.727744,0.000125538,2863000,3.00063
34,0,0.701393,0.00054128,2336000,3.00053
35,1,1,-0.000334848,42351,0.0672138
36,1,1,-0.00021695,2360519,2.37754
37,0,0.734318,8.05364e-05,3022000,3.00066
38,1,1,-0.000311543,2400815,2.65107
39,1,1,-0.000209977,220986,0.228406
40,1,1,-0.000130881,2504336,2.62545
41,1,1,-0.000101675,397391,0.343785
42,0,0.718608,4.88267e-05,2628000,3.00052
43,1,1,-6.2634e-05,344102,0.323251
44,0,0.72367,0.000251721,2782000,3.00061
45,0,0.727208,0.000372599,2852000,3.00062
46,0,0.729158,0.000148307,2900000,3.00074
47,0,0.707332,3.82767e-05,2420000,3.00081
48,0,0.733123,0.000661324,3028000,3.00059
49,0,0.714174,0.000194858,2556000,3.00054
50,1,1,-0.000358154,1597715,1.93898
51,1,1,-0.000540544,626428,0.677541
52,1,1,-0.000515927,1446413,1.83796
53,0,0.703701,0.00017942,2391000,3.00016
54,1,1,-7.21111e-05,1784549,2.06265
55,1,1,-1.28269e-05,451273,0.624273
56,1,1,-0.000508417,1640939,1.9762
57,1,1,-0.000402977,20719,0.0231384
58,1,1,-0.000113063,2266385,2.18411
59,1,1,-0.000280429,209419,0.246104
60,0,0.70475,0.000636059,2436000,3.00071
61,0,0.724115,0.000340889,2851000,3.0006
62,0,0.7246,0.000375162,2777000,3.00001
63,1,1,-0.000242551,1849423,1.51111
64,1,1,-0.00022756,1926307,1.82117
65,1,1,-0.000544463,1435250,1.33867
66,1,1,-3.66762e-05,1238155,1.13641
67,1,1,-4.46856e-05,1754063,2.03156
68,1,1,-3.6408e-05,131729,0.190159
69,1,1,-0.000334014,1375464,1.67835
70,1,1,-0.000188906,168066,0.148861
71,1,1,-7.63841e-05,80217,0.0796983
72,1,1,-0.000374515,132249,0.145043
73,1,1,-0.000518952,146148,0.145872
74,1,1,-0.00031053,1966291,2.23626
75,1,1,-8.9892e-05,787698,0.727403
76,0,0.744509,0.000267986,3057000,3.00043
77,0,0.743423,0.000193912,3006000,3.00066
78,0,0.740288,0.000208165,2944000,3.00088
79,0,0.737259,0.00024576,2819000,3.00013
80,0,0.741663,0.0002685,2931000,3.00079
81,1,1,-8.2989e-05,2081228,2.28032
82,1,1,-0.000104417,475366,0.585307
83,1,1,-0.000104028,531052,0.586496
