-5.315231274774960823e-01,-6.145081332556600467e-03
-5.345801750847583023e-01,-7.626040800065717398e-03
-5.375652154525543125e-01,-8.840970698759777549e-03
-5.407031492911207327e-01,-1.021500185707473370e-02
-5.467789180389478476e-01,-1.164706816214035670e-02
-5.541817819252828903e-01,-1.282675391683961615e-02
-5.628729271026131631e-01,-1.410359063682683697e-02
-5.737220161047502653e-01,-1.515016684020820126e-02
-5.866667166679209178e-01,-1.612109308062393068e-02
-5.992928985442077527e-01,-1.701701629711377395e-02
-6.126801704591393616e-01,-1.772533164983659815e-02
-6.265953443310823268e-01,-1.845296076176919375e-02
-6.397861628378627152e-01,-1.893255055259623551e-02
-6.534122347655764163e-01,-1.939438699644142547e-02
-6.661882159935186287e-01,-1.969858354070252657e-02
-6.800482962213859617e-01,-1.991368763336935632e-02
-6.935541670898941469e-01,-1.998209744569398247e-02
-7.090265964671512711e-01,-1.987081973857243375e-02
-7.235352748716413762e-01,-1.960987213727380385e-02
-7.365812940221496685e-01,-1.930484460061588151e-02
-7.476563058272199802e-01,-1.884123809635001798e-02
-7.594267142611387245e-01,-1.816286410474953969e-02
-7.701744444498054287e-01,-1.745990567257614187e-02
-7.811486671932291737e-01,-1.663353653204056523e-02
-7.901797093683877726e-01,-1.577309290847623072e-02
-7.969481544575063303e-01,-1.458270482400176801e-02
-8.027883357904818107e-01,-1.358744562727091931e-02
-8.072680686733099131e-01,-1.243039422791249876e-02
-8.119971383028824485e-01,-1.124226324303986661e-02
-8.146604750517337790e-01,-1.001461314492306520e-02
-8.161298480501870678e-01,-8.728305130618518176e-03
-8.160920189145458581e-01,-7.516648705096749990e-03
-8.149850348522793553e-01,-6.187205048347496454e-03
-8.111637446753455771e-01,-4.829568206182627624e-03
-8.081544359183434612e-01,-3.734294950443633066e-03
-8.025862308112503563e-01,-2.387244171695909398e-03
-7.948720562843514248e-01,-1.015338930544539171e-03
-7.870478021633532384e-01,2.597827557901197931e-04
-7.782876299794665442e-01,1.478179031443922591e-03
-7.685685284001120277e-01,3.045997889672488398e-03
-7.562976664852211206e-01,4.267839403197467435e-03
-7.422409035972495905e-01,5.652530140730695554e-03
-7.294293137527015913e-01,6.887757855134352646e-03
-7.132470509028298045e-01,8.308637668976180668e-03
-6.964545305546514520e-01,9.657912873882831817e-03
-6.788342579534095700e-01,1.101309609071670498e-02
-6.609183382383352345e-01,1.237334162392808232e-02
-6.408753944338021480e-01,1.378631031192142573e-02
-6.206309981428269618e-01,1.514960589772532985e-02
-5.985935131529056541e-01,1.659335515705274641e-02
-5.782546129705951055e-01,1.761618157133507459e-02
-5.525484175932393605e-01,1.901304435243856422e-02
-5.246152624826202482e-01,2.031619573292391817e-02
-4.998722732216510090e-01,2.153734134585633467e-02
-4.746987016082102051e-01,2.233853501174953501e-02
-4.480165093520679376e-01,2.310603752505226843e-02
-4.201039226647393932e-01,2.367842385938932065e-02
-3.911817825595785281e-01,2.409479253745570176e-02
-3.610252554261941804e-01,2.420220656782696642e-02
-3.351330572497135396e-01,2.416621735407043642e-02
-3.090560209482606790e-01,2.375955256149148154e-02
-2.830759092828920021e-01,2.314568371028356830e-02
-2.583968488710763900e-01,2.234636534450658296e-02
-2.337380191907667826e-01,2.137457085938255369e-02
-2.108389728906051308e-01,2.009402400090750523e-02
-1.909749872969529194e-01,1.845765662774866492e-02
-1.725609676669878634e-01,1.671446448618061839e-02
-1.555919858549069390e-01,1.490759886221386388e-02
-1.416138597572798585e-01,1.296331617960414309e-02
-1.294392982995802854e-01,1.089640144492062986e-02
-1.211443824176737238e-01,8.100042023052634460e-03
-1.151118934491322937e-01,5.272609961191065259e-03
-1.131794610769448206e-01,2.276706326895477136e-03
-1.143952131597718302e-01,-1.180803586124180024e-03
-1.193689546620542857e-01,-4.923818584321766265e-03
-1.286532852353956813e-01,-9.229905540379638659e-03
-1.434757991356043205e-01,-1.371398113885860179e-02
-1.622861973709925631e-01,-1.822058082066810650e-02
-1.838374419895599521e-01,-2.293098073335386733e-02
-2.110090502582244731e-01,-2.777021274553402239e-02
-2.428773714441847809e-01,-3.231029416469862608e-02
-2.793393622735085846e-01,-3.689937278672921622e-02
-3.177957130571251176e-01,-4.111285139576693892e-02
-3.611846694162731408e-01,-4.514979227769554126e-02
-4.057466196167327510e-01,-4.876683042569864013e-02
-4.550545259986761848e-01,-5.187936808303747482e-02
-5.050668267977590498e-01,-5.455200900995780394e-02
-5.559512090459894917e-01,-5.673555411066336790e-02
-6.082420232860233922e-01,-5.849007113943431591e-02
-6.617638096109166312e-01,-5.974027173608235236e-02
-7.147594707610098741e-01,-6.040276020392764539e-02
-7.665165188263007856e-01,-6.065082907423619690e-02
-8.196095959994514901e-01,-6.062171052529978510e-02
-8.722302196082287740e-01,-6.018961961101975539e-02
-9.224605767960805114e-01,-5.913189539171756492e-02
-9.719459050068469663e-01,-5.794252733069234912e-02
-1.018685017545502891e+00,-5.657495059566450962e-02
-1.063923867210380569e+00,-5.498765602429659533e-02
-1.105001927692916164e+00,-5.331801030610762437e-02
-1.146464034360161977e+00,-5.175302959886843995e-02
-1.185406659814737695e+00,-5.020898375004839015e-02
-1.199999999999999956e+00,-1.111314412483722057e-02
-1.199513149507644094e+00,-9.405020512837451371e-03
-1.195507761607205621e+00,-7.776856470175771106e-03
-1.189276008888531910e+00,-6.042764130609877028e-03
-1.181392511330251915e+00,-4.188359250589282837e-03
-1.172488194304080356e+00,-2.335859562591401442e-03
-1.161604004363881559e+00,-4.333069261068297345e-04
-1.147663007666136714e+00,1.586596176802795508e-03
-1.134550375337172623e+00,3.664886909262060621e-03
