Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000611643,1167176,1.05271
1,1,1,-0.000605811,977759,0.989348
2,1,1,-0.000143816,225000,0.239074
3,1,1,-0.000427354,1542511,1.51797
4,1,1,-0.000142683,152333,0.150833
5,0,0.742968,0.000273561,3432000,3.00063
6,0,0.738132,1.44944e-05,3304000,3.00011
7,1,1,-0.000114728,820888,0.637223
8,0,0.747334,0.000160824,3619000,3.00074
9,0,0.742739,0.000104497,3443000,3.00022
10,1,1,-2.65602e-05,1735165,1.58155
11,0,0.738484,9.66643e-06,3262000,3.00053
12,0,0.728878,0.000117014,2992000,3.00028
13,1,1,-0.00060146,2763775,2.42654
14,1,1,-0.000212121,788506,0.706553
15,1,1,-0.000126199,426390,0.313256
16,1,1,-0.000434507,788983,0.61895
17,1,1,-4.6636e-07,159874,0.117361
18,1,1,-0.000301919,2099233,1.65385
19,1,1,-0.000293483,655247,0.649758
20,1,1,-0.000360121,1601920,1.32567
21,0,0.744396,0.000227439,3428000,3.00059
22,1,1,-1.82285e-05,344560,0.299775
23,1,1,-0.00070857,77332,0.0695394
24,1,1,-0.000125875,710780,0.623011
25,1,1,-8.80256e-05,2806669,2.63658
26,1,1,-0.000337471,483227,0.480927
27,1,1,-0.0002306,351815,0.38735
28,1,1,-6.35635e-05,957478,0.958355
29,0,0.740257,0.000515552,3203000,3.00004
30,1,1,-0.000200023,3087291,2.96969
31,1,1,-0.000587811,854436,0.867404
32,1,1,-0.00049447,566797,0.529932
33,0,0.728494,8.16251e-05,2827000,3.00019
34,1,1,-2.94938e-05,2330297,2.31445
35,0,0.729301,8.9755e-05,2865000,3.00037
36,1,1,-4.43354e-05,1003597,1.1134
37,1,1,-0.00020497,165132,0.209029
38,1,1,-8.09922e-05,97186,0.0909881
39,0,0.733261,0.000323962,2973000,3.00082
40,0,0.72532,0.000617395,2744000,3.00022
41,0,0.702253,0.000715683,2265000,3.00091
42,0,0.725357,1.24082e-05,2767000,3.00082
43,1,1,-7.99194e-05,659089,0.817934
44,0,0.7227,0.000443707,2676000,3.00064
45,0,0.731567,0.000364374,2872000,3.00057
46,1,1,-1.99666e-05,1813011,1.8756
47,1,1,-0.000708093,2323770,2.42211
48,1,1,-0.000151087,1499513,1.6906
49,0,0.7164,0.000561148,2587000,3.00075
50,0,0.719673,0.000294634,2681000,3.00057
51,0,0.739259,1.61633e-05,3189000,3.00008
52,1,1,-3.55754e-05,717413,0.911667
53,1,1,-0.0002275,922529,1.00176
54,0,0.720208,0.000138353,2693000,3.00377
55,1,1,-0.000402679,2785449,2.66088
56,0,0.731596,0.000205945,3016000,3.00073
57,0,0.715931,0.000609468,2596000,3.00048
58,0,0.732559,0.000466953,3022000,3.00013
59,0,0.723493,0.000237995,2853000,3.00066
60,0,0.725213,0.000361513,2825000,3.00131
61,1,1,-0.000111538,447596,0.543619
62,1,1,-0.000620116,1728906,1.91696
63,1,1,-8.95753e-05,1553936,1.20476
64,0,0.737174,5.12332e-05,3250000,3.00012
65,0,0.735929,0.00013226,3251000,3.00214
66,1,1,-0.00069747,740662,0.802115
67,1,1,-0.000421216,474256,0.480053
68,1,1,-0.000360568,854840,0.846144
69,1,1,-8.03366e-05,627415,0.500935
70,1,1,-0.000679542,418849,0.301118
71,1,1,-0.000753988,133143,0.095181
72,1,1,-0.000291516,522904,0.446726
73,1,1,-0.000244786,1460792,1.19986
74,1,1,-4.7867e-05,746032,0.583961
75,1,1,-0.000391078,648153,0.52536
76,1,1,-4.48569e-05,347425,0.265159
77,1,1,-0.000673865,144006,0.125923
78,1,1,-0.000264586,777895,0.67325
79,1,1,-7.66458e-05,116242,0.102357
80,0,0.759801,3.51381e-05,3666000,3.00086
81,0,0.752344,0.000171128,3407000,3.00006
82,1,1,-0.000176659,1580115,1.55079
83,1,1,-0.000257036,117489,0.13135
84,1,1,-0.000194748,353368,0.31203
85,1,1,-7.51461e-06,59685,0.0526736
86,1,1,-0.000235847,207899,0.220247
87,1,1,-8.56917e-05,430400,0.465085
88,1,1,-2.90468e-05,385281,0.362036
89,1,1,-0.000227858,891256,0.939499
90,1,1,-0.000226368,197940,0.226581
91,1,1,-0.000487094,1270467,1.53582
92,1,1,-8.67739e-05,896769,0.905822
93,1,1,-0.000133448,18869,0.0239443
