Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000162055,756073,0.969716
1,1,1,-0.000274609,1692809,1.71928
2,1,1,-0.000439693,3219840,2.73119
3,0,0.744395,4.19423e-05,3488000,3.00058
4,1,1,-0.000194897,33681,0.0278041
5,1,1,-0.00029694,129160,0.0994156
6,1,1,-0.000559081,692661,0.479836
7,0,0.746006,1.78323e-05,3559000,3.00381
8,1,1,-0.000407149,1106874,0.858118
9,1,1,-0.000141415,2015784,1.43584
10,1,1,-1.83589e-05,650794,0.439727
11,0,0.756519,0.000828575,3903000,3.00044
12,0,0.756959,0.000160347,3947000,3.00062
13,0,0.737842,0.000426482,3259000,3.00017
14,0,0.739166,1.63496e-05,3249000,3.00003
15,0,0.743705,0.000352274,3434000,3.00064
16,0,0.724235,3.0299e-05,2851000,3
17,0,0.745111,0.000473271,3413000,3.00007
18,0,0.723487,0.00070274,2804000,3.00052
19,0,0.736013,0.000630032,3161000,3.0015
20,0,0.725945,0.000939976,2881000,3.00069
21,0,0.733836,0.000922644,3051000,3.00046
22,0,0.733708,0.000533917,3019000,3.00029
23,0,0.731765,0.000967421,2992000,3.00017
24,0,0.735567,0.0009403,3093000,3.00024
25,0,0.730211,0.000849449,2933000,3.00061
26,0,0.713847,0.00105583,2528000,3.00043
27,0,0.712319,0.00130011,2511000,3.00038
28,0,0.724761,0.000870656,2806000,3.00066
29,0,0.723339,0.000947963,2742000,3.00044
30,0,0.72907,0.000798057,2912000,3.00036
31,0,0.730484,0.000853172,2951000,3.00146
32,0,0.722383,0.00178094,2721000,3.00073
33,0,0.711785,0.00104244,2474000,3.00012
34,0,0.718448,0.000903537,2651000,3.00638
35,0,0.70287,0.00138647,2381000,3.00056
36,0,0.71308,0.00113873,2565000,3.00052
37,0,0.711211,0.00078375,2512000,3.00049
38,0,0.705773,0.00120301,2400000,3.00002
39,0,0.706345,0.000948142,2440000,3.00049
40,0,0.713767,0.000739795,2602000,3.00085
41,0,0.724175,0.00146581,2841000,3.00047
42,0,0.730942,0.00038184,3015000,3.00013
43,0,0.729814,0.000214442,2977000,3.00056
44,0,0.724224,0.000493543,2846000,3.00064
45,0,0.721045,0.00051769,2779000,3.01003
46,0,0.721265,0.000438641,2816000,3.0003
47,0,0.726963,0.000110935,3015000,3.00001
48,0,0.741916,0.000333379,3425000,3.00073
49,0,0.73635,0.000180851,3261000,3.00271
50,1,1,-1.29237e-05,221066,0.266639
51,1,1,-0.00027578,458123,0.393947
52,1,1,-0.000380275,333357,0.239716
53,0,0.755807,0.000128369,3893000,3.00065
54,1,1,-0.000208546,128646,0.178515
55,0,0.762051,0.000317167,4181000,3.00016
56,0,0.756788,0.000237852,3788000,3.00033
57,0,0.76369,0.0007199,4089000,3.00015
58,0,0.748687,0.00114242,3466000,3.00027
59,0,0.768057,0.000883396,4314000,3.00035
60,0,0.762731,0.000246461,4051000,3.00043
61,0,0.754622,0.000390443,3692000,3.00004
62,0,0.751731,0.000579198,3592000,3.00029
63,0,0.758376,0.000388175,3771000,3.00072
64,0,0.761204,0.000261598,3925000,3.00103
65,0,0.748533,0.000508429,3362000,3.00006
66,0,0.739345,0.000842458,3105000,3.00189
67,0,0.741328,0.000813159,3116000,3.0003
68,0,0.738876,0.000593053,3040000,3.00014
69,0,0.741297,0.000586136,3070000,3.00002
70,0,0.741239,0.00075872,3135000,3.00086
71,0,0.738633,0.000819656,3039000,3.00058
72,0,0.743152,0.000927724,3141000,3.0006
73,0,0.740137,0.00109297,3039000,3.00027
74,0,0.745191,0.00132027,3153000,3.00098
75,0,0.717684,0.00101461,2509000,3.00054
76,0,0.727083,0.00108187,2722000,3.00001
77,0,0.730725,0.0012554,2835000,3.00025
78,0,0.741421,0.00119832,3133000,3.00067
79,0,0.73195,0.00107334,2911000,3.00063
80,0,0.728912,0.000933022,2850000,3.0008
81,0,0.741663,0.000877613,3227000,3.00049
82,0,0.715288,0.000712249,2674000,3.00001
83,0,0.69202,0.000634472,2269000,3.00611
84,0,0.72373,0.00063467,3039000,3.00064
85,0,0.718213,0.000781576,2897000,3.00112
86,0,0.734329,0.000629596,3230000,3.00076
87,0,0.751268,0.00064541,3471000,3.0006
88,0,0.751834,0.000139821,2904000,3.00034
89,0,0.764012,0.000419717,2740000,3.00074
90,1,1,-0.000282873,34427,0.0348542
91,1,1,-0.000262369,165553,0.197102
92,1,1,-0.000301768,433976,0.46446
93,0,0.833543,0.000291157,2787000,3.00028
94,0,0.83743,0.000757228,2662000,3.00009
95,0,0.845677,0.0014034,3066000,3.00062
96,0,0.820214,0.001464,2248000,3.00134
97,0,0.817308,0.00121155,2303000,3.00215
98,0,0.791448,0.00223995,1880000,3.0006
99,0,0.778547,0.00103857,2406000,3.00049
100,0,0.719109,0.000496458,2188000,3.0003
101,0,0.65212,0.000657211,2411000,3.00098
102,0,0.578203,0.00431515,2477000,3.00028
103,0,0.632311,0.00719548,2404000,3.00003
104,0,0.696105,0.00254012,2422000,3.00178
