Step,Consistent,Confidence,Minimum,Iterations,Time
0,0,0.75057,0.000278412,3724000,3.0005
1,1,1,-0.000231643,1236628,0.871473
2,1,1,-0.000132461,1730383,1.66799
3,0,0.748859,0.000195365,3677000,3.00052
4,1,1,-0.000261266,2277394,2.21246
5,1,1,-0.000383247,326602,0.244317
6,1,1,-0.000493993,1444931,1.32177
7,1,1,-0.000119616,254049,0.214908
8,1,1,-0.000366141,1900299,1.49443
9,1,1,-0.000170343,2236483,2.05069
10,0,0.75089,0.000160442,3749000,3.00263
11,1,1,-0.000530292,3254503,2.76112
12,1,1,-0.000365278,1854708,1.63332
13,0,0.725059,1.25275e-05,2914000,3.00016
14,0,0.72735,0.000234674,2953000,3.00078
15,1,1,-7.85838e-05,1817316,1.58459
16,0,0.74322,1.28776e-05,3412000,3.00115
17,0,0.717718,0.00064994,2710000,3.0002
18,0,0.732802,0.00134997,3020000,3.00049
19,0,0.724852,0.000923227,2815000,3.00923
20,0,0.729441,0.00160469,2908000,3.00124
21,0,0.71388,0.00120638,2576000,3.00111
22,0,0.722046,0.000852923,2761000,3.00051
23,0,0.719215,0.000935144,2637000,3.00026
24,0,0.721602,0.00131453,2671000,3.00031
25,0,0.728654,0.00158239,2836000,3.00045
26,0,0.718737,0.00146068,2638000,3.00041
27,0,0.725392,0.00126121,2764000,3.00087
28,0,0.714381,0.00097848,2513000,3.00223
29,0,0.724717,0.00132133,2728000,3.00021
30,0,0.722098,0.00143893,2697000,3.00031
31,0,0.730746,0.00120323,2945000,3.00017
32,0,0.709035,0.00104223,2418000,3.00045
33,0,0.717947,0.000891191,2591000,3.0087
34,0,0.706051,0.00139148,2381000,3.00052
35,0,0.720037,0.00220534,2665000,3.00061
36,0,0.731639,0.00107209,2951000,3.00045
37,0,0.734579,0.00121081,3026000,3.00051
38,0,0.728904,0.00110553,2934000,3.00035
39,0,0.716637,0.0013275,2652000,3.00002
40,0,0.707483,0.00126321,2438000,3.00032
41,0,0.724093,0.00113839,2833000,3.00062
42,0,0.722698,0.000772707,2769000,3.00066
43,0,0.714529,0.000455502,2595000,3.00061
44,0,0.703667,0.000770281,2433000,3.00086
45,0,0.72366,1.21326e-05,2849000,3.00051
46,0,0.722284,0.000542413,2876000,3.00087
47,0,0.731848,0.00062431,3105000,3.00005
48,0,0.708666,0.000248979,2550000,3.00069
49,0,0.722178,0.000114153,2849000,3.00006
50,0,0.738846,0.000114332,3321000,3.00137
51,1,1,-0.000200708,928103,0.768541
52,0,0.726969,0.000158071,2815000,3.00049
53,1,1,-0.000411202,1663895,1.81015
54,1,1,-0.000138839,16631,0.0156228
55,0,0.7427,0.000304948,3118000,3.00055
56,0,0.747092,0.0007696,3209000,3.00004
57,0,0.725708,0.000877182,2561000,3.00081
58,0,0.736948,0.000961549,2823000,3.00004
59,0,0.741778,0.000308718,3034000,3.00073
60,0,0.741472,0.000590149,3087000,3.00024
61,0,0.73903,0.000336824,3019000,3.0025
62,0,0.736132,0.000648051,2903000,3.00001
63,0,0.735695,0.000198742,2937000,3.0008
64,0,0.743948,0.000991336,3172000,3.00021
65,0,0.732099,0.000605594,2788000,3.00068
66,0,0.720152,0.0012144,2533000,3.00052
67,0,0.747606,0.00102788,3269000,3.00046
68,0,0.738126,0.000634165,2971000,3.00066
69,0,0.742061,0.000812409,3052000,3.00108
70,0,0.71953,0.000591318,2493000,3.00082
71,0,0.747726,0.000704189,3223000,3.00084
72,0,0.722377,0.000776763,2539000,3.00075
73,0,0.746692,0.00035632,3190000,3.00017
74,0,0.741307,0.000332748,3036000,3.00048
75,0,0.736492,0.000334014,2851000,3.00103
76,0,0.742636,0.00085337,3014000,3.00186
77,0,0.736288,0.0014188,2856000,3.00054
78,0,0.728011,0.00136581,2605000,3.00551
79,0,0.724596,0.000861029,2595000,3.00144
80,0,0.718896,0.000492388,2433000,3.00091
81,0,0.713156,0.000679742,2284000,3.00038
82,0,0.728043,0.000338122,2616000,3.0017
83,0,0.72816,0.000383458,2617000,3.00024
84,0,0.73127,0.000249536,2729000,3.00083
85,0,0.735096,0.000235217,2805000,3.00079
86,0,0.704725,0.00115518,2158000,3.00013
87,0,0.717749,0.000736217,2429000,3.00027
88,0,0.734411,0.000554723,2760000,3.00914
89,0,0.730563,0.000502954,2685000,3.00237
90,0,0.726244,0.0003624,2609000,3.00197
91,0,0.724696,0.000503053,2606000,3
92,0,0.717748,0.000470044,2438000,3.00068
93,0,0.734775,0.00060223,2836000,3.0006
94,0,0.720368,0.000908082,2524000,3.00002
95,0,0.739443,0.00092535,3027000,3.00074
96,0,0.725685,0.00125168,2761000,3.00026
97,0,0.730137,0.000788163,2980000,3.00051
98,0,0.716466,0.000298823,2724000,3.00185
99,0,0.720779,0.000625174,2820000,3.00037
100,0,0.729206,0.000117685,3094000,3.00117
101,0,0.731427,0.000139873,2912000,3.00034
102,1,1,-9.97602e-05,820610,0.855867
103,1,1,-2.02626e-05,3104745,2.94503
104,1,1,-6.64189e-05,358476,0.356515
