Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000491918,1521428,1.5854
1,0,0.735532,0.000712942,3223000,3.00181
2,1,1,-0.000182112,2704835,2.46331
3,1,1,-0.00024476,403226,0.375126
4,0,0.743003,0.000159572,3387000,3.00067
5,1,1,-0.000116815,1212543,0.965376
6,0,0.725457,0.000214647,2909000,3.00014
7,1,1,-0.000447024,512395,0.634493
8,1,1,-5.51834e-05,461660,0.412707
9,1,1,-7.87943e-05,879850,0.7682
10,1,1,-0.000264575,421750,0.393677
11,1,1,-0.000624909,1144773,1.01708
12,1,1,-0.000153436,858187,0.809125
13,1,1,-1.32218e-05,1230862,1.05861
14,1,1,-0.000939359,24642,0.0296883
15,1,1,-0.000116576,1449636,1.58702
16,1,1,-0.000152659,2177097,2.18869
17,1,1,-0.000458042,2912246,2.93572
18,1,1,-0.00018238,245883,0.311478
19,1,1,-0.000121881,759974,0.74743
20,1,1,-0.000375141,430187,0.377283
21,1,1,-0.000744213,56693,0.0602212
22,1,1,-0.000238766,28018,0.0368864
23,1,1,-0.000486959,558041,0.597886
24,1,1,-0.000121285,2033227,1.98454
25,1,1,-1.89438e-05,184392,0.158685
26,1,1,-0.000703503,1317592,1.31974
27,1,1,-0.000423123,2664391,2.60933
28,1,1,-0.000439693,149071,0.125728
29,1,1,-0.000422884,1816196,1.72545
30,1,1,-0.000539412,618650,0.506701
31,0,0.750251,0.000396917,3525000,3.00043
32,1,1,-0.000538279,748742,0.621698
33,1,1,-1.63212e-05,2885116,2.76542
34,1,1,-0.000109662,719626,0.800126
35,0,0.743297,0.000546049,3310000,3.00181
36,1,1,-0.000436534,2090961,2.42925
37,1,1,-0.000329186,573668,0.612177
38,1,1,-0.000306238,622106,0.507054
39,1,1,-0.000437666,602570,0.668982
40,1,1,-0.000667442,2641060,2.43041
41,1,1,-0.000154664,1613051,1.45346
42,1,1,-0.00032549,339437,0.326817
43,1,1,-7.01717e-05,2050897,1.88711
44,1,1,-0.000497688,627765,0.538744
45,1,1,-0.000429381,486607,0.412686
46,1,1,-9.08866e-05,3031376,2.73161
47,1,1,-0.00030749,1956348,1.67411
48,0,0.747859,0.000115107,3460000,3.00073
49,1,1,-2.08511e-05,1539890,1.49522
50,1,1,-0.000308384,1153559,1.04196
51,1,1,-5.25964e-07,148775,0.144701
52,0,0.736527,0.000202189,3163000,3.00002
53,0,0.731388,0.000247131,3036000,3.00012
54,1,1,-0.000187863,2712484,2.49562
55,0,0.725185,0.000478338,2847000,3.00009
56,0,0.728329,0.000380991,2947000,3.00098
57,1,1,-0.000522543,163216,0.146482
58,1,1,-0.000540949,1473423,1.36005
59,1,1,-0.000570466,772695,0.579581
60,0,0.732111,6.0092e-05,3122000,3.00043
61,0,0.738709,0.000371407,3260000,3.00003
62,0,0.749128,0.000207624,3593000,3.00066
63,0,0.741883,0.000477801,3377000,3.0002
64,1,1,-0.000199129,1448128,1.26826
65,1,1,-0.000411262,1310449,1.13
66,1,1,-0.000208665,416513,0.350311
67,0,0.74426,5.19261e-05,3473000,3.00057
68,1,1,-0.000109722,265264,0.273884
69,1,1,-9.1125e-05,486097,0.402944
70,0,0.736002,8.03575e-05,3239000,3.00014
71,0,0.738848,0.00059254,3325000,3.00015
72,1,1,-0.000258078,1010916,0.867531
73,0,0.734628,0.000109279,3182000,3.00035
74,0,0.739053,1.85387e-05,3281000,3.00085
75,1,1,-0.000702102,1035655,1.03047
76,1,1,-0.000155558,1372327,1.3145
77,1,1,-8.68016e-05,762062,0.735991
78,0,0.751248,0.00010861,3720000,3.00007
79,1,1,-0.000182246,106436,0.0972748
80,1,1,-0.00041457,1070101,1.12878
81,1,1,-0.000474204,410877,0.397245
82,1,1,-0.00051098,305009,0.291214
83,1,1,-5.39317e-05,1291613,1.14263
84,0,0.736549,6.73414e-05,3210000,3.00017
85,1,1,-0.000374843,1073796,1.00667
86,1,1,-0.000425567,1239757,0.976682
87,0,0.7384,7.99543e-05,3256000,3.00096
88,0,0.725415,0.000239591,2890000,3.00003
89,1,1,-0.00063618,899692,0.946617
90,1,1,-9.15385e-05,693826,0.797222
91,1,1,-8.5701e-05,60503,0.0610112
92,0,0.727708,4.94227e-05,3014000,3.0009
93,1,1,-8.80852e-05,2224821,2.4927
94,1,1,-5.49736e-06,585190,0.54167
95,0,0.737496,0.00012679,3272000,3.0005
96,1,1,-2.46658e-05,1483613,1.49087
97,1,1,-6.2634e-05,2921169,2.65925
98,0,0.725799,0.000574378,2913000,3.00041
99,0,0.726209,3.29718e-05,2908000,3.00022
100,0,0.732029,0.000100524,3072000,3.00031
101,0,0.735825,0.00063566,3146000,3.00117
102,1,1,-4.45142e-05,1883155,1.8636
103,1,1,-0.000321259,82436,0.0742725
104,0,0.735078,0.000159363,3098000,3.00818
