Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-6.85945e-05,2375588,1.72242
1,1,1,-0.000252531,1275611,1.02977
2,1,1,-0.000315301,2370432,1.89036
3,1,1,-7.61047e-05,168270,0.110366
4,1,1,-0.0001597,1138100,0.778174
5,1,1,-0.00034671,955070,0.665256
6,1,1,-0.00056677,68282,0.0478883
7,1,1,-2.53811e-05,823424,0.581485
8,1,1,-0.000250031,2520888,1.8619
9,0,0.75483,0.000105391,3886000,3.00013
10,1,1,-7.62267e-05,1228519,1.1356
11,1,1,-1.99571e-05,941746,0.694047
12,1,1,-0.000403692,1436215,1.16102
13,1,1,-0.000278224,1247759,0.939317
14,1,1,-4.61831e-05,68338,0.0530571
15,0,0.745601,0.000465642,3521000,3.00028
16,1,1,-0.00021558,1447608,1.32301
17,1,1,-0.000127031,2264165,2.07858
18,0,0.730749,9.45434e-05,3003000,3.00014
19,1,1,-0.000128557,2011688,1.9933
20,1,1,-2.07915e-05,799804,0.64739
21,1,1,-0.000152339,2433008,2.10284
22,1,1,-0.000187208,168190,0.152867
23,1,1,-0.000327875,799871,0.670554
24,0,0.738111,6.80541e-06,3154000,3.00057
25,1,1,-0.000177373,876195,0.780575
26,0,0.736084,0.000172924,3054000,3.00013
27,0,0.736063,8.00632e-05,3069000,3.00056
28,0,0.737699,3.88727e-05,3089000,3.00022
29,1,1,-0.000434686,880393,1.0078
30,1,1,-5.24938e-05,690522,0.779146
31,0,0.73372,0.000242313,3004000,3.00052
32,1,1,-0.000952591,1147233,1.19615
33,1,1,-0.000839461,1067065,1.42958
34,1,1,-0.000212659,1309207,1.49311
35,1,1,-0.000291575,417207,0.44661
36,1,1,-0.000188817,2674814,2.96042
37,1,1,-0.000376095,813110,1.11781
38,1,1,-0.000210632,918082,1.04048
39,1,1,-3.06263e-05,629070,0.750198
40,0,0.507684,2.92656e-05,2768000,3.00008
41,1,1,-0.000254978,2148612,2.32482
42,1,1,-0.000309695,273213,0.289398
43,1,1,-7.30597e-05,230710,0.224262
44,1,1,-8.21247e-05,2593244,2.82462
45,0,0.567991,0.000325929,2661000,3.00071
46,1,1,-0.000145425,314316,0.329987
47,0,0.581019,0.000738631,2865000,3.00067
48,1,1,-0.000698245,2460525,2.63785
49,1,1,-0.000356425,272047,0.280879
50,1,1,-0.000260097,1858481,1.88201
51,1,1,-0.000105847,901794,1.15581
52,0,0.646749,0.000287943,2769000,3.00028
53,0,0.678584,0.00108613,2605000,3.00048
54,0,0.710213,0.000704537,2428000,3.00063
55,1,1,-1.03607e-05,1726223,2.20987
56,0,0.736671,0.000254045,2533000,3.00048
57,1,1,-9.22575e-05,337874,0.358162
58,0,0.724335,6.49795e-05,2649000,3.00105
59,0,0.734564,0.000211119,2978000,3.00472
60,1,1,-0.000231136,2314737,2.52496
61,1,1,-0.000105251,1565701,1.62638
62,1,1,-0.000116815,1733905,1.95979
63,0,0.718248,0.000520359,2822000,3.00062
64,1,1,-0.000154842,1452486,1.51373
65,1,1,-0.000370015,1357813,1.4451
66,0,0.720716,0.000119995,2961000,3.00609
67,1,1,-2.77653e-05,414594,0.422985
68,1,1,-1.82546e-05,471247,0.428332
69,0,0.740937,0.000114869,3037000,3.00003
70,1,1,-0.000615419,261917,0.238136
71,1,1,-0.000592102,896520,0.760217
72,1,1,-0.000594963,1180057,1.0553
73,1,1,-0.000545372,1296601,1.23311
74,1,1,-5.26453e-06,732468,0.604734
75,1,1,-6.27979e-05,241615,0.212559
76,1,1,-0.000406996,3601,0.00675219
77,1,1,-0.00100735,169910,0.153451
78,1,1,-0.000577275,86244,0.0738199
79,1,1,-0.000235979,84882,0.0668537
80,1,1,-0.000596066,227754,0.198817
81,1,1,-0.000511874,41429,0.0443266
82,1,1,-0.000154366,2992156,2.83887
83,1,1,-1.77405e-05,1538906,1.56544
84,1,1,-0.00047724,427739,0.452807
85,1,1,-5.37827e-05,160693,0.164806
