Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-1.59885e-06,126859,0.177386
1,0,0.737681,6.05688e-05,3275000,3.00034
2,1,1,-0.000121881,68214,0.0986546
3,0,0.731781,9.13844e-05,3056000,3.00085
4,1,1,-0.000319113,1221701,1.14995
5,1,1,-0.000234176,1103559,1.18102
6,1,1,-0.000310351,415846,0.448091
7,1,1,-2.85055e-06,2687074,2.41764
8,1,1,-0.000206877,214184,0.179729
9,0,0.734357,0.000429421,3164000,3.00034
10,0,0.733599,0.000290881,3125000,3.00061
11,0,0.73385,0.000396381,3125000,3.00182
12,0,0.732232,0.000118743,3082000,3.00082
13,0,0.723226,0.000462066,2839000,3.00046
14,0,0.739122,0.000223826,3253000,3.00035
15,0,0.709876,0.00085796,2552000,3.00004
16,0,0.738323,4.86255e-05,3221000,3.00236
17,0,0.726596,0.000316591,2894000,3.00077
18,0,0.737043,0.000522227,3128000,3.00083
19,0,0.729372,0.00038173,2967000,3.0008
20,0,0.740977,0.000598352,3340000,3.00061
21,0,0.741405,0.000573705,3318000,3.00009
22,0,0.734184,0.00108626,3081000,3.0006
23,0,0.720426,0.000980805,2721000,3.0001
24,0,0.728756,0.00150527,2901000,3
25,0,0.706497,0.0013891,2419000,3.00065
26,0,0.725315,0.00110882,2783000,3.00174
27,0,0.704793,0.000787947,2373000,3.00058
28,0,0.727154,0.00158239,2838000,3.00058
29,0,0.734441,0.00132541,3035000,3.00013
30,0,0.719274,0.000978898,2658000,3.00074
31,0,0.716052,0.000841871,2583000,3.00001
32,0,0.734685,0.00111772,3065000,3.00013
33,0,0.737989,0.00121523,3151000,3.00091
34,0,0.717491,0.000985037,2610000,3.00039
35,0,0.71718,0.00085644,2614000,3.00072
36,0,0.737153,0.000425545,3137000,3.00074
37,0,0.735735,0.000550441,3138000,3.0005
38,0,0.738712,0.000955946,3208000,3.00153
39,0,0.734135,0.00164182,3081000,3.01072
40,0,0.731048,0.00107641,2958000,3.00069
41,0,0.725124,0.00113536,2873000,3.00048
42,0,0.734469,0.000428,3070000,3.00001
43,0,0.719184,0.000652049,2721000,3.00014
44,0,0.735775,0.00118732,3141000,3.00003
45,0,0.715345,0.000233541,2636000,3.0004
46,1,1,-0.000225176,2072278,2.32476
47,0,0.741179,8.51855e-05,3383000,3.00073
48,0,0.706729,0.000199269,2465000,3.00073
49,1,1,-0.000776698,900595,0.9123
50,1,1,-0.000389012,654560,0.631938
51,1,1,-0.000639786,2746360,2.77443
52,1,1,-0.000164558,1445898,1.72437
53,1,1,-3.36065e-05,740548,0.787217
54,1,1,-0.000368048,621847,0.635582
55,0,0.722646,0.000121157,2828000,3.00066
56,0,0.731505,0.000381123,3062000,3.00038
57,1,1,-6.277e-05,472413,0.474391
58,1,1,-2.74393e-05,2137627,2.21012
59,0,0.728506,0.000307444,2973000,3.00002
60,0,0.730289,0.000848684,2974000,3.00367
61,0,0.735502,0.000537015,3137000,3.00032
62,0,0.727982,0.000227602,2925000,3.00075
63,0,0.741428,0.000168515,3294000,3.00021
64,0,0.740282,0.000281111,3238000,3.0001
65,0,0.735571,0.00080244,3099000,3.00069
66,0,0.73478,0.000595946,3107000,3.00042
67,0,0.743802,0.000562705,3365000,3.00052
68,0,0.743739,0.000547129,3345000,3.00055
69,0,0.742643,0.000560117,3337000,3.00075
70,0,0.752198,0.00111009,3612000,3.00008
71,0,0.749842,0.000872192,3568000,3.00044
72,0,0.748743,0.00125156,3457000,3.00055
73,0,0.728656,0.000943299,2884000,3.0005
74,0,0.742857,0.000946686,3267000,3.0004
75,0,0.754781,0.00061079,3777000,3.00044
76,0,0.746517,0.000423084,3469000,3.00014
77,0,0.736292,0.000595726,3177000,3.00011
78,0,0.722882,0.000338421,2840000,3.00047
79,0,0.714858,0.00113146,2689000,3.00014
80,0,0.730455,0.00047196,3130000,3.00417
81,0,0.722059,0.00012838,2925000,3.00044
82,0,0.727628,0.000204782,3106000,3.00008
83,1,1,-2.3891e-05,1067273,0.978214
84,1,1,-0.000623335,168821,0.170258
85,1,1,-0.000419189,1468109,1.37419
86,1,1,-0.000192684,1599393,1.41914
87,1,1,-7.09787e-05,1176257,1.21489
88,0,0.732643,0.000362586,2514000,3.00001
89,0,0.72798,0.00147004,2359000,3.00076
90,0,0.738829,0.00144513,2587000,3.00039
91,0,0.731773,0.000744115,2436000,3.00052
92,0,0.735203,0.000673908,2576000,3.00012
93,0,0.744747,0.00108237,2863000,3.00049
94,0,0.740893,0.00101174,2824000,3.00062
95,0,0.704962,0.00144918,2176000,3.00093
96,0,0.697713,0.00150138,2515000,3.00252
97,0,0.660855,0.00126361,2229000,3.00095
98,0,0.627553,0.00104211,2294000,3.00077
99,0,0.576834,5.2403e-05,2432000,3.00092
100,0,0.539963,0.000950228,2445000,3.00064
101,0,0.570053,0.0022719,2179000,3.00071
102,0,0.641591,0.00577725,2378000,3.00085
103,0,0.690858,0.00271941,2337000,3.0003
104,0,0.681413,0.00149287,2330000,3.00107
