Step,Consistent,Confidence,Minimum,Iterations,Time
0,0,0.725697,0.00012524,2918000,3.0007
1,0,0.725457,0.000301685,2939000,3.00063
2,1,1,-6.02498e-05,1326410,1.18847
3,1,1,-0.000252773,781937,0.622853
4,0,0.738044,0.000241528,3278000,3.00037
5,1,1,-0.000182618,758483,0.767167
6,1,1,-7.64872e-06,225569,0.228486
7,1,1,-9.98869e-05,978650,0.872244
8,1,1,-0.000224937,1360160,1.20267
9,1,1,-5.25799e-05,841239,0.717453
10,0,0.738459,0.000112663,3270000,3.00054
11,0,0.741422,1.86206e-05,3414000,3.00025
12,0,0.730133,0.000465404,3010000,3.00006
13,0,0.721708,0.000663589,2797000,3.00132
14,0,0.738817,0.000123007,3270000,3.00016
15,0,0.722718,0.000637566,2827000,3.00033
16,0,0.737029,0.000376046,3227000,3.00003
17,0,0.74081,0.000426535,3315000,3.00075
18,0,0.724552,0.000198078,2871000,3.00039
19,0,0.739314,0.000149057,3283000,3.00065
20,0,0.727171,0.00137396,2911000,3.00026
21,0,0.740092,0.0014304,3310000,3.00015
22,0,0.728265,0.000515114,2953000,3.0005
23,0,0.720594,0.000607382,2755000,3.00057
24,0,0.706026,0.000449557,2423000,3.00079
25,0,0.729965,0.000313304,2975000,3.00095
26,0,0.709796,0.000580558,2486000,3.00019
27,0,0.722474,0.00108476,2794000,3.00467
28,0,0.72073,0.000963794,2730000,3.00151
29,0,0.729909,0.00222607,2957000,3.0008
30,0,0.734391,0.00101114,3100000,3.00045
31,0,0.733683,0.0013491,3075000,3.00084
32,0,0.716298,0.000334613,2623000,3.00041
33,0,0.720343,0.000416317,2763000,3.00059
34,0,0.725133,0.00099694,2883000,3.00078
35,0,0.730106,0.0010636,2950000,3.00076
36,0,0.723362,0.000929962,2804000,3.00044
37,0,0.720649,0.000838683,2725000,3.0006
38,0,0.729544,0.000707868,2971000,3.00076
39,0,0.728075,0.000706212,2980000,3.00008
40,1,1,-0.000181724,878791,0.891185
41,0,0.718625,0.00128842,2689000,3.00035
42,0,0.73307,0.00100232,3109000,3.00067
43,0,0.717503,0.00122998,2713000,3.00006
44,0,0.731521,0.00118912,3078000,3.00075
45,0,0.712831,0.000852238,2640000,3.00007
46,0,0.721244,0.000839363,2841000,3.00035
47,1,1,-5.02362e-05,773887,0.854693
48,0,0.742593,3.71442e-05,3451000,3.00036
49,0,0.732141,7.69042e-05,3093000,3.00137
50,0,0.723532,0.00023169,2896000,3.00259
51,0,0.738785,0.000509556,3248000,3.00054
52,0,0.742613,0.000954739,3373000,3.00032
53,0,0.739852,0.00101376,3193000,3.00072
54,0,0.732462,0.000892828,3052000,3.00073
55,0,0.741561,0.00101353,3254000,3.00038
56,0,0.742237,0.00146211,3273000,3.00145
57,0,0.731587,0.00172407,2939000,3.00035
58,0,0.734669,0.00163714,2994000,3.00037
59,0,0.731514,0.00180173,2894000,3.00009
60,0,0.715519,0.00158655,2498000,3.00042
61,0,0.724063,0.00177749,2693000,3.00019
62,0,0.713441,0.00168562,2493000,3.0001
63,0,0.731719,0.00197284,2863000,3.00067
64,0,0.725166,0.0023625,2698000,3.01091
65,0,0.739676,0.00211755,3052000,3.00008
66,0,0.730304,0.00180378,2786000,3.00032
67,0,0.722181,0.00176614,2612000,3.00023
68,0,0.712553,0.00159675,2410000,3.00072
69,0,0.721779,0.00149689,2638000,3.00047
70,0,0.728638,0.00183317,2751000,3.00062
71,0,0.728065,0.00217847,2741000,3.00026
72,0,0.730984,0.00215462,2800000,3.00041
73,0,0.733961,0.00262783,2947000,3.00072
74,0,0.733198,0.00284875,2842000,3.00005
75,0,0.742831,0.00288656,3172000,3.00056
76,0,0.733492,0.00271961,2913000,3.00042
77,0,0.715553,0.00275602,2508000,3.00055
78,0,0.713709,0.00223546,2507000,3.00076
79,0,0.713463,0.00151047,2580000,3.00004
80,0,0.728828,0.00147055,3056000,3.00064
81,0,0.729555,0.00159911,3185000,3.00061
82,0,0.710362,0.000500943,2651000,3.00002
83,0,0.73475,0.000401999,3290000,3.00025
84,0,0.716959,0.000220682,2573000,3.00057
85,1,1,-0.00030299,970619,1.04066
86,1,1,-0.000110154,2573846,2.53226
87,0,0.76926,0.000174086,2643000,3.00035
88,0,0.793689,0.00017039,2910000,3.00084
89,0,0.809104,0.000828809,2886000,3.00057
90,0,0.818701,0.00102026,2760000,3.00327
91,0,0.823723,0.00152583,2551000,3.0021
92,0,0.826792,0.00157248,2584000,3.00067
93,0,0.824593,0.00130254,2308000,3.00018
94,0,0.824417,0.00185479,2386000,3.00071
95,0,0.816608,0.00148946,2263000,3.00037
96,0,0.835215,0.000873077,2596000,3.00018
97,0,0.786628,0.00186971,2296000,3.00066
98,0,0.733482,0.00118513,2508000,3.00101
99,0,0.627999,0.000631086,2252000,3.00114
100,0,0.615907,0.000353941,2091000,3.00042
101,0,0.704218,0.00334562,2066000,3.00042
102,0,0.714513,0.00188721,2556000,3.00112
103,0,0.707668,0.000921498,2633000,3.00119
104,0,0.673831,0.000911423,2158000,3.00007
