Step,Consistent,Confidence,Minimum,Iterations,Time
34,0,0.880785,0.0119604,5261000,2.00009
35,1,1,-0.00608081,229275,0.0932385
36,1,1,-0.00401878,411108,0.159042
37,1,1,-0.000147909,479554,0.188656
38,0,0.875871,0.000408322,5330000,2.00007
39,0,0.880469,0.00223845,5286000,2.00042
40,1,1,-0.0013248,410324,0.161315
41,0,0.886265,0.00816372,5312000,2.00023
42,0,0.891156,0.00311148,5341000,2.00031
43,0,0.893702,5.48661e-05,5335000,2.00022
44,0,0.894041,0.00548285,5316000,2.00023
45,0,0.896977,0.00438648,5326000,2.00009
46,0,0.898458,0.000344872,5271000,2.00031
47,1,1,-0.0015381,2025539,0.768688
48,1,1,-0.00304261,2588077,0.972851
49,0,0.895169,0.000922769,5299000,2.00003
50,1,1,-0.000451088,350422,0.138002
51,0,0.894541,0.00434706,5327000,2.00005
52,0,0.895992,0.00163937,5284000,2.00025
53,1,1,-0.00101611,4043369,1.54109
54,1,1,-0.00365418,2447136,0.931949
55,1,1,-0.000175625,810036,0.309735
56,0,0.89316,0.000191927,5330000,2.00014
57,1,1,-0.000226468,176489,0.0730519
58,1,1,-0.00231528,1396367,0.523683
59,1,1,-0.000459224,1294877,0.496349
60,1,1,-0.000342607,1629567,0.618716
61,1,1,-0.000522375,1888106,0.718606
62,0,0.893688,0.00252929,5362000,2.00031
63,1,1,-0.000182942,121416,0.0517117
64,0,0.894729,0.000891104,5308000,2.00006
65,0,0.895294,0.00342259,5374000,2.00008
66,0,0.896127,0.00232914,5339000,2.00008
67,0,0.897575,0.00226596,5345000,2.00001
68,1,1,-0.00243911,3190501,1.19592
69,1,1,-0.001008,327845,0.129259
70,1,1,-0.00481848,3748681,1.40345
71,0,0.895843,0.00306822,5320000,2.00033
72,1,1,-0.00215502,502309,0.196843
73,0,0.897066,0.00232375,5331000,2.00008
74,0,0.89733,0.00291423,5355000,2.00002
75,1,1,-0.000256464,568354,0.216455
76,1,1,-0.00114127,1568961,0.588253
