Step,Consistent,Confidence,Minimum,Iterations,Time
34,0,0.906784,0.012044,5269000,2.00006
35,0,0.919349,0.00359368,5368000,2.0002
36,0,0.936208,0.00319041,5332000,2.00027
37,1,1,-0.00118513,4376179,1.62812
38,1,1,-0.00512427,3459229,1.28676
39,1,1,-0.0015125,5162475,1.93439
40,0,0.941885,0.000616312,5348000,2
41,1,1,-0.000342552,2270669,0.84196
42,0,0.935381,0.000927992,5354000,2.00036
43,1,1,-0.00218082,5322821,1.96615
44,1,1,-0.000131818,3833321,1.42119
45,1,1,-0.00106029,2873266,1.06925
46,1,1,-0.00184187,245317,0.0939114
47,1,1,-0.00529633,3614517,1.34528
48,1,1,-0.00909017,424841,0.16172
49,1,1,-0.00649577,1675444,0.627024
50,0,0.884631,0.000668824,5333000,2.00004
51,1,1,-0.000240922,158728,0.0642109
52,1,1,-0.00121343,1733660,0.649672
53,1,1,-0.00213951,261946,0.100144
54,1,1,-0.00504561,2234625,0.836216
55,1,1,-0.00356622,1396621,0.520992
56,1,1,-0.00348654,2507048,0.934168
57,1,1,-0.00648707,468127,0.176601
58,1,1,-0.000579104,89871,0.0352296
59,1,1,-0.0040244,1087120,0.404245
60,1,1,-0.00135428,974070,0.362307
61,1,1,-0.00383964,2561724,0.954025
62,1,1,-0.000184909,61540,0.0266033
63,1,1,-0.00139634,181603,0.0662693
64,1,1,-0.00341929,937863,0.347685
65,1,1,-0.0045193,114117,0.0444304
66,1,1,-0.00516737,36041,0.0141625
67,1,1,-0.000797555,476323,0.178542
68,1,1,-0.000572376,376789,0.141632
69,0,0.877927,0.00295079,5345000,2.0003
70,1,1,-0.00111496,1675765,0.641838
71,1,1,-0.00101775,2155564,0.803741
72,1,1,-0.00176047,91265,0.036631
73,1,1,-0.00172775,470333,0.174068
74,1,1,-0.000545196,396489,0.14965
