Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.883731,0.00642028,5243000,2.00002
34,0,0.897558,0.00854751,5238000,2.00022
35,0,0.923059,0.00856709,5273000,2.00003
36,0,0.928899,0.00122476,5265000,2.00007
37,0,0.940263,0.00774945,5296000,2.00034
38,1,1,-0.00160187,72922,0.0314994
39,1,1,-0.00160179,1404852,0.523464
40,1,1,-0.00115342,1882062,0.706852
41,1,1,-0.00219387,690711,0.262046
42,1,1,-0.00283832,2031071,0.762812
43,1,1,-0.0055635,1722427,0.649496
44,1,1,-0.005886,2574013,0.971104
45,1,1,-0.00342618,3256052,1.21386
46,1,1,-0.00433257,299565,0.11507
47,1,1,-0.00173289,2932892,1.09534
48,1,1,-0.0011154,600113,0.22709
49,1,1,-0.000496984,4614916,1.74175
50,1,1,-0.00106102,3620878,1.37209
51,1,1,-0.00468078,940815,0.357069
52,1,1,-0.000198424,73155,0.0309196
53,1,1,-0.00651494,3379984,1.27429
54,1,1,-0.00494593,1793527,0.683009
55,1,1,-0.00384143,904,0.00573028
56,1,1,-0.000897691,475553,0.174427
57,1,1,-0.00592405,223031,0.084519
58,1,1,-0.00460462,2303181,0.858098
59,1,1,-0.000427023,2137510,0.808711
60,1,1,-0.00197409,407119,0.153955
61,1,1,-0.00261132,53342,0.022161
62,1,1,-0.00108142,1801799,0.673853
63,1,1,-0.000279084,534239,0.203227
64,1,1,-2.49594e-05,459841,0.171214
65,1,1,-0.00380208,480337,0.179589
66,1,1,-0.00163019,93407,0.0373607
67,1,1,-0.000846952,422775,0.15944
68,1,1,-9.48757e-05,415864,0.155211
69,1,1,-0.000432089,236042,0.0897759
70,1,1,-0.000670388,22199,0.009713
71,1,1,-0.00287721,2409020,0.897679
72,1,1,-0.00534131,223882,0.0855038
73,1,1,-0.00134482,1101192,0.408625
