Step,Consistent,Confidence,Minimum,Iterations,Time
0,0,0.739368,7.75908e-06,3311000,3.00004
1,0,0.73865,0.000379275,3344000,3.00087
2,1,1,-0.000201036,51248,0.0406961
3,0,0.734048,0.000113021,3180000,3.00012
4,1,1,-0.000207712,1214600,0.981505
5,1,1,-1.59885e-06,338357,0.245501
6,1,1,-0.000880112,800242,0.856532
7,1,1,-0.000238885,92209,0.0838115
8,1,1,-6.44221e-05,30466,0.0246219
9,1,1,-0.000275244,597006,0.530784
10,1,1,-7.16939e-05,738306,0.559945
11,1,1,-0.000442733,1411367,1.49371
12,1,1,-0.000216414,1422451,1.18605
13,1,1,-0.000112046,240016,0.168595
14,1,1,-5.81041e-05,687188,0.612477
15,1,1,-5.47848e-05,1546249,1.62459
16,0,0.723983,7.16303e-06,2874000,3.00146
17,1,1,-4.74348e-05,964508,0.838806
18,1,1,-6.07453e-05,2023496,2.06753
19,1,1,-9.80392e-05,992763,1.22383
20,0,0.731032,0.000436436,3034000,3.00068
21,1,1,-0.000503001,601741,0.581405
22,0,0.710341,0.000403925,2504000,3.00031
23,1,1,-0.000180711,1170616,1.27053
24,1,1,-0.000325967,294764,0.287296
25,1,1,-0.000211521,813138,0.98714
26,0,0.728641,0.000127684,2895000,3.00003
27,1,1,-3.36091e-06,1162723,1.4452
28,0,0.743865,2.03704e-06,3366000,3.00059
29,1,1,-0.000112244,38483,0.0541073
30,1,1,-0.000109006,1014509,0.957029
31,0,0.733125,0.000131737,3010000,3.00043
32,1,1,-2.33788e-05,266957,0.295703
33,0,0.7098,0.000164735,2425000,3.00031
34,1,1,-0.000225951,2119283,2.6115
35,1,1,-0.000101496,315336,0.310863
36,0,0.722356,0.000107239,2704000,3.00074
37,0,0.705579,0.000545929,2348000,3.00062
38,1,1,-0.000251402,1902784,2.17065
39,1,1,-0.000148584,2253470,2.133
40,1,1,-0.00012951,1746683,2.07705
41,0,0.721301,0.0011111,2681000,3.00034
42,0,0.7292,0.000150214,2842000,3.00066
43,0,0.735276,0.000185381,3005000,3.00122
44,0,0.700903,0.000453721,2290000,3.00043
45,0,0.701181,0.000147512,2268000,3.00038
46,1,1,-2.63944e-05,1026005,1.3397
47,1,1,-0.000259091,833845,0.927199
48,1,1,-0.000679482,1360481,1.57882
49,1,1,-0.000456859,622282,0.933509
50,1,1,-1.26916e-06,1398533,1.21352
51,1,1,-0.000672747,1592227,1.96033
52,1,1,-0.000115563,218572,0.273041
53,0,0.731436,0.000357698,3018000,3.00036
54,1,1,-0.000285257,591651,0.65901
55,1,1,-6.79388e-05,189631,0.177743
56,1,1,-0.000738253,754101,0.891866
57,1,1,-0.000495066,2699781,2.39036
58,1,1,-0.000384857,1180927,1.09981
59,0,0.734234,8.50067e-05,3118000,3.00123
60,1,1,-0.000563724,1127536,1.21351
61,0,0.728323,0.000420581,2935000,3.00002
62,0,0.736822,0.000485788,3212000,3.00006
63,1,1,-0.00013404,2599266,2.52892
64,1,1,-0.000202229,1254638,1.35554
65,1,1,-0.000167317,1412635,1.6042
66,1,1,-0.000218744,730380,0.568998
67,1,1,-1.36043e-06,1199691,1.18116
68,0,0.736861,0.000337814,3192000,3.0001
69,1,1,-0.00019746,2089087,1.78458
70,0,0.732472,0.000376593,3146000,3.0001
71,1,1,-0.000303169,240673,0.221375
72,1,1,-0.000158746,1964071,2.02227
73,1,1,-0.000166853,2235702,2.03786
74,1,1,-0.000200768,2254844,1.96398
75,1,1,-0.00030141,899041,0.900292
76,1,1,-2.96987e-05,659301,0.639997
77,1,1,-0.000367065,2702695,2.25624
78,1,1,-0.000114609,820677,0.745106
79,1,1,-0.000334714,566507,0.467542
80,1,1,-0.000187804,810815,0.617972
81,1,1,-0.000192572,2864491,2.77261
82,1,1,-0.000141357,304137,0.241037
83,0,0.74412,0.000140394,3311000,3.00035
84,1,1,-5.95495e-05,2342174,2.22362
85,1,1,-0.000190151,84959,0.0981273
86,1,1,-0.000172426,129132,0.113373
87,1,1,-0.000329275,2126258,2.02154
88,1,1,-0.000134696,930780,0.873144
89,1,1,-6.75579e-05,396028,0.329326
90,0,0.75803,0.000186405,3781000,3.00071
91,0,0.736926,0.000382513,3007000,3.00047
92,0,0.752765,0.000429675,3579000,3.00016
93,0,0.739073,0.000433085,3110000,3.00018
94,1,1,-0.000271349,52824,0.045829
95,1,1,-0.000177797,207322,0.200673
96,1,1,-0.000488859,607076,0.462883
97,1,1,-0.000331302,641117,0.538639
98,1,1,-6.02163e-05,860828,0.935961
99,1,1,-0.000263468,627899,0.645014
100,1,1,-7.84255e-05,824839,0.653082
101,1,1,-8.34882e-05,607661,0.629789
102,0,0.738224,0.000328419,3046000,3.00039
103,0,0.733339,0.000806679,2869000,3.00074
104,0,0.748687,0.000717142,3351000,3.00058
