Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-3.62793e-05,1077557,0.939523
1,1,1,-0.000153293,743164,0.660553
2,1,1,-0.000456859,411164,0.312225
3,1,1,-0.000205208,2746673,2.63985
4,0,0.742048,0.00043868,3340000,3.00053
5,1,1,-9.79796e-05,949975,0.819305
6,0,0.737843,2.90379e-05,3281000,3.00008
7,0,0.743446,0.000155234,3431000,3.00025
8,1,1,-0.000262608,1585348,1.26423
9,1,1,-9.04098e-05,1987642,1.76883
10,1,1,-0.000346531,1579249,1.56622
11,1,1,-0.000231434,53315,0.047447
12,1,1,-0.000232686,1703870,1.83089
13,1,1,-7.68199e-05,1553507,1.52396
14,1,1,-0.000611712,791110,0.707711
15,1,1,-3.09048e-05,1097016,0.950328
16,0,0.736682,0.000179361,3182000,3.00006
17,0,0.74019,0.000193726,3311000,3.00081
18,1,1,-0.000167419,1144247,1.25585
19,0,0.727206,6.70257e-05,2877000,3.00298
20,1,1,-0.000509013,1971057,1.79175
21,1,1,-0.000651468,1499337,1.65672
22,1,1,-0.000288893,831606,0.709832
23,0,0.73432,4.07801e-05,3035000,3.00031
24,0,0.737778,1.79245e-05,3186000,3.00004
25,0,0.733053,0.000162195,3076000,3.00105
26,1,1,-1.36986e-05,1813494,2.33603
27,0,0.715186,3.26142e-05,2572000,3.00014
28,1,1,-7.55086e-05,395816,0.383125
29,1,1,-0.000172128,2398300,2.46661
30,1,1,-0.000266541,1121048,1.0837
31,0,0.716606,5.93171e-05,2606000,3.01209
32,0,0.720172,0.000315438,2702000,3.01043
33,0,0.734516,0.000173295,3047000,3.00021
34,1,1,-9.89332e-05,589216,0.515738
35,1,1,-0.000413348,2694115,2.4047
36,0,0.733907,0.000371084,3028000,3.00043
37,0,0.727155,5.02572e-05,2817000,3.00093
38,0,0.742442,0.000146399,3256000,3.00066
39,1,1,-8.55818e-05,2029878,2.17644
40,0,0.745851,0.000204587,3420000,3.00038
41,1,1,-5.16667e-05,1773624,1.58486
42,1,1,-0.000410368,144545,0.121228
43,1,1,-9.43437e-05,215276,0.170578
44,0,0.729552,6.66485e-05,2920000,3.00094
45,1,1,-8.17671e-05,965379,0.880146
46,0,0.727004,0.000502895,2839000,3.00031
47,1,1,-0.000247289,2573772,2.45417
48,1,1,-0.000138809,1934759,1.87228
49,1,1,-0.000602891,2276516,2.60646
50,1,1,-0.0005365,1542815,1.34099
51,0,0.740179,0.000181387,3267000,3.00014
52,1,1,-0.000430156,917812,0.751473
53,0,0.735524,0.000100027,3182000,3.00038
54,1,1,-0.000540121,1224740,1.02916
55,1,1,-0.000279893,392035,0.330872
56,0,0.731726,0.00014187,3145000,3.00052
57,1,1,-0.000142385,218037,0.176391
58,1,1,-0.000436635,2271134,1.75039
59,1,1,-0.000496913,1857473,1.51438
60,1,1,-0.000108567,373599,0.398175
61,1,1,-0.00044917,1450228,1.21492
62,1,1,-0.000251909,124147,0.0855012
63,1,1,-0.000323345,1203062,1.10975
64,1,1,-0.000219245,883197,0.914786
65,1,1,-0.000144739,626354,0.509572
66,1,1,-0.000105073,863321,0.622985
67,1,1,-0.000213136,348705,0.232113
68,0,0.749973,6.22675e-05,3376000,3.00107
69,0,0.738177,9.34408e-05,2950000,3.00008
70,0,0.745809,0.000154953,3182000,3.00035
71,0,0.733524,6.69018e-05,2734000,3.00065
72,0,0.757779,5.75159e-05,3568000,3.00066
73,1,1,-0.000133742,1560899,1.42971
74,1,1,-0.000247082,617411,0.553254
75,1,1,-0.000438855,1809114,1.63389
76,1,1,-0.000302321,526671,0.502246
77,1,1,-0.000184876,146792,0.158811
78,1,1,-0.000490223,5188,0.0233668
79,1,1,-0.000193727,328469,0.419943
80,0,0.737261,2.15278e-05,2811000,3.00059
81,1,1,-0.000159462,167071,0.251526
82,0,0.733636,0.00029252,2766000,3.00092
83,1,1,-0.000239868,9956,0.0320486
84,1,1,-0.000137438,1178758,1.63018
85,1,1,-0.000280519,248785,0.368351
86,1,1,-0.000162204,1528542,1.8787
