Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000306298,792460,0.870363
1,1,1,-0.000235666,2643871,2.72751
2,0,0.709686,0.000152181,2551000,3.01402
3,1,1,-8.65951e-05,1540428,1.71267
4,1,1,-0.000513722,1704041,2.05095
5,1,1,-0.000142027,17047,0.013973
6,1,1,-0.000335266,1280708,1.03409
7,1,1,-0.000120391,726872,0.727938
8,1,1,-1.28045e-05,1351523,1.28467
9,1,1,-3.49774e-05,337989,0.304585
10,0,0.737926,0.000341485,3243000,3.00051
11,0,0.741754,0.000524114,3388000,3.01177
12,0,0.734211,0.000853212,3114000,3.00027
13,0,0.738407,2.64612e-06,3266000,3.00003
14,0,0.743203,0.000449433,3420000,3.00023
15,0,0.7432,0.000496517,3354000,3.00118
16,0,0.745598,0.000236896,3500000,3.00037
17,0,0.737469,0.000420415,3178000,3.01039
18,0,0.737253,0.000706266,3183000,3.00077
19,0,0.717839,0.000869404,2667000,3.00018
20,0,0.717463,0.00156803,2655000,3.00067
21,0,0.729078,0.00120669,2910000,3.00043
22,0,0.726583,0.00184436,2871000,3.00011
23,0,0.736435,0.000994276,3097000,3.00022
24,0,0.724421,0.00109782,2788000,3.00046
25,0,0.726163,0.000678418,2813000,3.00032
26,0,0.721467,0.00108839,2692000,3.0022
27,0,0.738818,0.000906355,3160000,3.00037
28,0,0.71657,0.000810693,2604000,3.00056
29,0,0.717512,0.00197865,2603000,3.00023
30,0,0.730088,0.000766407,2947000,3.00021
31,0,0.719209,0.00123013,2659000,3.00027
32,0,0.723096,0.0011893,2751000,3.00056
33,0,0.713936,0.00100974,2545000,3.00033
34,0,0.726159,0.00080056,2792000,3.00035
35,0,0.722258,0.00172819,2768000,3.00076
36,0,0.717486,0.00143499,2668000,3.00037
37,0,0.7225,0.000466197,2773000,3.00076
38,0,0.721116,0.000867636,2744000,3.00042
39,0,0.716859,0.000287027,2655000,3.00078
40,0,0.72101,0.000395368,2786000,3.00034
41,0,0.70897,0.000232578,2476000,3.00043
42,0,0.729331,0.000878821,2977000,3.0015
43,0,0.732215,0.000700794,3059000,3.00058
44,0,0.732229,0.000452469,3050000,3.00036
45,0,0.731704,0.000607578,3084000,3.00038
46,1,1,-7.50592e-05,430705,0.441733
47,1,1,-0.000135573,153580,0.133883
48,0,0.715526,0.000429879,2658000,3.00343
49,1,1,-0.000106443,1191318,1.55375
50,1,1,-0.000582446,1021706,1.10537
51,1,1,-9.5777e-05,532622,0.458196
52,1,1,-0.000238647,1923176,2.17372
53,1,1,-0.000808983,195210,0.188753
54,1,1,-9.13932e-05,994227,1.00035
55,1,1,-0.000166525,194689,0.158362
56,1,1,-2.98216e-05,569924,0.565705
57,1,1,-0.000252941,824882,0.820539
58,1,1,-1.53712e-05,784263,0.918896
59,0,0.731976,0.000609259,3075000,3.00003
60,1,1,-2.41592e-05,428549,0.402381
61,1,1,-8.75141e-06,121838,0.106197
62,0,0.744043,0.000732879,3462000,3.00494
63,0,0.725853,0.000998448,2889000,3.00042
64,0,0.740692,0.00140143,3260000,3.0004
65,0,0.741507,0.00083838,3297000,3.00032
66,0,0.736835,0.000304203,3185000,3.00866
67,0,0.757152,0.000203893,3940000,3.00046
68,0,0.735878,0.000189076,3160000,3.00043
69,0,0.754203,0.000486891,3797000,3.00094
70,0,0.741303,0.00131092,3356000,3.00059
71,0,0.744958,0.000970184,3481000,3.00048
72,0,0.747819,0.00091369,3523000,3.00033
73,0,0.742217,0.000555448,3376000,3.00071
74,1,1,-0.000132044,749444,0.946817
75,1,1,-0.000570209,687618,0.566979
76,0,0.723751,0.000125124,2917000,3.00011
77,1,1,-0.000171502,587065,0.479293
78,1,1,-2.18942e-05,1743381,1.56135
79,1,1,-0.000233167,1228673,1.00703
80,0,0.738046,0.000605743,3319000,3.00058
81,1,1,-0.000429977,2338932,2.71074
82,0,0.727096,8.29552e-06,2953000,3.00003
83,1,1,-0.000156869,345456,0.281645
84,0,0.721521,0.000239383,2703000,3.00155
85,0,0.704357,0.000748585,2359000,3.00537
86,0,0.715002,0.00121749,2565000,3.00091
87,0,0.735114,0.000893346,3039000,3.00027
88,0,0.719716,0.000500209,2667000,3.00276
89,0,0.726275,0.000677812,2765000,3.00007
90,0,0.719455,0.00152355,2656000,3.00097
91,0,0.703371,0.00131036,2305000,3.0004
92,0,0.720219,0.000988345,2635000,3.00068
93,0,0.713665,0.00175155,2510000,3.00211
94,0,0.67886,0.000856227,1972000,3.00047
95,0,0.689939,0.00147046,2298000,3.00037
96,0,0.66678,0.000875361,2292000,3.00084
97,0,0.638177,0.00136688,2353000,3.00155
98,0,0.590073,0.0020648,2309000,3.00016
99,0,0.553441,0.00158526,2449000,3.00022
100,0,0.500453,0.00125195,2286000,3.00046
101,0,0.480961,0.0019548,2265000,3.00094
102,0,0.4782,0.00155092,2369000,3.00026
103,0,0.487685,0.000846769,2309000,3.00021
104,0,0.506374,0.00108807,2323000,3.00121
