Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.00026529,2716199,2.51147
1,1,1,-2.92256e-05,890501,0.779118
2,0,0.741672,0.000338714,3381000,3.00007
3,0,0.740115,0.000407438,3326000,3.00066
4,1,1,-8.55222e-05,33320,0.0356293
5,0,0.745667,5.84826e-05,3544000,3.00023
6,1,1,-0.000245501,356695,0.337256
7,1,1,-0.000143806,11652,0.0109521
8,1,1,-0.000341943,932187,0.808901
9,1,1,-4.11167e-05,810004,0.687285
10,1,1,-0.000241804,646565,0.56817
11,1,1,-0.000224818,751298,0.627506
12,1,1,-4.8771e-06,2689198,2.2661
13,1,1,-0.000451733,1254673,1.22999
14,1,1,-0.000234832,121521,0.121316
15,1,1,-6.54354e-05,223740,0.212171
16,1,1,-0.000292827,1799170,1.80722
17,1,1,-5.41727e-06,760561,0.743696
18,0,0.723643,0.000457519,2782000,3.00027
19,1,1,-0.000117888,432611,0.384652
20,1,1,-0.000386347,1918899,1.83617
21,1,1,-0.000531246,1047367,1.21768
22,1,1,-4.00438e-05,1635388,1.62479
23,0,0.717079,0.00030654,2585000,3.00203
24,0,0.722422,0.000292526,2726000,3.00035
25,1,1,-0.000191857,179690,0.189574
26,1,1,-1.88246e-05,2349861,2.52623
27,1,1,-0.000686156,1926707,2.53504
28,1,1,-5.56603e-05,1567586,1.81552
29,1,1,-0.000115146,1746753,1.97369
30,1,1,-0.000213136,376074,0.486845
31,0,0.708806,9.95502e-05,2403000,3
32,0,0.723768,0.000324737,2798000,3.00057
33,1,1,-0.000368704,2166594,2.26167
34,0,0.713563,9.64152e-07,2832000,3.00061
35,0,0.699085,0.000141342,2815000,3.00034
36,0,0.661041,0.000185977,2516000,3.00002
37,1,1,-0.000277032,1390797,1.63144
38,0,0.666143,3.8218e-05,3000000,3.00012
39,0,0.614208,0.000288855,2554000,3.00111
40,0,0.607535,0.000461112,2624000,3.00036
41,1,1,-0.000125755,2190896,2.56073
42,1,1,-0.00020348,558013,0.621385
43,0,0.60547,0.000101458,2660000,3.00018
44,0,0.629782,0.000747572,2658000,3.00038
45,0,0.652791,0.000155698,2713000,3.00046
46,1,1,-0.000174512,667830,0.722303
47,0,0.697484,0.00044633,2757000,3.00012
48,0,0.720202,0.000231038,2780000,3.00047
49,1,1,-0.000167598,1098298,1.19816
50,1,1,-0.000193943,961492,1.12591
51,1,1,-2.47851e-05,340329,0.360619
52,0,0.73027,0.000530134,2815000,3.00012
53,0,0.718418,0.000395308,2515000,3.00025
54,0,0.721335,0.00044322,2638000,3.00043
55,0,0.730099,0.000457118,2841000,3.00032
56,0,0.733764,0.000147353,2937000,3.00053
57,0,0.733831,0.000427078,2958000,3.00047
58,0,0.738832,0.000683944,3168000,3.00033
59,1,1,-0.00040493,3023817,2.99199
60,0,0.728846,0.00026733,2919000,3.00098
61,1,1,-0.000262369,2010752,1.98915
62,0,0.713438,0.000701311,2657000,3.00007
63,0,0.725915,6.62908e-05,2920000,3.00016
64,1,1,-0.000219692,79776,0.109097
65,0,0.729286,0.000495504,3142000,3.00016
66,0,0.726806,6.87942e-05,3071000,3.00045
67,0,0.719649,0.000803362,2805000,3.00028
68,0,0.736766,8.53643e-05,3200000,3.00004
69,0,0.735574,0.000159136,2976000,3.00078
70,1,1,-0.000104786,234912,0.22142
71,1,1,-0.000305672,2266912,2.14923
72,1,1,-0.000436266,547583,0.558699
73,1,1,-1.08972e-05,553600,0.669671
74,1,1,-0.000393749,273926,0.307938
75,1,1,-0.000257716,1783900,1.85204
76,1,1,-0.00019898,59020,0.0524457
77,1,1,-5.32786e-06,2888196,2.59656
78,1,1,-5.83499e-05,750442,0.697209
79,0,0.781201,0.000262249,3143000,3.00061
80,0,0.772948,2.58838e-06,2865000,3.00134
81,1,1,-0.000191976,629024,0.82762
82,1,1,-5.39615e-05,2522446,2.85899
83,1,1,-5.11601e-05,543167,0.506459
84,1,1,-6.09651e-05,444222,0.480607
85,0,0.752177,0.000249605,2573000,3.0073
86,0,0.74354,3.19288e-05,2365000,3.00084
87,0,0.74464,0.000194202,2476000,3.00087
88,1,1,-0.000463296,8764,0.0274974
