-5.693349968539727080e-01,6.419464738753476087e-04
-5.698505955153874147e-01,5.207771539848175639e-05
-5.714214969389349585e-01,-7.512156968970946751e-04
-5.753174209668245886e-01,-1.676818930952715366e-03
-5.795326104785071264e-01,-2.389542268879193791e-03
-5.861936311710617131e-01,-2.966053967159055713e-03
-5.925859625027358746e-01,-3.821352176271023034e-03
-5.980554108844465810e-01,-4.393380626582990035e-03
-6.064107484606290344e-01,-5.189058288348890637e-03
-6.124412943891924810e-01,-6.025468826717674323e-03
-6.206750342222691064e-01,-6.781898584368142163e-03
-6.305933668194365627e-01,-7.375251274704993330e-03
-6.403542280616233429e-01,-7.880580925318101532e-03
-6.493500192748682398e-01,-8.389595742496178815e-03
-6.599587445829770971e-01,-8.902959160649970977e-03
-6.722229948081143158e-01,-9.398484995444352300e-03
-6.849366413284627697e-01,-9.700165332532505180e-03
-6.967701768315091027e-01,-9.794380667935628781e-03
-7.083777621335116681e-01,-9.922090427526590248e-03
-7.199346460147457716e-01,-1.011556956341497573e-02
-7.311340472041901739e-01,-1.020329899425509446e-02
-7.420960780550484026e-01,-1.037230562417705212e-02
-7.546342873883643554e-01,-1.025492611038340308e-02
-7.682550314679104098e-01,-1.007645807387766781e-02
-7.803785774915047435e-01,-9.667160671180747428e-03
-7.904520537811092762e-01,-9.432002619405644925e-03
-8.012936906793122205e-01,-9.075087668764761362e-03
-8.131758920871803298e-01,-8.634890444752839692e-03
-8.225172398270197416e-01,-8.181554317683886746e-03
-8.323301638352675891e-01,-7.655891684515858664e-03
-8.384041899032148581e-01,-6.946566886159697210e-03
-8.465006993449958328e-01,-6.566318344219747999e-03
-8.530671142050458844e-01,-5.931241049399190758e-03
-8.598725215090774476e-01,-5.369825318513502845e-03
-8.646075980967499186e-01,-4.449749104460219359e-03
-8.702489004560797214e-01,-3.831300001534025668e-03
-8.746040283265613668e-01,-3.030065745838621087e-03
-8.784876056408510436e-01,-2.051952318927379847e-03
-8.818881908416110749e-01,-1.224195754866426282e-03
-8.848888323319468174e-01,-3.918292300891532479e-04
-8.854139791865149878e-01,4.931935827018555773e-04
-8.867260737518382063e-01,1.431500326324873203e-03
-8.854229961674572325e-01,2.356191869491632007e-03
-8.827827095496172394e-01,3.414973512017684294e-03
-8.804875788625905475e-01,4.432236609191629421e-03
-8.760823363567388222e-01,5.399048341566540718e-03
-8.711830960723384587e-01,6.428856820501702325e-03
-8.674724071479086307e-01,7.523894853423516473e-03
-8.611749526619298933e-01,8.729373436825269006e-03
-8.523411017803571577e-01,9.813383705818509717e-03
-8.410319115989256522e-01,1.101213841608017843e-02
-8.322626805658895899e-01,1.218751123232485536e-02
-8.192300904743451406e-01,1.342282307394968184e-02
-8.057785831086350381e-01,1.490304579542917063e-02
-7.897769087847634761e-01,1.647090063822646139e-02
-7.730350119705280409e-01,1.812581315461515852e-02
-7.561059854457959917e-01,1.985684463165336699e-02
-7.350447757781121139e-01,2.171724107904711085e-02
-7.121197188864712979e-01,2.365453091408890526e-02
-6.864017905873217584e-01,2.560453290864999482e-02
-6.577779208109117981e-01,2.771099288833653307e-02
-6.297866818256233623e-01,2.970387729256601661e-02
-6.008016887466762768e-01,3.152134197564019497e-02
-5.674413553860605530e-01,3.362982242692997420e-02
-5.314722147927459783e-01,3.536970534195964244e-02
-4.959016674431814820e-01,3.666702362924354613e-02
-4.573036877704437231e-01,3.797829415556022714e-02
-4.189850827204548711e-01,3.910349653713916102e-02
-3.794505738352724200e-01,4.005813254090106329e-02
-3.412174599549859244e-01,4.056576101372708770e-02
-3.009860177453686503e-01,4.055687037160714964e-02
-2.636049790213432220e-01,4.042427187608091388e-02
-2.243959270159426311e-01,4.017778731207932719e-02
-1.883936681821276327e-01,3.965291575487767117e-02
-1.505364020185331331e-01,3.906010987310316179e-02
-1.119421444299732865e-01,3.834342004771772172e-02
-7.450069564830250068e-02,3.756656127773732451e-02
-3.795454950912663383e-02,3.654973927926773863e-02
-4.371300813029419668e-03,3.537196921887853646e-02
2.962517134895931159e-02,3.429535624966197072e-02
6.212952453042545203e-02,3.317880178204254960e-02
9.362656247417716626e-02,3.208149396937302888e-02
1.244918642892148958e-01,3.102748135828709009e-02
1.539462150967260412e-01,2.986871783954569287e-02
1.831398656603326902e-01,2.902594457260189095e-02
2.104014333617742205e-01,2.824996271250833010e-02
2.390422698210553643e-01,2.734592847599434662e-02
2.643392306186342910e-01,2.654115765666386836e-02
2.885545187557470581e-01,2.623255478333402779e-02
3.158234613492575948e-01,2.599652584452203860e-02
3.427587694928055928e-01,2.586056058518366313e-02
3.685109248585234920e-01,2.575336279825223354e-02
3.960911798175573151e-01,2.586547737210180553e-02
4.233644268850697556e-01,2.609661228891894252e-02
4.526987088649705449e-01,2.694037109674119607e-02
4.819713238984077996e-01,2.766584823379000802e-02
