Step,Consistent,Confidence,Minimum,Iterations,Time
0,0,0.734807,0.000122856,3175000,3.00189
1,1,1,-0.000439157,977548,1.04818
2,1,1,-6.51374e-05,287510,0.199889
3,1,1,-0.000133266,1060518,0.905561
4,0,0.747558,9.99949e-05,3611000,3.00049
5,1,1,-7.83696e-05,452094,0.360311
6,1,1,-0.000342359,291870,0.211448
7,1,1,-0.000128438,69844,0.051325
8,0,0.7447,0.000120729,3478000,3.00043
9,1,1,-0.000179304,720091,0.613691
10,1,1,-0.000610537,3060064,2.79482
11,1,1,-0.000113417,246676,0.327565
12,1,1,-0.000171055,2072351,1.80176
13,0,0.746022,0.000199269,3521000,3.00047
14,1,1,-0.000395586,815461,0.719343
15,1,1,-0.000109304,1251118,1.42389
16,0,0.731168,1.56269e-05,3056000,3.00058
17,0,0.728908,0.000404228,2942000,3.00065
18,1,1,-9.51185e-05,668867,0.637616
19,1,1,-5.04151e-05,2555241,2.22123
20,1,1,-1.45331e-05,223957,0.21939
21,1,1,-0.000256528,1021804,0.92675
22,1,1,-0.000341337,457631,0.668644
23,1,1,-0.00058273,17932,0.0165307
24,1,1,-0.000823249,195913,0.140698
25,0,0.720833,0.000116299,2722000,3.00066
26,1,1,-0.000754064,2717263,2.68145
27,0,0.73527,3.70557e-05,3141000,3.00057
28,1,1,-0.000219709,965668,0.835764
29,1,1,-0.000128974,2119633,2.12122
30,0,0.73148,0.000141393,2993000,3.00055
31,1,1,-0.000271846,719771,0.948397
32,1,1,-0.000384499,1203840,1.11032
33,1,1,-0.000109023,488448,0.421799
34,0,0.732532,0.000234257,2982000,3.00032
35,1,1,-3.00899e-05,1533368,1.75006
36,1,1,-0.000207865,1746993,1.7645
37,1,1,-0.000319768,333771,0.254303
38,1,1,-0.000224163,969228,0.815366
39,1,1,-0.000263144,336491,0.248661
40,1,1,-0.000221898,903830,0.983944
41,1,1,-0.000193557,2186530,2.26203
42,1,1,-0.000516702,78702,0.081777
43,0,0.748861,0.000678192,3508000,3.00029
44,0,0.734513,1.20506e-05,3102000,3.0009
45,1,1,-5.33953e-05,350266,0.344663
46,0,0.748353,3.72038e-05,3510000,3.00089
47,0,0.72672,0.000333677,2876000,3.00072
48,0,0.731662,0.000193428,3012000,3.00018
49,0,0.734638,7.97615e-05,3156000,3.00045
50,0,0.731902,0.000202726,3006000,3.00004
51,0,0.730011,0.000235389,2980000,3.0004
52,0,0.728341,0.000609149,2940000,3.0004
53,1,1,-5.50046e-05,1688427,2.11312
54,1,1,-1.92418e-05,1147877,1.23479
55,1,1,-0.000383665,602112,0.638999
56,1,1,-0.000405599,561435,0.662003
57,1,1,-0.000561227,728296,0.610442
58,1,1,-0.000513662,2110,0.00618142
59,1,1,-0.000219633,2575864,2.40666
60,1,1,-0.000239541,874641,0.884281
61,1,1,-0.000314642,308745,0.351507
62,0,0.738518,6.28338e-05,3271000,3.00018
63,0,0.732506,0.000272583,3135000,3.00138
64,1,1,-5.05592e-06,803318,0.710832
65,0,0.740795,0.000225674,3393000,3.00033
66,0,0.743298,2.32563e-05,3428000,3.00058
67,1,1,-5.33357e-05,997275,1.05012
68,0,0.740687,1.05735e-05,3375000,3.0003
69,1,1,-0.00028034,1103831,0.863559
70,1,1,-0.000390042,1636018,1.21494
71,1,1,-0.000245799,230497,0.153853
72,1,1,-6.33742e-06,30951,0.0219248
73,1,1,-0.000673081,653488,0.450233
74,1,1,-1.95547e-05,151166,0.100026
75,1,1,-0.000363772,722184,0.626725
76,1,1,-0.000104923,11095,0.00988666
77,1,1,-0.000271921,59977,0.0446068
78,1,1,-0.000160967,861111,0.709845
79,1,1,-0.000378285,313058,0.238307
80,1,1,-0.000148282,1159933,0.957588
81,1,1,-0.000489942,210114,0.153185
82,1,1,-0.000294602,264654,0.319811
83,1,1,-0.000100166,217228,0.333748
84,1,1,-0.000100243,354049,0.374932
85,1,1,-0.000425824,64902,0.057127
86,1,1,-5.86777e-05,1092664,0.977905
87,1,1,-3.92466e-05,581576,0.550247
88,1,1,-2.05755e-05,31812,0.0296065
89,0,0.724174,3.04834e-05,2637000,3.00082
90,0,0.744175,0.000227521,3139000,3.00039
91,0,0.731233,0.00014064,2769000,3
92,1,1,-0.000137438,750130,0.865934
93,1,1,-0.000324716,14809,0.0238812
94,1,1,-2.42607e-05,64011,0.0707262
95,1,1,-0.00031725,1969775,2.31643
96,0,0.730654,9.40219e-05,2716000,3.00007
97,1,1,-0.000469451,751212,0.636798
98,1,1,-6.29022e-05,180864,0.17138
99,1,1,-6.1725e-05,253192,0.216124
100,1,1,-0.000426982,518813,0.43441
101,1,1,-0.000357468,717174,0.630223
102,0,0.727824,6.61169e-06,2657000,3.00052
103,1,1,-1.76474e-05,152474,0.162478
104,1,1,-0.000497234,52953,0.0488871
