Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000118543,266531,0.25886
1,1,1,-5.11899e-05,619851,0.63045
2,1,1,-9.69961e-05,246172,0.259776
3,1,1,-0.000196327,134206,0.157482
4,0,0.719014,0.0001734,2734000,3.0001
5,1,1,-0.000351955,786144,0.858903
6,1,1,-0.00010096,236297,0.195072
7,1,1,-0.000311424,723132,0.748844
8,1,1,-0.000174065,646212,0.722243
9,0,0.721807,0.000262331,2852000,3.00014
10,1,1,-0.000233841,281294,0.273719
11,1,1,-1.65596e-05,1045177,1.05269
12,0,0.732413,3.61905e-05,3102000,3.00008
13,1,1,-2.65732e-05,1966858,2.15617
14,0,0.726797,0.000142976,2962000,3.00094
15,0,0.732862,0.000101756,3054000,3.00029
16,0,0.721604,7.70793e-05,2755000,3.00043
17,1,1,-0.000312806,1018325,1.02107
18,1,1,-0.000646223,2756960,2.74723
19,1,1,-8.19459e-05,35484,0.0421902
20,1,1,-4.37878e-05,232741,0.208077
21,1,1,-0.000700821,1001401,1.02362
22,1,1,-0.000316848,298143,0.351508
23,1,1,-0.000237313,611687,0.666017
24,1,1,-2.16856e-05,1099085,1.21593
25,0,0.702329,1.83091e-05,2274000,3.00063
26,1,1,-0.000109066,1460960,1.93203
27,1,1,-0.000173201,386029,0.398823
28,0,0.69778,0.000450026,2568000,3.00041
29,1,1,-0.000585546,1446172,1.57164
30,1,1,-0.000434032,2218999,2.42846
31,1,1,-0.00021099,169833,0.170388
32,0,0.547877,2.13489e-05,2531000,3.00093
33,0,0.508852,0.000211845,2368000,3.00089
34,1,1,-8.44381e-05,1784750,2.35634
35,0,0.53746,9.80769e-05,2451000,3.00083
36,1,1,-0.000739087,1437789,1.54573
37,1,1,-0.000415315,784197,0.865559
38,1,1,-4.32625e-05,741072,0.892572
39,1,1,-0.000447142,46082,0.0531699
40,1,1,-2.1775e-05,18020,0.018216
41,0,0.697477,0.00116886,2234000,3.00082
42,0,0.697438,7.88078e-05,2337000,3.00039
43,1,1,-0.000319232,2076619,2.39503
44,1,1,-0.000491251,740560,0.940484
45,1,1,-4.93054e-05,1852881,2.31479
46,1,1,-0.000389923,2050706,2.49225
47,0,0.613812,6.05101e-05,2327000,3.00086
48,1,1,-0.000380744,519888,0.634961
49,0,0.592134,0.000313865,2130000,3.00016
50,1,1,-0.000221123,1632346,1.9221
51,0,0.644616,0.000776182,1957000,3.0018
52,0,0.724538,0.00118817,2367000,3.0013
53,0,0.750632,0.000423323,2592000,3.00026
54,0,0.746664,0.000211607,2646000,3.00047
55,0,0.724623,3.29122e-05,2379000,3.00066
56,0,0.707417,0.00123013,2214000,3.0006
57,0,0.700387,0.000473152,2206000,3.00006
58,0,0.718895,4.08888e-05,2600000,3.00001
59,0,0.724426,0.000466238,2699000,3.00084
60,1,1,-0.000179757,53832,0.0549894
61,1,1,-0.000389039,1647634,1.85659
62,1,1,-0.000405838,1307510,1.46657
63,1,1,-0.000483681,1467557,1.32539
64,1,1,-9.20191e-05,1059700,0.927325
65,0,0.738481,0.000393282,3233000,3.00023
66,1,1,-0.000139405,18478,0.0314214
67,1,1,-0.000150491,1260202,1.27846
68,1,1,-0.00033455,1473670,1.50546
69,1,1,-0.000128955,1233902,1.32207
70,1,1,-0.000307251,332837,0.347297
71,0,0.723353,6.76115e-05,2832000,3.00106
72,0,0.739537,9.00731e-05,3287000,3.00088
73,1,1,-0.000512329,1484917,1.55089
74,1,1,-0.000118394,2290266,2.07295
75,0,0.760283,0.000465046,3541000,3.00011
76,0,0.749029,0.000101547,2966000,3.00016
77,1,1,-0.000113775,1451479,1.58609
78,1,1,-0.000319768,542071,0.429262
79,1,1,-0.000100833,2662217,2.28796
80,0,0.764804,0.00017352,3087000,3.00007
81,1,1,-0.000462194,209805,0.198857
82,1,1,-0.00047984,377430,0.357673
83,1,1,-0.000246444,766947,0.723039
84,1,1,-0.000314419,286637,0.312657
85,1,1,-0.000283886,66677,0.107529
86,1,1,-0.000196819,304393,0.348163
87,1,1,-0.000499339,1103507,1.0481
88,1,1,-0.000113074,14387,0.0185955
89,1,1,-9.28424e-05,1440292,1.69089
90,1,1,-7.90551e-05,1207619,1.31828
91,1,1,-0.000440527,2729045,2.64926
92,1,1,-0.000230689,687406,0.704179
