Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000484277,1886742,1.95486
1,1,1,-0.000768442,55503,0.0450849
2,1,1,-0.000523152,477693,0.476583
3,1,1,-0.000172605,406447,0.412425
4,1,1,-0.000431706,26122,0.0197837
5,1,1,-0.000243713,1889737,1.62144
6,1,1,-0.000621992,1499090,1.42466
7,1,1,-0.000173797,820129,0.729943
8,1,1,-0.000336994,1160639,1.27889
9,1,1,-2.3593e-05,1026127,1.12587
10,0,0.721417,0.000311147,2795000,3.00023
11,0,0.728356,0.000227343,2968000,3.00295
12,0,0.736239,0.000317906,3218000,3.00015
13,0,0.738469,0.000136961,3277000,3.00006
14,0,0.736955,0.000318212,3238000,3.00044
15,0,0.734308,0.000457059,3155000,3.00058
16,0,0.727206,0.00029553,2963000,3.00028
17,0,0.741763,0.000135648,3365000,3.00044
18,0,0.74207,0.000444244,3353000,3.00035
19,0,0.734335,0.00110388,3076000,3.00019
20,0,0.722126,0.000678788,2766000,3.00122
21,0,0.735013,0.000417229,3103000,3.00075
22,0,0.722639,0.00126739,2817000,3.00026
23,0,0.734253,0.00055702,3084000,3.0127
24,0,0.737743,0.000713654,3145000,3.00055
25,0,0.723042,0.00119103,2769000,3.00072
26,0,0.728262,0.00113834,2903000,3.00012
27,0,0.725482,0.00168176,2816000,3.00044
28,0,0.713831,0.00149042,2542000,3.00034
29,0,0.722103,0.000836809,2713000,3.00069
30,0,0.719632,0.000647707,2695000,3.0004
31,0,0.722424,0.00140376,2748000,3.00077
32,0,0.725989,0.000639866,2830000,3.00089
33,0,0.714246,0.000658105,2564000,3.00018
34,0,0.709926,0.000889193,2461000,3.00038
35,0,0.733001,0.00110025,3064000,3.00053
36,0,0.714463,0.00144186,2557000,3.00043
37,0,0.724429,0.0010481,2813000,3.00093
38,0,0.722162,0.00133974,2754000,3.00087
39,0,0.703805,0.000767234,2367000,3.00095
40,0,0.714729,0.000957321,2625000,3.00077
41,0,0.729004,0.000788393,2981000,3.0004
42,0,0.744404,0.000418888,3461000,3.00002
43,0,0.73147,0.00144268,3053000,3.00017
44,0,0.725598,0.00126742,2962000,3.0008
45,0,0.734361,0.00060911,3194000,3.00044
46,1,1,-0.000199605,150307,0.128461
47,0,0.731573,4.25384e-05,3163000,3.00036
48,0,0.73182,0.000122677,3151000,3.00071
49,0,0.734219,0.000412832,3176000,3.00011
50,0,0.744052,0.000636677,3472000,3.0004
51,1,1,-0.000240714,950814,0.970591
52,0,0.735388,8.8732e-05,3067000,3.00075
53,1,1,-0.000482932,700445,0.559353
54,0,0.737182,0.000546496,3054000,3.00048
55,0,0.754351,0.000938277,3659000,3.00056
56,0,0.75357,0.000691856,3591000,3.00034
57,0,0.729351,0.000825505,2786000,3.00048
58,0,0.738619,0.000625714,3068000,3.00045
59,0,0.749019,0.000923659,3464000,3.00037
60,0,0.735657,0.00134733,2981000,3.00191
61,0,0.736761,0.00118111,3069000,3.00016
62,0,0.736077,0.0014873,3034000,3.0005
63,0,0.715146,0.00108004,2517000,3.00056
64,0,0.718492,0.00103247,2500000,3.00006
65,0,0.736106,0.00110768,2996000,3.00077
66,0,0.72658,0.00146999,2703000,3.00068
67,0,0.741532,0.00126279,3061000,3.00033
68,0,0.732279,0.00140618,2798000,3.00716
69,0,0.731433,0.00117534,2816000,3.00075
70,0,0.744399,0.000892606,3120000,3.00038
71,0,0.745682,0.00098312,3194000,3.00082
72,0,0.738125,0.00082536,2947000,3.00052
73,0,0.737663,0.000796281,2987000,3.0008
74,0,0.750091,0.00053252,3287000,3.00007
75,0,0.752019,0.00134499,3384000,3.00047
76,0,0.747158,0.00122912,3246000,3.00395
77,0,0.755061,0.00099711,3502000,3.00024
78,0,0.752566,0.00148969,3438000,3.00152
79,0,0.74467,0.000703011,3159000,3.00066
80,0,0.736378,0.000510114,2957000,3.00008
81,0,0.739977,0.000552578,3174000,3.00033
82,0,0.703945,0.00057212,2381000,3.00606
83,0,0.726551,0.00087979,3013000,3.00058
84,0,0.725923,0.00157916,3067000,3.00034
85,0,0.725097,0.0018257,3083000,3.00034
86,0,0.725589,0.00176706,2984000,3.00401
87,0,0.741375,0.00143008,3292000,3.0004
88,0,0.753381,0.00157088,3305000,3.00055
89,0,0.755619,0.00138212,2720000,3.00063
90,0,0.772834,0.000695239,2748000,3.0001
91,0,0.796327,0.000639367,3004000,3.00351
92,0,0.813625,0.000222872,2844000,3.00065
93,1,1,-0.000357766,1096314,1.07945
94,1,1,-0.000515242,15755,0.0169237
95,1,1,-0.000258912,1131028,1.23421
96,0,0.83487,0.00164499,2462000,3.00035
97,0,0.827603,0.00114281,2248000,3.00457
98,0,0.824313,0.00126085,2227000,3.00038
99,0,0.820865,0.000949334,2444000,3.00079
100,0,0.809884,0.00723601,2412000,3.00051
101,0,0.762755,0.00663627,2266000,3.00081
102,0,0.705318,0.00592663,2509000,3.00094
103,0,0.607387,0.00628127,2350000,3.01449
104,0,0.643422,0.00665761,2246000,3.0008
