-5.791050216932799310e-01,-4.729189643315001058e-03
-5.795822038575503266e-01,-5.103797757396992540e-03
-5.800186640666477045e-01,-5.899104729661071647e-03
-5.828336319425689860e-01,-6.859459795268101415e-03
-5.866170747214787262e-01,-7.490673264600105491e-03
-5.905290039235325805e-01,-8.316426707654551304e-03
-5.967606500821586168e-01,-8.974739278034053053e-03
-6.023581587345177013e-01,-9.600223390081815550e-03
-6.075331320630794618e-01,-1.030014384992171406e-02
-6.110850730109825824e-01,-1.077418044466833119e-02
-6.190344885494822869e-01,-1.136602804633190730e-02
-6.269880164803275369e-01,-1.188849002464355958e-02
-6.349508557032758072e-01,-1.233255757669254535e-02
-6.420187807619144316e-01,-1.271346850026516470e-02
-6.488416010315696258e-01,-1.286814766565615165e-02
-6.575168592732510975e-01,-1.314163005095221257e-02
-6.660801067914684515e-01,-1.328955101396679661e-02
-6.737925962389419432e-01,-1.331247605560509362e-02
-6.825199721909024353e-01,-1.315041480967134302e-02
-6.915491153816138992e-01,-1.304362765109028446e-02
-6.985986310103962094e-01,-1.273736267904097830e-02
-7.040690061189109894e-01,-1.254175013238499788e-02
-7.125194794886072769e-01,-1.234170573603543541e-02
-7.191071034091425229e-01,-1.208009447671985412e-02
-7.252386891742020891e-01,-1.177579676827981113e-02
-7.322463850746443459e-01,-1.137777951805025653e-02
-7.384305099999347588e-01,-1.082939544151381543e-02
-7.429687562880111784e-01,-1.011745998642693545e-02
-7.471516273183055334e-01,-9.546567023085809900e-03
-7.497726013768848397e-01,-8.930740940583400608e-03
-7.557581358806194638e-01,-8.152857886177797275e-03
-7.561237873628331441e-01,-7.423899744057089675e-03
-7.575682723131682561e-01,-6.775000316734406704e-03
-7.580111578965640362e-01,-5.895437135651444838e-03
-7.571445663583021846e-01,-5.062454234811377893e-03
-7.567803801827156507e-01,-4.265426753899863657e-03
-7.563535536158435546e-01,-3.336980842000980031e-03
-7.544067851754012732e-01,-2.422346906963992325e-03
-7.497637425439055425e-01,-1.518039052175739964e-03
-7.446872870556360269e-01,-5.814598278967636133e-04
-7.378714179901426640e-01,4.066972724839296519e-04
-7.306903580274857202e-01,1.274182030785070245e-03
-7.238352018882002747e-01,2.223160358797517805e-03
-7.154519003212322925e-01,3.059698624675565200e-03
-7.062400850671909369e-01,3.831346073422911211e-03
-6.958333646350802759e-01,4.749919935310487930e-03
-6.844401687351608921e-01,5.626622292341012903e-03
-6.718971011231890111e-01,6.362942362896499213e-03
