Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-0.000256558,797896,0.871902
1,1,1,-0.000334133,2021587,1.98914
2,1,1,-0.000140776,813514,0.817201
3,1,1,-0.000268765,108799,0.0975587
4,1,1,-0.000147749,2157043,2.19252
5,1,1,-0.000151147,549162,0.480485
6,0,0.73232,0.00023229,3045000,3.00029
7,0,0.721085,0.000122915,2820000,3.01123
8,1,1,-4.77328e-05,450682,0.509402
9,1,1,-0.000302185,634888,0.629406
10,1,1,-0.000207235,950458,1.17411
11,1,1,-8.81858e-05,1755777,1.61255
12,0,0.733674,0.000358652,3134000,3.0004
13,0,0.727249,0.000443529,2977000,3.00071
14,0,0.733772,0.00077447,3127000,3.00008
15,0,0.739208,0.000488828,3274000,3.00003
16,1,1,-4.06529e-05,2283414,2.18523
17,0,0.740184,0.000228425,3269000,3.00024
18,0,0.729318,0.00109107,2971000,3.00071
19,0,0.736289,0.000977169,3179000,3.00077
20,0,0.718984,0.000910173,2733000,3.00133
21,0,0.718974,0.00031514,2722000,3.00052
22,0,0.728676,0.000839929,2918000,3.00006
23,0,0.731083,0.000867795,2998000,3.00034
24,0,0.719109,0.000601977,2673000,3.00134
25,0,0.714342,0.00154429,2594000,3.00002
26,0,0.719927,0.00163884,2718000,3.00079
27,0,0.734967,0.00134016,3059000,3.0006
28,0,0.73431,0.00063515,3076000,3.00008
29,0,0.733416,0.000668734,3046000,3.00062
30,0,0.705144,0.000885859,2369000,3.00023
31,0,0.73282,0.000720506,2986000,3.00033
32,0,0.713206,0.000980887,2535000,3.00078
33,0,0.731051,0.00100566,2916000,3.00028
34,0,0.717728,0.00191785,2662000,3.00071
35,0,0.722548,0.000758301,2766000,3.00021
36,0,0.719976,0.00075153,2708000,3.00034
37,0,0.721408,0.000850901,2719000,3.00057
38,0,0.736047,0.00046415,3137000,3.00029
39,0,0.725562,0.000697623,2847000,3.00179
40,0,0.731154,0.000117134,3029000,3.00045
41,0,0.732178,0.000458489,3038000,3.00036
42,1,1,-7.38993e-05,871932,0.900022
43,0,0.729111,1.7415e-05,3047000,3.00045
44,1,1,-0.0002216,1581770,1.51749
45,0,0.736707,0.00023831,3259000,3.00055
46,1,1,-3.17465e-06,1405867,1.50863
47,0,0.741542,1.02376e-06,3469000,3.00003
48,1,1,-0.000466221,699158,0.755974
49,1,1,-0.000374009,1301675,1.12408
50,0,0.744938,0.000103965,3369000,3.00046
51,0,0.746515,0.000562332,3343000,3.00023
52,0,0.738567,0.00074863,3053000,3.00022
53,0,0.750486,0.00115851,3412000,3.0003
54,0,0.751087,0.00118327,3419000,3.00027
55,0,0.739505,0.00135351,3061000,3.00042
56,0,0.737793,0.00156815,3010000,3.0003
57,0,0.735205,0.00143348,2945000,3.00056
58,0,0.734243,0.00126303,2868000,3.00031
59,0,0.735342,0.0014901,2923000,3.00063
60,0,0.743098,0.00158169,3144000,3.00055
61,0,0.745486,0.00110625,3284000,3.00061
62,0,0.721952,0.00114246,2621000,3.0006
63,0,0.730999,0.0012636,2814000,3.00052
64,0,0.738322,0.00151092,2975000,3.00039
65,0,0.747404,0.00124721,3261000,3.00056
66,0,0.737622,0.00138638,2993000,3.00068
67,0,0.734476,0.00118945,2891000,3.00069
68,0,0.744789,0.000972871,3097000,3.00024
69,0,0.744107,0.000646795,3101000,3.00066
70,0,0.737151,0.000836919,2923000,3.00037
71,0,0.738985,0.00108088,2960000,3.00006
72,0,0.744132,0.000724776,3108000,3.0007
73,0,0.756167,0.000577692,3578000,3.00067
74,0,0.741811,0.00113454,3061000,3.00039
75,0,0.748268,0.00152495,3274000,3.0002
76,0,0.76042,0.0013854,3644000,3.0005
77,0,0.750087,0.00132132,3302000,3.0004
78,0,0.7338,0.00162902,2825000,3.00051
79,0,0.738279,0.00210328,2963000,3.00001
80,0,0.745962,0.00231749,3184000,3.00033
81,0,0.752653,0.00229095,3430000,3.00049
82,0,0.744935,0.0025806,3212000,3.00049
83,0,0.737638,0.00239569,3143000,3.00048
84,0,0.745327,0.00198881,3435000,3.00048
85,0,0.726122,0.00156394,2992000,3.00107
86,0,0.716707,0.00060318,2837000,3.00151
87,0,0.722098,0.000547256,2950000,3.0003
88,0,0.738646,0.000378108,3276000,3.00048
89,0,0.76006,3.05031e-06,3795000,3.00016
90,0,0.764298,0.000791679,3328000,3.00047
91,0,0.782019,0.000932957,3491000,3.00035
92,0,0.802853,0.000369336,3531000,3.00013
93,0,0.808929,0.000549834,3169000,3.0007
94,1,1,-0.000559856,1044884,1.13421
95,1,1,-0.000197281,1166363,1.31645
96,0,0.834769,3.27632e-05,2821000,3.00156
97,0,0.842934,0.000497136,2785000,3.00022
98,0,0.829393,0.00106188,2244000,3.00057
99,0,0.82911,0.00168587,2212000,3.00028
100,0,0.825304,0.00254119,2267000,3.00036
101,0,0.882918,0.0210632,2629000,3.00079
102,0,0.846111,0.0193892,2423000,3.00075
103,0,0.78622,0.0192126,2121000,3.00005
104,0,0.72155,0.017795,2315000,3.00086
