Step,Consistent,Confidence,Minimum,Iterations,Time
0,0,0.728618,0.000101625,2965000,3.00057
1,1,1,-5.5392e-05,376986,0.40623
2,1,1,-0.000225384,334708,0.352634
3,1,1,-2.6007e-05,2834638,2.55041
4,1,1,-9.90217e-05,2514381,2.26155
5,1,1,-2.15664e-05,93422,0.116773
6,1,1,-2.43324e-05,1602090,1.6341
7,1,1,-2.43678e-05,388018,0.313294
8,1,1,-9.44033e-05,156216,0.113383
9,1,1,-0.000371744,799179,0.758423
10,0,0.722443,0.000148247,2827000,3.00142
11,0,0.71964,0.000681113,2748000,3.00063
12,0,0.735136,9.29937e-05,3148000,3.00076
13,1,1,-7.70416e-05,2389074,2.32481
14,0,0.731454,0.000154088,3024000,3.00015
15,0,0.722249,0.00071541,2810000,3.00146
16,0,0.722644,0.000700246,2751000,3.00009
17,0,0.737136,0.000303458,3197000,3.00081
18,0,0.728696,0.000616414,2962000,3.00087
19,0,0.723189,0.000962983,2732000,3.00067
20,0,0.728682,0.000689577,2907000,3.00046
21,0,0.707845,0.000953148,2393000,3.00069
22,0,0.710264,0.00159108,2443000,3.0002
23,0,0.716923,0.00116916,2618000,3.00024
24,0,0.732505,0.00105123,2971000,3.00043
25,0,0.724753,0.00128741,2761000,3.00177
26,0,0.733659,0.00132728,2981000,3.00001
27,0,0.717907,0.00152535,2586000,3.00072
28,0,0.728405,0.00203957,2805000,3.00065
29,0,0.734395,0.00149018,3000000,3
30,0,0.729613,0.00137062,2878000,3.00026
31,0,0.713641,0.00126417,2491000,3.00168
32,0,0.72531,0.00114549,2790000,3.00058
33,0,0.707751,0.00172161,2375000,3.00056
34,0,0.727223,0.00216515,2828000,3.00083
35,0,0.716442,0.00190791,2555000,3.00186
36,0,0.726277,0.000984885,2797000,3.00067
37,0,0.731702,0.00110357,2949000,3.00016
38,0,0.721731,0.00096876,2704000,3.00025
39,0,0.719103,0.00097609,2693000,3.00056
40,0,0.714547,0.000949567,2569000,3.00066
41,0,0.718411,0.000981136,2699000,3.00064
42,0,0.725959,0.000980358,2880000,3.00026
43,0,0.714279,0.00142981,2626000,3.00101
44,0,0.722226,0.000850092,2832000,3.00011
45,0,0.708744,0.000310253,2531000,3.00044
46,0,0.730324,0.000717054,3090000,3.0004
47,0,0.720868,4.44755e-05,2825000,3.00136
48,0,0.72142,0.000427853,2848000,3.00005
49,0,0.723013,0.000218521,2768000,3.00076
50,1,1,-0.000547101,171204,0.202493
51,1,1,-0.000457515,245700,0.179112
52,0,0.750707,8.1192e-05,3389000,3.00051
53,1,1,-0.000595947,1806849,1.95751
54,1,1,-0.000102867,1087160,1.02875
55,1,1,-6.90366e-06,2406833,1.99087
56,0,0.758975,0.000237267,3366000,3.0001
57,0,0.752061,0.000755291,3142000,3.00222
58,0,0.756196,0.00126411,3341000,3.00084
59,0,0.746993,0.000237997,3105000,3.00043
60,0,0.745407,0.00061779,3075000,3.00113
61,0,0.753924,0.000658772,3454000,3.00119
62,0,0.735713,0.00129161,2834000,3.00128
63,0,0.739301,0.00209046,2935000,3.00007
64,0,0.744021,0.00196423,3148000,3.00011
65,0,0.754954,0.00192797,3483000,3.00061
66,0,0.725521,0.00153275,2672000,3.00023
67,0,0.740595,0.00185002,3052000,3.00016
68,0,0.739807,0.0012868,2937000,3.00145
69,0,0.738451,0.00116028,2964000,3.00001
70,0,0.727406,0.000818477,2622000,3.00011
71,0,0.730185,0.000794423,2688000,3.00077
72,0,0.748795,0.000644909,3232000,3.00033
73,0,0.737166,0.000435409,2858000,3.00027
74,0,0.717773,0.00060716,2372000,3.00042
75,0,0.731551,0.00112579,2717000,3.00078
76,0,0.718787,0.000438984,2396000,3.00025
77,0,0.733112,0.000461172,2701000,3.00046
78,0,0.72551,0.000342672,2540000,3.00069
79,0,0.701033,0.000373992,2115000,3.00019
80,1,1,-6.7621e-06,2661697,2.64929
