Step,Consistent,Confidence,Minimum,Iterations,Time
0,1,1,-3.14857e-06,3173446,2.56863
1,0,0.740015,0.000107537,3311000,3.00068
2,1,1,-0.000133228,1815633,1.93204
3,0,0.74023,0.000138446,3388000,3.00082
4,1,1,-0.00047635,1669196,1.69825
5,1,1,-0.000304331,1378423,1.31631
6,1,1,-0.000189038,2524530,2.10465
7,1,1,-8.36148e-05,2550075,2.65407
8,1,1,-9.5357e-05,2090242,2.10159
9,1,1,-4.66004e-05,2637636,2.4404
10,1,1,-0.000223626,1617719,1.50402
11,1,1,-0.000101113,131115,0.156805
12,0,0.72765,0.000576698,2960000,3.00145
13,0,0.746128,0.000998291,3487000,3.00051
14,0,0.74325,0.000871136,3391000,3.00027
15,0,0.737155,0.000785421,3204000,3.00126
16,0,0.7361,0.000326875,3218000,3.00224
17,1,1,-0.000107841,458113,0.424686
18,0,0.741056,4.95736e-05,3329000,3.00021
19,0,0.732622,0.000361937,3028000,3.00028
20,0,0.726284,0.000575771,2879000,3.00052
21,0,0.734417,0.000166811,3135000,3.00041
22,0,0.734659,0.000218045,3109000,3.00053
23,0,0.73302,0.000980805,3012000,3.00009
24,0,0.72407,0.0010121,2793000,3.01762
25,0,0.707474,0.001758,2421000,3.00148
26,0,0.715656,0.000637244,2590000,3.00066
27,0,0.718773,0.00120391,2659000,3.00048
28,0,0.718812,0.000944446,2663000,3.0004
29,0,0.72492,0.000734924,2849000,3.01405
30,0,0.729389,0.000995587,2925000,3.00027
31,0,0.734511,0.000848661,3041000,3.00071
32,0,0.733875,0.00151754,3073000,3.00054
33,0,0.721351,0.000857797,2745000,3.00004
34,0,0.724922,0.00134231,2810000,3.00043
35,0,0.720357,0.00105501,2699000,3.00054
36,0,0.735996,0.000859807,3095000,3.00046
37,0,0.725505,0.00117079,2861000,3.00021
38,0,0.710857,0.00113787,2500000,3.00347
39,0,0.73938,0.00101018,3241000,3.00032
40,0,0.73154,0.000824732,3068000,3.00074
41,0,0.730225,0.000803362,3003000,3.00086
42,0,0.722899,0.000256993,2808000,3.00071
43,0,0.743743,1.64353e-05,3463000,3.00024
44,0,0.729425,0.00030635,3029000,3.00032
45,0,0.734823,0.000133108,3192000,3.00034
46,1,1,-0.000400294,770018,0.880112
47,1,1,-0.000591677,1372935,1.52567
48,1,1,-0.000360648,263235,0.224494
49,1,1,-2.71692e-05,227980,0.233735
50,1,1,-0.000282665,483263,0.46706
51,1,1,-0.000370462,3047761,2.53641
52,1,1,-8.54626e-05,389272,0.320844
53,1,1,-0.000290968,115985,0.0874768
54,1,1,-0.000280318,437718,0.323322
55,0,0.746622,2.97495e-05,3510000,3.0004
56,0,0.741155,9.31725e-05,3221000,3.0009
57,0,0.734057,0.000253062,2996000,3.00073
58,0,0.727246,0.000707445,2802000,3.0019
59,0,0.742605,0.000662706,3229000,3.00037
60,0,0.743871,0.00163629,3320000,3.00041
61,0,0.747273,0.00133086,3358000,3.00003
62,0,0.734478,0.000577147,2972000,3.00066
63,0,0.730234,0.000608198,2907000,3.00016
64,0,0.743662,0.00127541,3252000,3.00048
65,0,0.745666,0.00150583,3302000,3.00041
66,0,0.735239,0.00160137,2941000,3.00019
67,0,0.737275,0.00125461,3058000,3.00063
68,0,0.752205,0.00110833,3479000,3.00029
69,0,0.743859,0.00122471,3182000,3.00014
70,0,0.732382,0.00160576,2862000,3.00063
71,0,0.735981,0.00208839,2903000,3.00087
72,0,0.751125,0.00132432,3458000,3.00056
73,0,0.736586,0.001398,2992000,3.00026
74,0,0.718088,0.00136884,2515000,3.00077
75,0,0.733438,0.00200882,2900000,3.00157
76,0,0.735799,0.00207672,2979000,3.00056
77,0,0.739419,0.00198739,3097000,3.00017
78,0,0.727873,0.00220115,2826000,3.00045
79,0,0.739984,0.00228001,3212000,3.00065
80,0,0.744182,0.00294525,3425000,3.00086
81,0,0.731923,0.00272422,3187000,3.00033
82,0,0.726933,0.00275842,3158000,3.00053
83,0,0.718797,0.00234231,2897000,3.00022
84,0,0.739759,0.00184968,3384000,3.0001
85,0,0.750605,0.00214742,3362000,3.00016
86,0,0.760034,0.00212424,3047000,3.00025
87,0,0.789102,0.00146491,3515000,3.00107
88,0,0.793875,0.000924486,2905000,3.00209
89,0,0.808364,0.000574957,2742000,3.00084
90,0,0.823428,0.000648986,2893000,3.00044
91,0,0.826526,0.00119598,2829000,3.00046
92,0,0.827983,0.00069804,2581000,3.00057
93,0,0.827552,0.000374074,2588000,3.00035
94,0,0.816867,0.00147125,2338000,3.0008
95,0,0.811041,0.000989805,2327000,3.00077
96,0,0.80216,0.00171472,2272000,3.00191
97,0,0.771542,0.000658031,2572000,3.00045
98,0,0.715958,0.000457655,2599000,3.00031
99,0,0.641627,0.000711809,2748000,3.00043
100,0,0.581893,0.00255514,2514000,3.00074
101,0,0.661724,0.00667978,2683000,3.00057
102,0,0.697156,0.0016557,2400000,3.00071
103,0,0.683427,0.00196839,2359000,3.00238
104,0,0.670579,0.00162042,2452000,3.00043
