Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.897723,0.0108822,5268000,2.00014
34,0,0.900759,0.00960451,5335000,2.00003
35,0,0.906652,0.0108213,5296000,2.00004
36,0,0.912345,0.0128325,5308000,2.00024
37,0,0.917353,0.0131855,5328000,2.0001
38,0,0.919116,0.00942574,5288000,2.0003
39,0,0.920387,0.010629,5306000,2.00028
40,0,0.919874,0.00219189,5286000,2.00009
41,0,0.91963,0.0102448,5286000,2.00011
42,0,0.919352,0.00771555,5306000,2.0001
43,0,0.916708,0.00731298,5294000,2.00012
44,0,0.916174,0.00853434,5277000,2.00011
45,0,0.916773,0.00674144,5270000,2.0002
46,0,0.916751,0.00661417,5339000,2.00004
47,0,0.915159,0.00523946,5329000,2.00009
48,0,0.914249,0.00460454,5276000,2.00008
49,1,1,-0.000934584,1738205,0.660613
50,0,0.910178,0.00547027,5301000,2.0003
51,1,1,-0.00200339,4768043,1.80088
52,0,0.908841,0.0100725,5306000,2.00009
53,0,0.912652,0.0127947,5328000,2.00019
54,0,0.913754,0.00617936,5322000,2.00025
55,0,0.913352,0.0117315,5344000,2.00012
56,0,0.912859,0.00136462,5271000,2.00033
57,0,0.913901,0.00906319,5233000,2.00033
58,0,0.913593,0.00646077,5302000,2.00037
59,0,0.911712,0.00724829,5297000,2.00028
60,0,0.910948,0.00499292,5296000,2.00019
61,0,0.91137,0.00823923,5237000,2.00006
62,0,0.912131,0.00799319,5302000,2.00021
63,0,0.912466,0.0061126,5301000,2.00035
64,0,0.909598,0.000229627,5274000,2.00003
65,0,0.909022,0.00170932,5333000,2.00035
66,0,0.90722,0.00334483,5275000,2.00006
67,0,0.908,0.00955851,5324000,2.00033
68,0,0.907444,0.00166159,5270000,2.00039
69,0,0.90947,0.0110408,5308000,2.0003
70,0,0.909796,0.00549971,5276000,2.0001
71,0,0.911205,0.00919691,5246000,2.00018
72,0,0.911047,0.00338285,5260000,2.00029
