Step,Consistent,Confidence,Minimum,Iterations,Time
33,1,1,-0.000245601,569996,0.224897
34,1,1,-0.00366971,1046360,0.398438
35,0,0.877967,0.00495461,5297000,2.00037
36,0,0.882113,0.00518748,5316000,2.00036
37,0,0.88805,0.00958696,5315000,2.00029
38,0,0.895058,0.00691339,5327000,2.00002
39,0,0.901862,0.00991592,5309000,2.0003
40,0,0.905288,0.00467095,5305000,2.00032
41,0,0.906301,0.00268888,5335000,2.00013
42,1,1,-0.000600189,1803188,0.687233
43,0,0.906448,0.0021162,5336000,2.00002
44,0,0.907671,0.00625794,5339000,2.00012
45,0,0.910248,0.00803447,5308000,2.00018
46,1,1,-0.000387624,1762027,0.657306
47,1,1,-0.00254372,3619821,1.35016
48,1,1,-0.00323227,656233,0.247411
49,1,1,-0.000646621,4284104,1.59081
50,0,0.904008,0.00552075,5366000,2.00019
51,0,0.905411,0.00260013,5378000,2.00026
52,0,0.906075,0.00660166,5352000,2.00028
53,0,0.907948,0.00638466,5381000,2.00001
54,0,0.910316,0.00678928,5374000,2.00025
55,0,0.908932,0.00791234,5306000,2.00025
56,0,0.907766,0.00193071,5367000,2.00022
57,0,0.905265,0.000587121,5203000,2.0003
58,0,0.906106,0.000497818,5329000,2.00025
59,0,0.905178,0.00613207,5313000,2.00022
60,0,0.906866,0.00408593,5319000,2.00035
61,0,0.906959,0.00215352,5290000,2.00008
62,1,1,-0.00115815,158956,0.0642747
63,0,0.903128,0.00430101,5356000,2.00026
64,1,1,-3.06219e-06,2177148,0.816677
65,0,0.902153,0.00736145,5351000,2.00024
66,1,1,-0.000772506,4651067,1.74644
67,0,0.900341,0.000369392,5332000,2.00019
68,0,0.899442,0.00666857,5359000,2.00032
69,0,0.900136,0.000913586,5334000,2.00005
70,0,0.900343,0.00365004,5366000,2.00027
71,1,1,-0.000215873,4610699,1.71906
72,1,1,-0.00139609,1076784,0.402506
73,1,1,-0.00252877,5230868,1.95095
74,0,0.900509,0.00549942,5356000,2.00017
75,1,1,-0.000332952,279592,0.107629
