0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.964912499490143460e+00
5.620311836981395359e+00
5.563411489581522318e+00
6.423066107965595961e+00
6.728424271732428963e+00
6.416634168284199191e+00
6.662189216155359972e+00
6.377357400864944736e+00
6.833320174584598838e+00
7.079852051964938831e+00
7.296286985442894668e+00
7.063939540642754089e+00
6.640455445507646104e+00
6.504166098741658963e+00
6.037093332477129870e+00
6.124153727016152793e+00
6.360359588186853763e+00
6.020485912553776409e+00
6.717992339713383387e+00
6.596880895154493274e+00
6.896144354956828870e+00
6.705082442531254294e+00
6.948880878816455109e+00
6.718947049380718184e+00
6.950072767271940677e+00
6.552863894105068532e+00
6.357995730669176560e+00
6.429826387985403180e+00
5.939385528460533692e+00
6.177666306154757869e+00
6.173199785378194804e+00
5.862551563666954735e+00
6.604053491536272524e+00
5.786293047571322568e+00
5.424574402315101018e+00
5.304433777780655390e+00
4.746053789554805391e+00
4.898261543794741435e+00
3.331899320380071305e+00
3.539063023996066537e+00
3.122085535976601101e+00
2.333388618386541769e+00
1.371250802992677320e+00
1.101877473451312817e+00
1.182461866142486606e+00
4.067480469599280002e-01
4.630808473594735242e-01
-5.820278868795432103e-01
-7.630882890703059029e-01
-6.744017705198608326e-01
-1.905919663285153609e+00
-2.490181968546608893e+00
-2.690518832720048881e+00
-3.586118519837071528e+00
-3.766694589788360137e+00
-4.448460160962551591e+00
-5.158850274713900674e+00
-5.307560528665807631e+00
-5.585526966239883428e+00
-6.108589564281447615e+00
-6.166280756235316574e+00
-7.343471010200134153e+00
-7.642083506689773209e+00
-7.831904937897510521e+00
-8.538276765801130708e+00
-8.903016376619907746e+00
-9.315883851989044118e+00
-9.886779749073161483e+00
-9.936698393104872906e+00
-8.759428525403293975e+00
