Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.887953,0.0142773,5274000,2.00021
34,0,0.892189,0.00124776,5276000,2.00017
35,1,1,-0.00177532,347641,0.137523
36,1,1,-0.00279266,1051987,0.400912
37,1,1,-0.00446442,1056196,0.400325
38,1,1,-0.00180694,420901,0.163496
39,1,1,-0.00184208,155324,0.0622944
40,0,0.876568,0.00138643,5346000,2.00032
41,0,0.880388,0.00207999,5300000,2.00029
42,1,1,-0.000771254,1056074,0.402557
43,0,0.888626,0.0050303,5341000,2.00012
44,0,0.892346,0.00243714,5307000,2.00023
45,1,1,-0.00139844,521986,0.203629
46,0,0.897681,0.00433215,5351000,2.00026
47,1,1,-0.000977218,1146632,0.436456
48,0,0.903316,0.00441387,5316000,2.00005
49,0,0.903964,0.004933,5321000,2.00007
50,0,0.905117,0.0030722,5323000,2.00001
51,1,1,-0.00470349,1196379,0.455637
52,0,0.902509,0.00430551,5305000,2.00007
53,1,1,-0.00242153,2688498,1.00702
54,0,0.902597,0.00296533,5345000,2.00028
55,1,1,-0.000151396,3304287,1.24797
56,0,0.900287,0.000307828,5318000,2.00023
57,0,0.899904,0.00402641,5345000,2.00004
58,1,1,-0.000304595,2352740,0.894252
59,0,0.901523,0.00243437,5313000,2.00037
60,0,0.901761,0.0021946,5346000,2.00034
61,0,0.901674,0.0044646,5305000,2.00018
62,1,1,-0.000928402,693729,0.270381
63,1,1,-0.00282596,2728344,1.02214
64,0,0.899212,0.00237364,5310000,2.00022
65,1,1,-0.00190824,349996,0.142542
66,0,0.900318,0.000456885,5361000,2.00026
67,0,0.899189,0.00257805,5312000,2.00019
68,1,1,-0.00136994,4725116,1.77612
69,0,0.901495,0.00310433,5329000,2.0003
70,0,0.902216,0.00281581,5262000,2.00028
71,1,1,-0.000977591,144155,0.0616473
72,0,0.900817,0.000132129,5356000,2.00023
73,0,0.899862,0.0040621,5350000,2.00016
