Step,Consistent,Confidence,Minimum,Iterations,Time
32,1,1,-0.00170177,3492345,1.32101
33,1,1,-0.0039515,4032392,1.50935
34,0,0.879766,0.00853999,5283000,2.00014
35,0,0.885147,0.0069415,5238000,2.00039
36,0,0.891159,0.00891045,5318000,2.00027
37,0,0.898218,0.00847259,5322000,2.00012
38,0,0.90397,0.0103925,5259000,2.00005
39,1,1,-0.000783443,2162867,0.822196
40,0,0.907921,0.00295982,5225000,2.00019
41,1,1,-0.000646263,2276224,0.85093
42,0,0.91071,0.00872768,5272000,2.00012
43,0,0.912712,0.00558233,5328000,2.00011
44,0,0.914647,0.0119064,5330000,2.00005
45,0,0.916246,0.00672208,5301000,2.00022
46,0,0.915599,0.000304058,5326000,2.00006
47,0,0.914114,0.00321652,5336000,2.00012
48,0,0.912833,0.00108318,5265000,2.00034
49,0,0.911263,0.00308199,5266000,2.00004
50,0,0.909878,0.000362903,5310000,2.00003
51,1,1,-0.00131808,886735,0.335549
52,0,0.909629,0.0109673,5260000,2.00035
53,0,0.909634,0.00344098,5301000,2.00014
54,0,0.910073,0.00425021,5258000,2.00032
55,0,0.908968,0.00223643,5348000,2.00002
56,0,0.909544,0.00872164,5313000,2.0002
57,0,0.910014,0.0074744,5304000,2.00032
58,0,0.911757,0.00948887,5352000,2.00036
59,0,0.911089,0.00491216,5327000,2.00033
60,0,0.909865,0.00587645,5323000,2.00031
61,0,0.908052,0.00264863,5366000,2.00016
62,1,1,-0.00330001,1947927,0.744456
63,0,0.907246,0.00439464,5413000,2.00018
64,0,0.906868,0.00281065,5331000,2.00016
65,0,0.908405,0.00753976,5373000,2.00031
66,1,1,-0.00273325,214945,0.0820151
67,0,0.904742,0.00322421,5442000,2.00008
68,1,1,-0.00101303,4709783,1.75913
69,0,0.901405,0.00373067,5369000,2.00005
70,0,0.901807,0.00417672,5366000,2.00014
71,0,0.902454,0.00645681,5362000,2.00034
72,0,0.902661,0.000607796,5401000,2.00018
