Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.915167,0.0154173,5129000,2.00015
34,0,0.926052,0.00530772,5286000,2.00006
35,0,0.940403,0.0124782,5323000,2.00022
36,0,0.939193,0.000954568,5228000,2.00014
37,1,1,-0.00204186,3881258,1.47273
38,1,1,-0.000859462,907711,0.341532
39,1,1,-0.00410109,2930877,1.10472
40,1,1,-0.00171036,1325994,0.497208
41,1,1,-0.00288401,253531,0.0979107
42,1,1,-0.00684953,1200821,0.448964
43,1,1,-0.000142284,1699101,0.643922
44,1,1,-0.00595026,1543061,0.582076
45,1,1,-0.000153556,1919495,0.723135
46,1,1,-0.000420466,2852077,1.07508
47,1,1,-0.00113955,1618711,0.612357
48,1,1,-0.00414619,2435900,0.92013
49,1,1,-0.0107418,1725067,0.657113
50,1,1,-0.0030382,263784,0.10143
51,1,1,-0.000347629,631875,0.241394
52,1,1,-0.00459728,1136404,0.432564
53,0,0.876829,0.00390323,5269000,2.00014
54,1,1,-0.00733323,175130,0.0700759
55,1,1,-0.00412191,648740,0.244767
56,1,1,-0.000436276,1677763,0.629944
57,1,1,-0.00110741,968141,0.364116
58,1,1,-0.00426988,302680,0.114453
59,1,1,-0.00454558,113000,0.0437763
60,1,1,-0.00250094,200403,0.0756256
61,1,1,-0.000737838,1126465,0.423506
62,1,1,-0.00434399,95752,0.0396514
63,1,1,-0.00158834,501198,0.188703
64,1,1,-0.00262783,846565,0.320672
65,1,1,-0.00164381,3200009,1.20049
66,1,1,-0.000681631,1996659,0.756081
67,1,1,-0.00401669,504749,0.193018
68,1,1,-0.000731815,1253562,0.483619
69,1,1,-0.00027056,4219688,1.58845
70,1,1,-0.000702836,809282,0.304741
71,1,1,-0.0071159,73292,0.030952
72,1,1,-0.00304575,759055,0.283863
73,1,1,-0.0053549,457992,0.175563
