Step,Consistent,Confidence,Minimum,Iterations,Time
33,1,1,-0.00370221,2819982,1.06486
34,0,0.885617,0.00586177,5328000,2.00006
35,0,0.889508,0.0087869,5341000,2.00012
36,0,0.894824,0.0115684,5298000,2.00022
37,0,0.902307,0.0115608,5353000,2.00035
38,0,0.908049,0.0116805,5333000,2.0001
39,0,0.913035,0.0148905,5319000,2.00028
40,0,0.915459,0.00906941,5341000,2.00028
41,0,0.915656,0.00155638,5276000,2.00011
42,0,0.917384,0.0128083,5305000,2.00006
43,0,0.919952,0.0111392,5244000,2.00007
44,0,0.919671,0.00729029,5262000,2.00021
45,0,0.917612,0.00403728,5341000,2.00033
46,0,0.916578,0.00359082,5331000,2.00037
47,0,0.914827,0.00546438,5347000,2.00019
48,1,1,-0.000709094,4792314,1.79059
49,0,0.912859,0.00342175,5339000,2.0003
50,0,0.917174,0.0190946,5381000,2.00032
51,0,0.920406,0.00766399,5369000,2.00034
52,0,0.922244,0.0159363,5359000,2.00007
53,0,0.920784,0.00502202,5365000,2.00013
54,0,0.918612,0.010615,5318000,2.00008
55,0,0.916175,0.00445904,5244000,2.00018
56,0,0.913844,0.00252033,5260000,2.00002
57,0,0.912081,0.00695763,5280000,2.00037
58,0,0.91265,0.00547551,5303000,2.00023
59,0,0.912959,0.0046644,5289000,2.00032
60,0,0.911797,0.0109876,5240000,2.00035
61,0,0.912376,0.00486346,5285000,2.00037
62,0,0.912252,0.00509046,5208000,2.00016
63,0,0.913102,0.00809507,5366000,2.00016
64,0,0.912348,0.00678017,5352000,2.0001
65,0,0.91374,0.0114442,5362000,2.00005
66,0,0.914501,0.00426107,5370000,2.00007
67,0,0.915659,0.00992578,5350000,2.00031
68,1,1,-0.00171746,3739888,1.39283
69,0,0.91133,0.001992,5279000,2.00013
70,0,0.91234,0.00797158,5287000,2.00004
71,1,1,-0.000217997,2961943,1.1281
72,0,0.911126,0.0104298,5235000,2.00029
73,1,1,-2.66358e-05,4747802,1.79903
