Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.911851,0.0104325,5308000,2.00031
34,0,0.922461,0.00558349,5389000,2.00023
35,0,0.939801,0.0118886,5374000,2.00018
36,0,0.942048,0.00455934,5367000,2.00027
37,0,0.945431,0.00328559,5386000,2.00011
38,1,1,-0.00324103,1596841,0.595306
39,1,1,-0.00334447,1556868,0.583421
40,1,1,-0.00902575,3763010,1.39307
41,1,1,-0.000259399,191728,0.0735273
42,1,1,-0.00137444,2524089,0.942146
43,1,1,-0.000341155,265487,0.102432
44,1,1,-0.00101821,3806695,1.40855
45,1,1,-0.00799909,736976,0.274996
46,1,1,-0.00240394,488023,0.182703
47,1,1,-0.000396997,189581,0.0719061
48,1,1,-0.00469251,1203874,0.445518
49,1,1,-0.00404041,753014,0.285572
50,1,1,-0.00548793,1631890,0.601325
51,0,0.881083,0.00994837,5428000,2.00021
52,1,1,-0.00358512,1383346,0.511021
53,1,1,-0.00273921,713578,0.264374
54,1,1,-0.00208596,412069,0.154203
55,1,1,-0.00231439,802830,0.296049
56,1,1,-0.00254776,523775,0.194983
57,1,1,-0.00125785,1362940,0.501108
58,1,1,-0.00122904,3928460,1.44655
59,0,0.886204,0.00522605,5443000,2.00028
60,1,1,-0.00291279,173888,0.0677267
61,1,1,-0.00293825,462765,0.172903
62,1,1,-0.00240568,514560,0.192628
63,1,1,-0.00139324,456596,0.168533
64,1,1,-0.00159153,1708263,0.626698
65,1,1,-0.00291729,3506,0.00532271
66,0,0.879412,0.0037844,5469000,2.00017
67,1,1,-0.000286508,651600,0.240501
68,1,1,-0.000102255,4963851,1.81852
69,1,1,-0.0010043,2292395,0.842544
70,0,0.881026,0.000137763,5402000,2.00017
71,1,1,-0.00100932,301391,0.113693
72,0,0.878698,0.000996515,5484000,2.00035
73,0,0.877407,0.00443008,5449000,2.00003
74,0,0.880839,0.00213821,5401000,2.00004
75,0,0.881237,0.000632056,5474000,2.00023
