Step,Consistent,Confidence,Minimum,Iterations,Time
34,1,1,-0.00839654,254946,0.110813
35,1,1,-0.00168696,446070,0.172547
36,1,1,-0.00467807,364660,0.140264
37,1,1,-0.0029963,1428438,0.539485
38,0,0.879884,0.000936836,5272000,2.00019
39,0,0.885176,0.00496662,5341000,2.0003
40,0,0.891816,0.0059697,5343000,2.00035
41,0,0.897677,0.00637665,5326000,2.00033
42,0,0.900888,0.00867316,5330000,2.00009
43,0,0.902781,0.000875503,5289000,2.00001
44,0,0.903693,0.00648341,5359000,2.00003
45,0,0.903842,0.00718498,5331000,2.00002
46,0,0.906004,0.00635129,5365000,2.00031
47,0,0.906888,0.00259864,5378000,2.00031
48,0,0.906671,0.0034468,5350000,2.00029
49,0,0.906347,0.00259174,5357000,2.0003
50,0,0.906425,0.00399536,5375000,2
51,0,0.907967,0.00777519,5355000,2.00009
52,0,0.909211,0.00320081,5373000,2.00032
53,0,0.909067,0.0024804,5397000,2.00031
54,1,1,-0.00376415,4875841,1.82583
55,0,0.906751,0.00324112,5389000,2.00036
56,1,1,-0.00114703,1812434,0.679997
57,0,0.90624,0.00459583,5394000,2.00001
58,1,1,-0.00146814,3511506,1.29938
59,0,0.906155,0.00779602,5385000,2.00011
60,0,0.904898,0.00490934,5394000,2.00008
61,1,1,-0.00130987,4610972,1.70712
62,1,1,-0.00161389,1498492,0.563028
63,0,0.903256,0.00646088,5407000,2.00016
64,0,0.904082,0.00300436,5371000,2.00018
65,0,0.904448,0.00541491,5345000,2.00011
66,0,0.904488,0.00426516,5402000,2.00005
67,0,0.90399,0.00237674,5379000,2.0003
68,0,0.904899,0.00265229,5415000,2.00003
69,0,0.90387,0.00198365,5408000,2.00022
70,0,0.904167,0.00837909,5437000,2.00029
71,0,0.902935,0.000517942,5403000,2.00035
72,0,0.904868,0.00526601,5420000,2.0003
73,0,0.905144,0.00362421,5433000,2.00025
74,0,0.903804,0.00187734,5396000,2.00014
