Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.928278,0.0010693,5378000,2.0001
34,1,1,-0.000333808,260219,0.100343
35,0,0.934365,0.00075056,5442000,2.00011
36,0,0.930617,0.000674501,5443000,2.00031
37,1,1,-0.00274695,26023,0.0133266
38,1,1,-0.00572637,253121,0.0931173
39,1,1,-0.00973347,56730,0.0224057
40,1,1,-0.006126,4640717,1.70885
41,1,1,-5.69075e-05,1681988,0.624349
42,1,1,-0.0016847,3774858,1.38571
43,1,1,-0.00488442,287094,0.109318
44,1,1,-0.00435995,847649,0.313038
45,1,1,-0.00280498,867021,0.318782
46,1,1,-0.00422519,2766631,1.01807
47,1,1,-0.00122018,1052516,0.387768
48,1,1,-0.00160427,1605277,0.591844
49,1,1,-0.0016185,349680,0.129721
50,1,1,-0.00407895,1358630,0.496113
51,1,1,-0.00531648,96270,0.0383198
52,1,1,-0.00140385,133348,0.0500607
53,1,1,-0.000366911,142284,0.0548898
54,1,1,-0.00393233,32654,0.0131099
55,1,1,-0.00100128,286348,0.10665
56,1,1,-0.000778317,3930208,1.44201
57,1,1,-0.000863574,4624493,1.69735
58,1,1,-0.000480264,1257070,0.46623
59,1,1,-0.00109303,1029092,0.378908
60,1,1,-0.00126626,893395,0.331271
61,1,1,-0.00553722,2208594,0.813271
62,0,0.877497,0.00217618,5453000,2.00011
63,1,1,-0.00456852,25984,0.0134638
64,1,1,-0.00148763,165969,0.0605013
65,0,0.878155,0.00281621,5517000,2.00023
66,0,0.880412,0.00195167,5436000,2.00011
67,1,1,-0.00264914,1217538,0.444842
68,1,1,-0.00561576,366119,0.135767
69,1,1,-0.00321804,20364,0.00968216
70,1,1,-7.66218e-05,714823,0.26127
71,1,1,-0.00266651,652528,0.239683
72,0,0.877351,0.00330578,5507000,2.00001
73,0,0.883581,0.00389107,5493000,2.00013
