Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.901173,0.0136966,5133000,2.00001
34,0,0.917081,0.0122297,5203000,2.00018
35,0,0.936256,0.00894614,5194000,2.00008
36,0,0.938841,0.00830765,5188000,2.00023
37,1,1,-0.000427559,2443934,0.936149
38,1,1,-0.00716498,1688190,0.648902
39,1,1,-0.00211969,1919121,0.732483
40,1,1,-0.00092911,2335794,0.89064
41,1,1,-0.00864309,2937446,1.12754
42,1,1,-0.00191667,4445488,1.6976
43,1,1,-0.00379491,2334845,0.887169
44,1,1,-0.00138626,3925209,1.50435
45,0,0.897292,0.000169054,5209000,2.00015
46,1,1,-0.00148119,326680,0.127047
47,1,1,-0.00196324,493898,0.187084
48,1,1,-0.000698358,1384996,0.530605
49,1,1,-0.000406429,738759,0.282785
50,1,1,-0.00218165,4293245,1.63944
51,1,1,-0.00345652,775556,0.301085
52,1,1,-0.00169672,1230447,0.469028
53,1,1,-0.00119895,48552,0.0224227
54,1,1,-0.00183968,489888,0.185137
55,1,1,-0.00113949,264367,0.103046
56,1,1,-0.000276543,431898,0.164333
57,1,1,-0.00614086,128482,0.0509962
58,1,1,-0.00510745,374705,0.144376
59,1,1,-0.000443906,383159,0.150336
60,0,0.874701,0.00553067,5230000,2.00035
61,1,1,-0.000573575,2872605,1.0991
62,0,0.87648,0.00051941,5240000,2.00032
63,0,0.878386,0.00243211,5236000,2.00037
64,1,1,-0.00185065,1670989,0.636944
65,1,1,-0.0010897,87700,0.0368261
66,1,1,-0.00169137,129765,0.0491236
67,1,1,-0.000212654,638752,0.24342
68,1,1,-0.00702934,1408404,0.540889
69,0,0.882052,0.00655813,5257000,2.00021
70,0,0.88784,0.000955321,5287000,2.00009
71,1,1,-0.000892237,95233,0.0394547
72,1,1,-0.00059782,361968,0.13856
73,1,1,-0.00315751,151015,0.0595538
