Step,Consistent,Confidence,Minimum,Iterations,Time
34,0,0.912203,0.0186118,5256000,2.00018
35,0,0.922981,0.000525907,5335000,2.00036
36,0,0.935747,0.00331944,5367000,2.00018
37,1,1,-0.00201796,5131223,1.92116
38,1,1,-0.00055109,3761927,1.39504
39,1,1,-0.000424534,967858,0.359973
40,1,1,-0.00573502,632022,0.241844
41,1,1,-0.00029593,153338,0.0600743
42,1,1,-0.00669881,4738605,1.75695
43,1,1,-0.00287178,1570103,0.582527
44,1,1,-0.00106587,879168,0.335754
45,1,1,-0.00158626,4625470,1.72353
46,1,1,-0.000803486,1908130,0.725387
47,1,1,-0.00717914,171602,0.0677352
48,1,1,-0.000812173,26265,0.010932
49,1,1,-0.00596634,160927,0.0606447
50,1,1,-0.000331447,272691,0.104551
51,1,1,-0.000491127,141035,0.0542805
52,0,0.875909,0.000812024,5336000,2
53,0,0.878079,0.00404672,5433000,2.00024
54,1,1,-0.00150146,178498,0.0700617
55,1,1,-0.00128391,91328,0.0349094
56,1,1,-0.000626996,1899175,0.698567
57,1,1,-0.00027822,174467,0.0690789
58,1,1,-0.00246549,84960,0.0334122
59,1,1,-0.00552823,114925,0.0441168
60,1,1,-0.0068692,88097,0.0343791
61,1,1,-0.00079906,5177782,1.9107
62,1,1,-0.00241944,1043733,0.390422
63,1,1,-0.00339932,162079,0.0624403
64,1,1,-0.00250277,2627,0.0030788
65,1,1,-0.00396021,4181030,1.52641
66,1,1,-0.00239947,190222,0.0752467
67,1,1,-0.0011045,826859,0.30151
68,0,0.88244,8.12113e-06,5466000,2.00006
69,1,1,-0.00205603,244409,0.0933076
70,1,1,-0.00748619,141801,0.0540066
71,1,1,-0.00377265,429957,0.16106
72,1,1,-0.00170201,70767,0.0281454
73,1,1,-0.0091074,519603,0.190621
74,1,1,-0.00118681,496374,0.184337
