Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.900858,0.00198868,5197000,2.00031
34,0,0.916101,0.0162113,5280000,2.00026
35,0,0.936184,0.00613284,5327000,2.00039
36,0,0.937667,0.00388388,5294000,2.00017
37,1,1,-0.000326201,300131,0.115811
38,1,1,-0.0010269,620610,0.236016
39,0,0.940231,0.000526652,5326000,2.00018
40,1,1,-0.000388678,1341241,0.504418
41,1,1,-0.00253596,2629403,0.992771
42,1,1,-0.00391063,4007425,1.51365
43,0,0.924509,5.61271e-05,5315000,2.00009
44,0,0.915071,0.00330369,5316000,2.00006
45,0,0.903188,0.00413403,5311000,2.00001
46,1,1,-0.00139323,472658,0.180161
47,1,1,-0.0048669,195394,0.0744358
48,1,1,-0.000723466,353551,0.131818
49,1,1,-0.00041309,618147,0.233312
50,1,1,-0.00604188,1962075,0.742227
51,1,1,-3.17097e-05,5268550,1.96988
52,0,0.875702,0.000327155,5328000,2.00004
53,1,1,-0.00146323,1354918,0.508795
54,1,1,-0.00414032,249920,0.0963446
55,1,1,-0.00363126,162732,0.0625046
56,1,1,-0.00497586,289413,0.10982
57,1,1,-0.00126722,734323,0.277622
58,1,1,-0.00280631,1296576,0.484707
59,1,1,-0.00327055,2005958,0.748383
60,0,0.875769,0.00188079,5328000,2.00007
61,1,1,-5.55068e-06,1128913,0.425135
62,1,1,-0.000284031,1045877,0.392761
63,0,0.876507,0.00222724,5350000,2.00015
64,1,1,-0.00162055,1442923,0.53916
65,1,1,-0.00098186,638138,0.24033
66,1,1,-0.00189599,260696,0.100276
67,1,1,-0.00253298,343788,0.129003
68,1,1,-0.000271171,5275745,1.96951
69,1,1,-0.00168592,1645264,0.613493
70,1,1,-0.0033505,3780641,1.41665
71,0,0.878119,0.00199547,5354000,2.00033
72,0,0.877989,0.00162471,5367000,2.00018
73,0,0.880532,0.00372113,5394000,2.00009
