Step,Consistent,Confidence,Minimum,Iterations,Time
34,0,0.915658,0.0060399,5306000,2.00033
35,0,0.925264,0.00545751,5424000,2.00033
36,0,0.938233,0.00558743,5408000,2.00041
37,1,1,-0.000146732,58963,0.0258752
38,1,1,-0.00523955,4736827,1.76446
39,1,1,-6.26743e-05,2303297,0.848964
40,1,1,-5.18635e-05,5257909,1.97111
41,1,1,-0.0050611,820262,0.314044
42,0,0.931777,2.78521e-05,5392000,2.00012
43,1,1,-0.00370231,442020,0.169251
44,1,1,-0.00200954,2276168,0.842341
45,1,1,-0.00023219,3527399,1.30985
46,1,1,-0.00204723,4016561,1.5073
47,1,1,-0.000345886,215853,0.0837669
48,1,1,-0.00468773,967428,0.361127
49,1,1,-0.000336409,1559330,0.579425
50,1,1,-0.0031205,1846390,0.683054
51,1,1,-0.00115186,258030,0.0988689
52,1,1,-0.000666812,885580,0.326525
53,0,0.877126,0.000363678,5405000,2.00032
54,1,1,-0.00241078,1909614,0.707642
55,1,1,-0.0013956,3090297,1.15151
56,1,1,-0.00495178,1665206,0.62188
57,1,1,-0.00135763,1050853,0.397967
58,1,1,-0.00090903,2102271,0.77731
59,1,1,-0.00124563,317815,0.120191
60,1,1,-0.00507736,5064360,1.86249
61,1,1,-0.000376426,2287925,0.860742
62,1,1,-0.0031594,778012,0.290316
63,1,1,-0.00726446,624429,0.230169
64,1,1,-2.17408e-05,514061,0.192939
65,1,1,-1.08182e-05,715414,0.267193
66,0,0.877936,0.00402553,5431000,2.00026
67,1,1,-0.000524558,521432,0.197114
68,1,1,-0.000197183,118037,0.0450699
69,1,1,-0.000436887,3154474,1.17151
70,0,0.876086,0.00538367,5339000,2.0001
71,0,0.878694,0.00180876,5361000,2.00022
72,1,1,-0.000208598,1921295,0.7152
73,1,1,-0.000891823,65578,0.0280825
74,1,1,-0.00160812,219367,0.0832494
75,1,1,-0.000689976,2826150,1.05137
76,1,1,-0.00794067,284071,0.110088
