Step,Consistent,Confidence,Minimum,Iterations,Time
34,0,0.926211,0.0245034,5210000,2.00037
35,0,0.949601,0.0210995,5252000,2.00005
36,0,0.958242,0.0265191,5282000,2.00031
37,0,0.960771,0.00758594,5241000,2.00006
38,1,1,-0.00544405,931276,0.354841
39,1,1,-0.000594111,2705997,1.0281
40,1,1,-0.00473056,2263759,0.85751
41,1,1,-0.00218332,422025,0.161298
42,0,0.927936,0.00264745,5312000,2.00013
43,1,1,-0.000941277,4964531,1.85673
44,1,1,-0.00106962,1435394,0.539272
45,1,1,-0.0016982,2856778,1.08043
46,1,1,-0.000686422,2130741,0.801233
47,1,1,-0.00386946,1426257,0.54216
48,0,0.883322,0.000407964,5339000,2.00031
49,0,0.878875,0.00176978,5321000,2.00029
50,1,1,-0.00161771,789593,0.301666
51,1,1,-0.00184497,648645,0.246677
52,1,1,-8.22693e-05,52775,0.0229379
53,1,1,-0.00839318,621606,0.232191
54,1,1,-0.000716209,511817,0.199646
55,1,1,-0.00141432,3416445,1.27511
56,1,1,-0.00044737,1601960,0.594595
57,1,1,-0.00517938,95926,0.04012
58,1,1,-0.00602179,65368,0.0258429
59,1,1,-0.00295882,4564464,1.69577
60,1,1,-0.00287893,696962,0.260094
61,0,0.880328,0.00293875,5331000,2.00021
62,1,1,-0.00198255,803684,0.306074
63,1,1,-0.00278592,724344,0.275762
64,1,1,-0.000466131,454631,0.174572
65,1,1,-0.00290015,1643906,0.615887
66,1,1,-0.000321068,10391,0.00801019
67,1,1,-0.00268856,467138,0.175744
68,1,1,-0.00143533,1118495,0.418375
69,0,0.884886,0.00945447,5311000,2.00014
70,0,0.904627,0.0049733,5307000,2.00036
71,0,0.91386,0.00061772,5317000,2.00017
72,1,1,-0.00616373,1533825,0.580225
73,1,1,-0.000250045,434651,0.16676
74,1,1,-0.000951074,240310,0.093066
75,1,1,-0.000130508,788107,0.303705
76,1,1,-0.00146581,2225776,0.832484
