Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.880169,0.00428623,5179000,2.00018
34,0,0.889807,0.00542229,5288000,2.00015
35,1,1,-0.00106648,534676,0.208542
36,0,0.920627,0.00546125,5213000,2.00032
37,1,1,-0.00275904,4869678,1.84935
38,0,0.937225,0.00532594,5280000,2.00002
39,1,1,-0.00171623,958664,0.368796
40,1,1,-0.00032866,4505156,1.70543
41,1,1,-0.00151761,4991455,1.88117
42,1,1,-0.00166748,686625,0.262801
43,1,1,-0.000492407,274773,0.105325
44,0,0.932434,0.00202044,5274000,2.00003
45,1,1,-0.00704347,3501517,1.31497
46,1,1,-0.000439987,676778,0.256907
47,1,1,-0.000305921,27417,0.0133897
48,1,1,-0.00874506,687348,0.259019
49,1,1,-0.00165388,2390971,0.90549
50,0,0.887214,0.000390857,5250000,2.00024
51,1,1,-0.00548345,193094,0.0764934
52,1,1,-0.00546628,577725,0.218605
53,1,1,-0.00113887,1169108,0.440857
54,1,1,-0.00343119,105389,0.043482
55,1,1,-0.000253275,370887,0.140963
56,1,1,-0.00362074,378977,0.145315
57,1,1,-0.000895113,843588,0.316482
58,1,1,-0.00210278,268955,0.102417
59,1,1,-0.000545174,156991,0.0595581
60,1,1,-0.00681435,22666,0.00971317
61,1,1,-0.0010172,363371,0.136652
62,1,1,-0.00496606,2236222,0.836845
63,1,1,-0.00279613,3391196,1.32046
64,1,1,-0.00123373,90120,0.0386101
65,1,1,-0.00470807,280656,0.106178
66,1,1,-0.00189215,724546,0.270929
67,1,1,-0.000892967,483354,0.181331
68,1,1,-0.000918597,1741287,0.653205
69,0,0.876312,0.00204974,5321000,2.00022
70,1,1,-0.0004263,1051494,0.394775
71,1,1,-0.00107846,4609431,1.74827
72,1,1,-0.000443377,303842,0.117384
73,1,1,-0.000963964,119254,0.0467816
