Step,Consistent,Confidence,Minimum,Iterations,Time
33,0,0.902617,0.00584257,5254000,2.00007
34,0,0.914265,0.00683561,5232000,2.00035
35,0,0.931753,0.00821757,5194000,2.00039
36,0,0.936606,0.00806451,5284000,2.00011
37,0,0.94378,0.0024201,5284000,2.00011
38,0,0.940775,0.00110312,5335000,2.0003
39,0,0.940712,0.000492722,5293000,2.00031
40,0,0.93895,0.0013229,5320000,2.00021
41,1,1,-0.00464284,17238,0.0112027
42,1,1,-0.00028492,1950361,0.725926
43,1,1,-0.00345425,3066919,1.15078
44,1,1,-0.00257985,530481,0.199523
45,1,1,-0.00246689,61167,0.02555
46,1,1,-0.000379324,1045225,0.392129
47,1,1,-0.000723898,719497,0.275233
48,1,1,-0.00277512,959354,0.367019
49,1,1,-0.00588357,861864,0.327365
50,1,1,-0.00303727,4386636,1.65627
51,1,1,-0.00345406,2616898,0.9844
52,1,1,-0.00109464,362343,0.141636
53,1,1,-0.00134464,1421596,0.536251
54,1,1,-0.0054201,1229271,0.463356
55,1,1,-0.00200781,239236,0.0919705
56,1,1,-0.00195047,198119,0.0765391
57,1,1,-0.00020498,406347,0.152199
58,1,1,-0.00128518,12554,0.00718319
59,1,1,-0.006014,1403089,0.525548
60,1,1,-0.00224368,654708,0.248307
61,1,1,-0.00123394,106060,0.0420547
62,1,1,-0.000714757,383805,0.145119
63,0,0.876011,0.000422202,5357000,2.0001
64,1,1,-0.000674024,1509302,0.564429
65,1,1,-0.00481138,678785,0.254201
66,1,1,-0.00399999,105947,0.0418787
67,1,1,-0.0022736,697844,0.26167
68,1,1,-0.00340459,409056,0.152788
69,0,0.876103,0.00116502,5355000,2.00026
70,1,1,-0.0015422,597465,0.224993
71,1,1,-0.00169047,7301,0.00612778
72,1,1,-0.00204639,122014,0.0448547
73,1,1,-0.00108195,631410,0.236
