Step,Consistent,Confidence,Minimum,Iterations,Time
34,1,1,-0.000534222,2416545,0.901113
35,0,0.892731,0.00466718,5370000,2.00002
36,0,0.895016,0.000677258,5391000,2.00005
37,0,0.897822,0.00572325,5393000,2.0003
38,0,0.899727,0.00305756,5403000,2.00019
39,0,0.905149,0.0159558,5324000,2.00034
40,0,0.910175,0.0111603,5339000,2.00036
41,0,0.912187,0.01059,5000000,2.00007
42,0,0.914021,0.00768502,5230000,2.00036
43,0,0.917742,0.0114987,5386000,2.0003
44,0,0.921457,0.0153292,5387000,2.00015
45,0,0.924817,0.0144645,5363000,2.00031
46,0,0.925789,0.0147693,5414000,2.00034
47,0,0.92481,0.00734096,5386000,2.00021
48,0,0.920353,0.00918439,5175000,2.00037
49,0,0.918462,0.0107133,4896000,2.0002
50,0,0.922054,0.0135501,5361000,2.0003
51,0,0.923721,0.0129656,5402000,2.00002
52,0,0.922814,0.00770474,5388000,2.00032
53,0,0.918463,0.00938994,4836000,2.00016
54,0,0.918004,0.0111241,5191000,2.00014
55,0,0.915301,0.0106731,4687000,2.00033
56,0,0.92045,0.007066,5301000,2.00009
57,0,0.915133,0.00890831,4586000,2.00021
58,0,0.92019,0.00393619,5374000,2.00017
59,0,0.920247,0.0135894,5389000,2.00021
60,0,0.920547,0.0128775,5391000,2.0002
61,0,0.920053,0.00679651,5383000,2.00011
62,0,0.918763,0.00722498,5372000,2.00005
63,0,0.916834,0.00192643,5433000,2.0003
64,0,0.915792,0.0064187,5343000,2.00039
65,0,0.914829,0.00175614,5414000,2.00001
66,0,0.913585,0.00070248,5387000,2.00033
67,0,0.912534,0.00759352,5405000,2.00028
68,0,0.911986,0.00348466,5405000,2.00006
69,0,0.913429,0.0134981,5383000,2.00009
70,0,0.915023,0.00972944,5404000,2.00004
71,0,0.914025,0.00776493,5313000,2.00002
72,0,0.913925,0.0100322,5377000,2.00029
73,0,0.91462,0.0133298,5399000,2
74,0,0.914249,0.00783232,5378000,2.0002
75,0,0.912955,0.00868703,5405000,2.00027
76,0,0.913098,0.00696349,5344000,2.00019
